ISO3,year,nGDP,rGDP,deflator,source
PRT,1942,172.3698,16139.31,.0106801,Derived using data on nominal GDP from CS1 and the spliced real GDP with data from JST
PRT,1943,183.3403,17226.84,.0106427,Derived using data on nominal GDP from CS1 and the spliced real GDP with data from JST
PRT,1944,178.0142,18219.93,.0097703,Derived using data on nominal GDP from CS1 and the spliced real GDP with data from JST
PRT,1945,183.6889,17509.01,.0104911,Derived using data on nominal GDP from CS1 and the spliced real GDP with data from JST
PRT,1946,213.7201,18894.32,.0113113,Derived using data on nominal GDP from CS1 and the spliced real GDP with data from JST
PRT,1947,237.1468,20487.69,.0115751,Derived using data on nominal GDP from CS1 and the spliced real GDP with data from JST
PRT,1948,241.0024,20426.32,.0117986,Derived using data on nominal GDP from CS1 and the spliced real GDP with data from JST
PRT,1949,245.5806,20711.32,.0118573,Derived using data on nominal GDP from CS1 and the spliced real GDP with data from JST
PRT,1950,256.0154,21303.17,.0120177,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from JST
PRT,1951,282.7375,22262.04,.0127004,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from JST
PRT,1952,292.1768,22290.79,.0131075,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from JST
PRT,1953,315.0511,23855.15,.0132068,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from JST
PRT,1954,322.5094,25006.13,.0128972,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from JST
PRT,1955,340.224,26043.35,.0130638,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from JST
PRT,1956,366.4758,27186.96,.0134798,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from JST
PRT,1957,387.1278,28397.75,.0136323,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from JST
PRT,1958,396.2774,28771.96,.013773,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from JST
PRT,1959,423.3714,30340.67,.0139539,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from JST
PRT,1960,467.2115,32381.46,.0144284,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1961,502.7732,34152.53,.0147214,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1962,534.9796,36424.89,.0146872,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1963,580.3179,38581.73,.0150413,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1964,629.4524,41115.64,.0153093,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1965,702.9249,44189.62,.015907,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1966,770.0968,45991.64,.0167443,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1967,860.7996,49461.43,.0174035,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1968,952.8795,53851.4,.0176946,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1969,1045.064,54993.47,.0190034,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1970,1162.721,60005.48,.0193769,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1971,1302.027,63984.83,.020349,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1972,1516.157,69113.66,.0219372,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1973,1845.576,76854.85,.0240138,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1974,2218.82,77733.2,.028544,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1975,2466.82,74353.64,.0331769,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1976,3066.191,79484.21,.0385761,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1977,4092.805,83937.4,.0487602,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1978,5148.485,86301.05,.0596573,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1979,6495.968,91167.51,.0712531,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1980,8214.262,95351.49,.0861472,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1981,9817.023,96894.38,.1013167,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1982,12101.2,98963.45,.1222795,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1983,15052.63,98792.13,.1523667,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1984,18414.16,96934.85,.1899643,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1985,23045.72,99656.23,.2312522,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1986,28908.32,103783,.2785459,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1987,33858.14,110405.8,.3066701,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1988,40457.33,118674.2,.340911,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1989,47590.6,126317.5,.3767537,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1990,55973.43,131307.8,.4262766,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1991,64310.66,137043.5,.4692717,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1992,72452.52,138536.6,.5229847,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1993,76207.32,135705.9,.5615623,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1994,82542.2,137015.3,.6024307,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1995,89028.55,142883.3,.6230857,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1996,94351.59,147890.5,.637983,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1997,102331,154398.9,.6627699,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1998,111353.4,161822.4,.6881211,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,1999,119603.3,168144.1,.7113144,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2000,128414.4,174560.8,.7356433,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2001,135775,177953.6,.7629797,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2002,142554.3,179325.5,.7949468,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2003,146067.9,177656.9,.8221909,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2004,152248.4,180834.7,.8419203,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2005,158552.7,182248.5,.8699807,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2006,166260.5,185210.1,.8976856,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2007,175483.4,189852.6,.9243141,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2008,179102.8,190458.7,.9403761,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2009,175416.4,184512.4,.9507027,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2010,179860.3,187718.5,.9581385,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2011,176318,184501.9,.9556431,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2012,168538.8,177027.9,.952046,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2013,170675.7,175285.8,.9736994,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2014,173186.7,176585.3,.9807533,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2015,179392.7,179392.7,1,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2016,186380.8,182988,1.018541,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2017,195509.1,189053.5,1.034147,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2018,204997.6,194623.6,1.053303,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2019,214489.9,199967.3,1.072625,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2020,201032.7,183560.7,1.095184,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2021,216493.8,193764.4,1.117304,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2022,243957.1,207300.5,1.176828,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2023,267384.3,212537.5,1.258057,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2024,283382.2,216112.6,1.311271,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2025,296192.6,220527.5,1.34311,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2026,308325.6,224867.8,1.371141,Derived using data on nominal GDP from OECD_EO and the spliced real GDP with data from OECD_EO
PRT,2027,321262,229648.6,1.398928,Derived using data on nominal GDP from AMECO and the spliced real GDP with data from AMECO
PRT,2028,333834.7,234012,1.426571,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
PRT,2029,346907.4,238458.8,1.45479,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
PRY,1946,542.8633,1.10e+07,.0000493,Derived using data on nominal GDP from Moxlad and the spliced real GDP with data from Mitchell
PRY,1947,,9437420,,Derived using data on nominal GDP from Moxlad and the spliced real GDP with data from Mitchell
PRY,1948,,9437420,,Derived using data on nominal GDP from Moxlad and the spliced real GDP with data from Mitchell
PRY,1949,,1.13e+07,,Derived using data on nominal GDP from Moxlad and the spliced real GDP with data from Mitchell
PRY,1950,1693.445,1.10e+07,.0001538,Derived using data on nominal GDP from Moxlad and the spliced real GDP with data from Mitchell
PRY,1951,2857.239,1.13e+07,.0002523,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from Mitchell
PRY,1952,5169.969,1.13e+07,.0004565,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from Mitchell
PRY,1953,9133.369,1.20e+07,.000764,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from Mitchell
PRY,1954,12832.38,1.23e+07,.0010459,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from Mitchell
PRY,1955,16721.66,1.29e+07,.0012965,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from Mitchell
PRY,1956,21365.97,1.32e+07,.0016171,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from Mitchell
PRY,1957,26786.86,1.42e+07,.0018922,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from Mitchell
PRY,1958,30634.85,1.51e+07,.0020288,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from Mitchell
PRY,1959,34681.68,1.48e+07,.0023457,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from Mitchell
PRY,1960,41319.3,1.48e+07,.0027946,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from WDI
PRY,1961,47410.23,1.58e+07,.0029996,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from WDI
PRY,1962,51989.49,1.63e+07,.0031842,Derived using data on nominal GDP from IMF_IFS and the spliced real GDP with data from WDI
PRY,1963,55334.35,1.71e+07,.0032366,Derived using data on nominal GDP from IMF_IFS and the spliced real GDP with data from WDI
PRY,1964,58857.67,1.78e+07,.0033036,Derived using data on nominal GDP from IMF_IFS and the spliced real GDP with data from WDI
PRY,1965,63936.73,1.89e+07,.0033802,Derived using data on nominal GDP from IMF_IFS and the spliced real GDP with data from WDI
PRY,1966,67151.19,1.93e+07,.0034808,Derived using data on nominal GDP from IMF_IFS and the spliced real GDP with data from WDI
PRY,1967,71011.96,2.11e+07,.0033723,Derived using data on nominal GDP from IMF_IFS and the spliced real GDP with data from WDI
PRY,1968,74611.92,2.20e+07,.0033898,Derived using data on nominal GDP from IMF_IFS and the spliced real GDP with data from WDI
PRY,1969,80181.73,2.30e+07,.0034793,Derived using data on nominal GDP from IMF_IFS and the spliced real GDP with data from WDI
PRY,1970,85704.64,2.43e+07,.0035233,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1971,95788.41,2.57e+07,.0037312,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1972,110846,2.74e+07,.0040492,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1973,143491.6,2.94e+07,.004885,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1974,192201.4,3.18e+07,.0060373,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1975,217849.5,3.40e+07,.0064041,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1976,244880.7,3.66e+07,.0066949,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1977,301554.6,4.08e+07,.0073944,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1978,368966.6,4.57e+07,.0080759,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1979,492479.4,5.11e+07,.0096363,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1980,641127.8,5.71e+07,.0112297,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1981,810693.1,6.23e+07,.0130069,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1982,843124.8,6.15e+07,.013719,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1983,935868,5.96e+07,.0157059,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1984,1224517,6.13e+07,.0199871,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1985,1594518,6.40e+07,.0249002,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1986,2097745,6.72e+07,.0312092,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1987,2852514,7.23e+07,.0394472,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1988,3796857,7.66e+07,.049574,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1989,5271703,8.19e+07,.0643665,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1990,7406322,8.53e+07,.0868488,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1991,9472652,8.83e+07,.1073295,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1992,1.11e+07,8.98e+07,.1232556,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1993,1.37e+07,9.42e+07,.1456458,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1994,1.71e+07,9.92e+07,.172524,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1995,2.05e+07,1.06e+08,.1934125,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1996,2.33e+07,1.08e+08,.2165253,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1997,2.50e+07,1.12e+08,.2229188,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1998,2.79e+07,1.12e+08,.2488233,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,1999,2.95e+07,1.11e+08,.2661793,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,2000,3.20e+07,1.08e+08,.2959977,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,2001,3.43e+07,1.07e+08,.3193461,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,2002,4.68e+07,1.07e+08,.4363698,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,2003,5.48e+07,1.12e+08,.4896548,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,2004,6.21e+07,1.16e+08,.533655,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,2005,6.98e+07,1.19e+08,.5874224,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,2006,7.77e+07,1.25e+08,.6231535,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,2007,8.99e+07,1.31e+08,.6840111,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,2008,1.07e+08,1.40e+08,.7676298,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,2009,1.11e+08,1.40e+08,.7956327,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,2010,1.29e+08,1.55e+08,.8326749,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,2011,1.41e+08,1.62e+08,.8751056,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,2012,1.47e+08,1.61e+08,.9170955,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,2013,1.66e+08,1.74e+08,.9568762,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,2014,1.80e+08,1.83e+08,.9842143,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,2015,1.88e+08,1.88e+08,1,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,2016,2.05e+08,1.97e+08,1.041348,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,2017,2.19e+08,2.06e+08,1.063832,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,2018,2.31e+08,2.13e+08,1.084686,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,2019,2.37e+08,2.12e+08,1.117898,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,2020,2.40e+08,2.10e+08,1.142536,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,2021,2.71e+08,2.18e+08,1.239058,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,2022,2.93e+08,2.19e+08,1.338858,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,2023,3.13e+08,2.30e+08,1.362811,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PRY,2024,3.35e+08,2.40e+08,1.398065,Derived using data on nominal GDP from IMF_IFS and the spliced real GDP with data from WDI
PRY,2025,3.60e+08,2.49e+08,1.4479,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
PRY,2026,3.87e+08,2.57e+08,1.503858,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
PRY,2027,4.16e+08,2.66e+08,1.561978,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
PRY,2028,4.47e+08,2.76e+08,1.622344,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
PRY,2029,4.81e+08,2.85e+08,1.685044,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
PSE,1970,177.3518,1017.274,.1743401,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
PSE,1971,203.5085,1158.618,.1756475,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
PSE,1972,295.3495,1354.982,.2179729,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
PSE,1973,368.2239,1302.097,.282793,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
PSE,1974,576.733,1589.054,.3629411,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
PSE,1975,578.9424,1606.841,.3602986,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
PSE,1976,680.2646,1852.295,.3672549,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
PSE,1977,700.447,1833.442,.3820394,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
PSE,1978,728.3376,2069.055,.3520147,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
PSE,1979,846.1073,2036.327,.4155065,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
PSE,1980,1073.98,2333.601,.4602245,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
PSE,1981,991.6614,2187.75,.453279,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
PSE,1982,1054.085,2375.814,.4436731,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
PSE,1983,1093.712,2285.103,.478627,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
PSE,1984,1076.05,2400.004,.4483536,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
PSE,1985,1004.703,2384.707,.4213108,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
PSE,1986,1612.806,2845.38,.5668157,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
PSE,1987,1778.519,2770.439,.6419628,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
PSE,1988,1876.876,2732.02,.686992,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
PSE,1989,1783.015,2792.495,.6385026,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
PSE,1990,1935.844,3322.535,.5826406,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
PSE,1991,2086.781,3182.614,.6556815,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
PSE,1992,2573.317,3942.694,.6526797,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
PSE,1993,2771.98,4360.086,.6357628,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
PSE,1994,2843.3,5057.7,.5621726,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,1995,3282.8,5417.7,.6059398,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,1996,3409.6,5483.5,.6217927,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,1997,3759.8,6287.8,.5979516,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,1998,4067.8,7189.1,.5658288,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,1999,4271.2,7784.4,.5486872,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,2000,4313.6,7118.4,.6059789,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,2001,4003.7,6455.6,.6201903,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,2002,3555.8,5649.4,.6294119,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,2003,3968,6441.2,.6160343,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,2004,4603.1,7853.4,.5861283,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,2005,5125.7,8740.1,.5864578,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,2006,5348.3,8653,.6180862,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,2007,5815.7,8980.8,.6475704,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,2008,7310.4,9648,.7577114,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,2009,8085.7,10477.1,.7717499,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,2010,9681.5,11082.4,.8735923,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,2011,11186.1,12146.4,.9209396,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,2012,12208.4,12886.9,.9473496,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,2013,13515.5,13492.4,1.001712,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,2014,13989.7,13471.1,1.038497,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,2015,13972.4,13972.4,1,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,2016,15405.4,15211,1.01278,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,2017,16128,15426.9,1.045447,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,2018,16276.6,15616.2,1.042289,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,2019,17133.5,15829,1.082412,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,2020,15531.7,14037.4,1.106451,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,2021,18109,15021.7,1.205523,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,2022,19165.5,15635,1.225807,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,2023,17396.28,14922.7,1.16576,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PSE,2024,13364.16,10959.6,1.219402,Derived using data on nominal GDP from WDI and the spliced real GDP with data from WDI
PYF,1965,16394.49,232887.1,.0703967,Derived using data on nominal GDP from WDI and the spliced real GDP with data from WDI
PYF,1966,20027.96,255189.8,.0784826,Derived using data on nominal GDP from WDI and the spliced real GDP with data from WDI
PYF,1967,20522.48,243095.9,.0844213,Derived using data on nominal GDP from WDI and the spliced real GDP with data from WDI
PYF,1968,24107.73,279392.1,.0862864,Derived using data on nominal GDP from WDI and the spliced real GDP with data from WDI
PYF,1969,23736.84,271887.8,.0873038,Derived using data on nominal GDP from WDI and the spliced real GDP with data from WDI
PYF,1970,26540.76,276310.6,.0960541,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1971,30924.66,309474.5,.0999263,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1972,30950.62,294944.4,.1049371,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1973,36161.6,317957.7,.1137309,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1974,50288.73,375193.4,.1340342,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1975,55657.95,356798.8,.1559926,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1976,70291.97,386069.2,.1820709,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1977,77755.47,394095.5,.1973011,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1978,90308.8,433081.7,.208526,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1979,105742.7,450084.1,.2349399,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1980,119712.8,452266.6,.2646953,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1981,144003.5,464233.6,.3101962,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1982,175027.1,472119.1,.3707266,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1983,210774.5,483542.7,.4358964,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
