ISO3,year,gen_govdebt_GDP,source,nGDP,gen_govdebt
ARG,1900,44.77053,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,2.00e-10,8.94e-11
ARG,1901,42.2653,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,2.11e-10,8.90e-11
ARG,1902,39.96746,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,2.23e-10,8.89e-11
ARG,1903,33.85372,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,2.47e-10,8.37e-11
ARG,1904,30.9752,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,2.70e-10,8.37e-11
ARG,1905,22.99498,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,3.28e-10,7.55e-11
ARG,1906,21.14509,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,3.53e-10,7.45e-11
ARG,1907,22.5885,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,3.64e-10,8.21e-11
ARG,1908,19.07953,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,4.11e-10,7.83e-11
ARG,1909,20.34044,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,4.34e-10,8.83e-11
ARG,1910,18.62328,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,4.81e-10,8.95e-11
ARG,1911,21.63453,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,4.81e-10,1.04e-10
ARG,1912,19.07123,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,5.51e-10,1.05e-10
ARG,1913,18.86385,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,5.63e-10,1.06e-10
ARG,1914,20.44828,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,5.08e-10,1.04e-10
ARG,1915,19.19566,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,5.49e-10,1.05e-10
ARG,1916,18.24998,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,5.87e-10,1.07e-10
ARG,1917,17.99282,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,6.50e-10,1.17e-10
ARG,1918,12.47635,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,9.08e-10,1.13e-10
ARG,1919,11.98692,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,9.26e-10,1.11e-10
ARG,1920,9.8384,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.10e-09,1.08e-10
ARG,1921,11.60533,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,9.53e-10,1.11e-10
ARG,1922,12.41828,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,9.01e-10,1.12e-10
ARG,1923,11.2901,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.01e-09,1.14e-10
ARG,1924,11.61363,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.14e-09,1.32e-10
ARG,1925,13.39715,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.13e-09,1.51e-10
ARG,1926,14.45896,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.10e-09,1.60e-10
ARG,1927,16.00192,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.17e-09,1.86e-10
ARG,1928,15.90237,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.23e-09,1.96e-10
ARG,1929,14.88203,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.28e-09,1.91e-10
ARG,1930,15.82771,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.21e-09,1.92e-10
ARG,1931,20.17453,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.03e-09,2.07e-10
ARG,1932,23.39316,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,9.46e-10,2.21e-10
ARG,1933,23.97384,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.03e-09,2.47e-10
ARG,1934,21.95805,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.13e-09,2.49e-10
ARG,1935,24.91953,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.21e-09,3.01e-10
ARG,1936,26.10577,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.28e-09,3.35e-10
ARG,1937,22.53043,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.48e-09,3.33e-10
ARG,1938,23.91577,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.44e-09,3.44e-10
ARG,1939,25.34259,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.52e-09,3.84e-10
ARG,1940,25.21816,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.56e-09,3.94e-10
ARG,1941,24.7868,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.68e-09,4.17e-10
ARG,1942,23.26873,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.90e-09,4.43e-10
ARG,1943,23.99043,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,2.00e-09,4.80e-10
ARG,1944,22.33134,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,2.29e-09,5.10e-10
ARG,1945,22.90373,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,2.53e-09,5.78e-10
ARG,1946,20.10816,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,3.42e-09,6.87e-10
ARG,1947,16.66555,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,4.69e-09,7.82e-10
ARG,1948,16.09317,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,5.72e-09,9.21e-10
ARG,1949,16.37521,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,6.86e-09,1.12e-09
ARG,1950,17.01396,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,8.13e-09,1.38e-09
ARG,1951,14.45067,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.16e-08,1.68e-09
ARG,1952,15.52908,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.34e-08,2.08e-09
ARG,1953,17.78544,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.52e-08,2.71e-09
ARG,1954,19.83441,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.70e-08,3.37e-09
ARG,1955,20.02521,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,2.02e-08,4.04e-09
ARG,1956,18.27487,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,2.66e-08,4.86e-09
ARG,1957,16.31714,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,3.30e-08,5.39e-09
ARG,1958,14.25987,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,4.69e-08,6.68e-09
ARG,1959,8.45306,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,9.00e-08,7.61e-09
ARG,1960,6.95988,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.18e-07,8.22e-09
ARG,1961,7.208743,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.47e-07,1.06e-08
ARG,1962,20.80498,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.90e-07,3.95e-08
ARG,1963,19.41135,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,2.27e-07,4.40e-08
ARG,1964,13.89487,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,3.04e-07,4.23e-08
ARG,1965,13.17317,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,4.62e-07,6.09e-08
ARG,1966,11.1159,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,6.08e-07,6.76e-08
ARG,1967,9.066924,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,7.87e-07,7.14e-08
ARG,1968,7.822607,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,9.84e-07,7.70e-08
ARG,1969,7.988516,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.13e-06,9.07e-08
ARG,1970,11.18226,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.29e-06,1.44e-07
ARG,1971,12.60078,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.84e-06,2.32e-07
ARG,1972,14.17692,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,3.04e-06,4.31e-07
ARG,1973,9.954536,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,5.21e-06,5.19e-07
ARG,1974,10.7509,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,7.14e-06,7.68e-07
ARG,1975,28.07179,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,.000021,5.90e-06
ARG,1976,23.84112,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,.0001114,.0000266
ARG,1977,20.78839,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,.000307,.0000638
ARG,1978,14.47556,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,.000769,.0001113
ARG,1979,10.31124,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,.002093,.0002158
ARG,1980,9.45681,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,.004161,.0003935
ARG,1981,21.99953,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,.0081,.001782
ARG,1982,43.31882,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,.023681,.0102583
ARG,1983,53.28166,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,.118666,.0632272
ARG,1984,45.27655,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,.8571269,.3880775
ARG,1985,45.81575,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,5.749075,2.633982
ARG,1986,46.35496,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,10.81986,5.015541
ARG,1987,61.50245,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,25.28542,15.55115
ARG,1988,50.92575,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,120.3589,61.29366
ARG,1989,98.06878,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,3515.6,3447.706
ARG,1990,40.2661,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,74691.68,30075.43
ARG,1991,29.63963,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,196040.8,58105.77
ARG,1992,24.961,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,245609.2,61306.51
ARG,1993,26.893,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,256302.6,68927.45
ARG,1994,28.426,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,278990,79305.7
ARG,1995,30.749,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,279631.5,85983.88
ARG,1996,32.551,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,294931.1,96003.02
ARG,1997,31.676,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,317373.8,100531.3
ARG,1998,34.147,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,323973,110627.1
ARG,1999,38.917,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,307256.4,119575
ARG,2000,40.833,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,307994.2,125763.3
ARG,2001,48.007,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,291189,139791.1
ARG,2002,147.203,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,338745.9,498644.2
ARG,2003,125.162,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,407376.3,509880.4
ARG,2004,117.878,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,485115.2,571844.1
ARG,2005,80.282,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,582538.2,467673.3
ARG,2006,70.793,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,715904.3,506810.1
ARG,2007,62.133,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,896980.2,557320.7
ARG,2008,53.814,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1149646,618670.6
