ISO3,year,inv,source,USDfx,inv_USD
VNM,2025,3.89e+09,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,24421.24,159399.5
VNM,2026,4.26e+09,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,24761.9,171973.5
VNM,2027,4.64e+09,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,25050.61,185174.8
VNM,2028,5.04e+09,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,25341.68,199045.3
VNM,2029,5.44e+09,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,25664.45,211833.3
VUT,1970,829.0547,Derived using data on investment from UN and the spliced USD exchange rate,100.985,8.209682
VUT,1971,893.1008,Derived using data on investment from UN and the spliced USD exchange rate,100.6895,8.869855
VUT,1972,961.8736,Derived using data on investment from UN and the spliced USD exchange rate,81.61091,11.78609
VUT,1973,1035.846,Derived using data on investment from UN and the spliced USD exchange rate,72.04472,14.37782
VUT,1974,1115.49,Derived using data on investment from UN and the spliced USD exchange rate,77.80323,14.33732
VUT,1975,1201.515,Derived using data on investment from UN and the spliced USD exchange rate,69.27259,17.34474
VUT,1976,1293.921,Derived using data on investment from UN and the spliced USD exchange rate,77.23623,16.75277
VUT,1977,1393.653,Derived using data on investment from UN and the spliced USD exchange rate,79.41132,17.54981
VUT,1978,1562.158,Derived using data on investment from UN and the spliced USD exchange rate,72.93899,21.41733
VUT,1979,1937.927,Derived using data on investment from UN and the spliced USD exchange rate,68.75825,28.18465
VUT,1980,1830.632,Derived using data on investment from UN and the spliced USD exchange rate,68.29212,26.8059
VUT,1981,2049.712,Derived using data on investment from UN and the spliced USD exchange rate,87.82593,23.33835
VUT,1982,2231.452,Derived using data on investment from UN and the spliced USD exchange rate,96.2075,23.19416
VUT,1983,2126.856,Derived using data on investment from UN and the spliced USD exchange rate,99.36766,21.4039
VUT,1984,2407.715,Derived using data on investment from UN and the spliced USD exchange rate,99.23333,24.26317
VUT,1985,2893.504,Derived using data on investment from UN and the spliced USD exchange rate,106.0317,27.28905
VUT,1986,3429.096,Derived using data on investment from UN and the spliced USD exchange rate,106.0758,32.32684
VUT,1987,3867.53,Derived using data on investment from UN and the spliced USD exchange rate,109.8492,35.20764
VUT,1988,3764.657,Derived using data on investment from UN and the spliced USD exchange rate,104.4258,36.05102
VUT,1989,4960.759,Derived using data on investment from UN and the spliced USD exchange rate,116.0417,42.74981
VUT,1990,6310.353,Derived using data on investment from UN and the spliced USD exchange rate,117.0612,53.90642
VUT,1991,4701.127,Derived using data on investment from UN and the spliced USD exchange rate,111.675,42.0965
VUT,1992,5033.423,Derived using data on investment from UN and the spliced USD exchange rate,113.3917,44.38971
VUT,1993,5400.826,Derived using data on investment from UN and the spliced USD exchange rate,121.5808,44.42169
VUT,1994,5876.817,Derived using data on investment from UN and the spliced USD exchange rate,116.405,50.48595
VUT,1995,7101.494,Derived using data on investment from UN and the spliced USD exchange rate,112.1117,63.34304
VUT,1996,6399.586,Derived using data on investment from UN and the spliced USD exchange rate,111.7192,57.28279
VUT,1997,6227.921,Derived using data on investment from UN and the spliced USD exchange rate,115.8733,53.74766
VUT,1998,7718.031,Derived using data on investment from UN and the spliced USD exchange rate,127.5175,60.52526
VUT,1999,9178.504,Derived using data on investment from UN and the spliced USD exchange rate,129.075,71.10985
VUT,2000,10587.96,Derived using data on investment from UN and the spliced USD exchange rate,137.6433,76.92318
VUT,2001,7485.292,Derived using data on investment from UN and the spliced USD exchange rate,145.3125,51.51169
VUT,2002,7181.834,Derived using data on investment from UN and the spliced USD exchange rate,139.1983,51.59426
VUT,2003,6473,Derived using data on investment from UN and the spliced USD exchange rate,122.1892,52.97524
VUT,2004,9482,Derived using data on investment from UN and the spliced USD exchange rate,111.79,84.81975
VUT,2005,10407,Derived using data on investment from UN and the spliced USD exchange rate,109.2458,95.26221
VUT,2006,13795,Derived using data on investment from UN and the spliced USD exchange rate,110.6408,124.6827
VUT,2007,17400,Derived using data on investment from UN and the spliced USD exchange rate,102.4375,169.8597
VUT,2008,24987,Derived using data on investment from UN and the spliced USD exchange rate,101.3342,246.5802
VUT,2009,26341,Derived using data on investment from UN and the spliced USD exchange rate,106.7408,246.7753
VUT,2010,24053,Derived using data on investment from UN and the spliced USD exchange rate,96.90583,248.21
VUT,2011,19793,Derived using data on investment from UN and the spliced USD exchange rate,89.46917,221.2271
VUT,2012,16688,Derived using data on investment from UN and the spliced USD exchange rate,92.6375,180.143
VUT,2013,19638,Derived using data on investment from UN and the spliced USD exchange rate,94.5425,207.7161
VUT,2014,18193,Derived using data on investment from UN and the spliced USD exchange rate,97.07167,187.4182
VUT,2015,27886,Derived using data on investment from UN and the spliced USD exchange rate,108.9892,255.8603
VUT,2016,22310,Derived using data on investment from UN and the spliced USD exchange rate,108.475,205.6695
VUT,2017,26437,Derived using data on investment from UN and the spliced USD exchange rate,107.8208,245.1938
VUT,2018,27007,Derived using data on investment from UN and the spliced USD exchange rate,110.165,245.1505
VUT,2019,26258,Derived using data on investment from UN and the spliced USD exchange rate,114.7325,228.8628
VUT,2020,34881,Derived using data on investment from UN and the spliced USD exchange rate,115.38,302.3141
VUT,2021,48487,Derived using data on investment from UN and the spliced USD exchange rate,109.4525,442.9958
VUT,2022,53646.71,Derived using data on investment from UN and the spliced USD exchange rate,115.3539,465.0619
VUT,2023,42505.39,Derived using data on investment from UN and the spliced USD exchange rate,119.1125,356.8508
VUT,2024,45347.58,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,119.1667,380.5392
VUT,2025,45136.44,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,114.8155,393.1216
VUT,2026,41559.75,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,114.8055,362.0013
VUT,2027,40977.64,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,114.802,356.942
VUT,2028,41872.79,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,114.8017,364.7401
VUT,2029,43448.95,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,114.8186,378.414
WSM,1970,5.862692,Derived using data on investment from UN and the spliced USD exchange rate,.72107,8.130545
WSM,1971,6.947756,Derived using data on investment from UN and the spliced USD exchange rate,.71896,9.66362
WSM,1972,7.601612,Derived using data on investment from UN and the spliced USD exchange rate,.67543,11.25448
WSM,1973,9.118363,Derived using data on investment from UN and the spliced USD exchange rate,.614953,14.82774
WSM,1974,10.20179,Derived using data on investment from UN and the spliced USD exchange rate,.60658,16.81854
WSM,1975,10.65277,Derived using data on investment from UN and the spliced USD exchange rate,.632789,16.83464
WSM,1976,12.14353,Derived using data on investment from UN and the spliced USD exchange rate,.795365,15.26788
WSM,1977,13.88324,Derived using data on investment from UN and the spliced USD exchange rate,.786077,17.66142
WSM,1978,14.41679,Derived using data on investment from UN and the spliced USD exchange rate,.736333,19.57917
WSM,1979,18.07552,Derived using data on investment from UN and the spliced USD exchange rate,.826158,21.87901
WSM,1980,20.84696,Derived using data on investment from UN and the spliced USD exchange rate,.919307,22.67682
WSM,1981,22.63103,Derived using data on investment from UN and the spliced USD exchange rate,1.034085,21.88507
WSM,1982,24.96757,Derived using data on investment from UN and the spliced USD exchange rate,1.207332,20.67996
WSM,1983,32.10117,Derived using data on investment from UN and the spliced USD exchange rate,1.549131,20.72205
WSM,1984,40.60077,Derived using data on investment from UN and the spliced USD exchange rate,1.862306,21.80134
WSM,1985,41.20788,Derived using data on investment from UN and the spliced USD exchange rate,2.245273,18.35317
WSM,1986,38.85531,Derived using data on investment from UN and the spliced USD exchange rate,2.23576,17.37902
WSM,1987,47.50669,Derived using data on investment from UN and the spliced USD exchange rate,2.121748,22.39035
WSM,1988,58.96597,Derived using data on investment from UN and the spliced USD exchange rate,2.080437,28.34307
WSM,1989,60.20565,Derived using data on investment from UN and the spliced USD exchange rate,2.270192,26.52007
WSM,1990,60.95346,Derived using data on investment from UN and the spliced USD exchange rate,2.309852,26.38847
WSM,1991,61.37553,Derived using data on investment from UN and the spliced USD exchange rate,2.399622,25.57717
WSM,1992,75.99969,Derived using data on investment from UN and the spliced USD exchange rate,2.466308,30.81516
WSM,1993,69.58849,Derived using data on investment from UN and the spliced USD exchange rate,2.568603,27.09196
WSM,1994,129.4366,Derived using data on investment from UN and the spliced USD exchange rate,2.535037,51.05904
WSM,1995,97.5197,Derived using data on investment from UN and the spliced USD exchange rate,2.473404,39.42733
WSM,1996,105.8186,Derived using data on investment from UN and the spliced USD exchange rate,2.462173,42.97774
WSM,1997,55.80737,Derived using data on investment from UN and the spliced USD exchange rate,2.559372,21.8051
WSM,1998,95.2676,Derived using data on investment from UN and the spliced USD exchange rate,2.947687,32.31944
WSM,1999,100.1324,Derived using data on investment from UN and the spliced USD exchange rate,3.013152,33.23179
WSM,2000,110.6063,Derived using data on investment from UN and the spliced USD exchange rate,3.286362,33.65615
WSM,2001,122.5775,Derived using data on investment from UN and the spliced USD exchange rate,3.47804,35.24328
WSM,2002,119.829,Derived using data on investment from UN and the spliced USD exchange rate,3.376258,35.49168
WSM,2003,120.5831,Derived using data on investment from UN and the spliced USD exchange rate,2.973238,40.55614
WSM,2004,123.6132,Derived using data on investment from UN and the spliced USD exchange rate,2.780723,44.45363
WSM,2005,126.0212,Derived using data on investment from UN and the spliced USD exchange rate,2.710337,46.49651
WSM,2006,172.9127,Derived using data on investment from UN and the spliced USD exchange rate,2.779294,62.21463
WSM,2007,294.8722,Derived using data on investment from UN and the spliced USD exchange rate,2.616572,112.6941
WSM,2008,385.8393,Derived using data on investment from UN and the spliced USD exchange rate,2.644176,145.9204
WSM,2009,486.2696,Derived using data on investment from UN and the spliced USD exchange rate,2.730779,178.0699
WSM,2010,701.5217,Derived using data on investment from UN and the spliced USD exchange rate,2.484657,282.3415
WSM,2011,704.3056,Derived using data on investment from UN and the spliced USD exchange rate,2.317472,303.9112
WSM,2012,678.8471,Derived using data on investment from UN and the spliced USD exchange rate,2.292312,296.1408
WSM,2013,647.8458,Derived using data on investment from UN and the spliced USD exchange rate,2.3109,280.3435
WSM,2014,700.2926,Derived using data on investment from UN and the spliced USD exchange rate,2.331769,300.3268
WSM,2015,723.6309,Derived using data on investment from UN and the spliced USD exchange rate,2.560874,282.5719
WSM,2016,766.365,Derived using data on investment from UN and the spliced USD exchange rate,2.56493,298.7859
WSM,2017,757.8064,Derived using data on investment from UN and the spliced USD exchange rate,2.554377,296.6697
WSM,2018,721.011,Derived using data on investment from UN and the spliced USD exchange rate,2.58728,278.6753
WSM,2019,864.9719,Derived using data on investment from UN and the spliced USD exchange rate,2.648826,326.5492
WSM,2020,707.2119,Derived using data on investment from UN and the spliced USD exchange rate,2.664961,265.3742
WSM,2021,728.5399,Derived using data on investment from UN and the spliced USD exchange rate,2.556092,285.021
WSM,2022,897.7362,Derived using data on investment from UN and the spliced USD exchange rate,2.688998,333.8553
WSM,2023,935.6325,Derived using data on investment from UN and the spliced USD exchange rate,2.738439,341.6664
WSM,2024,855.0027,Derived using data on investment from WDI and the spliced USD exchange rate,2.753954,310.4637
XKX,1990,973.903,Derived using data on investment from UN and the spliced USD exchange rate,.8261113,1178.9
XKX,1991,922.4033,Derived using data on investment from UN and the spliced USD exchange rate,.8485102,1087.086
XKX,1992,664.1644,Derived using data on investment from UN and the spliced USD exchange rate,.798459,831.8077
XKX,1993,539.2928,Derived using data on investment from UN and the spliced USD exchange rate,.8453295,637.9676
XKX,1994,542.9255,Derived using data on investment from UN and the spliced USD exchange rate,.8297215,654.3467
XKX,1995,1037.948,Derived using data on investment from UN and the spliced USD exchange rate,.732749,1416.512
XKX,1996,692.7492,Derived using data on investment from UN and the spliced USD exchange rate,.7693788,900.4006
XKX,1997,757.2971,Derived using data on investment from UN and the spliced USD exchange rate,.8866087,854.1503
XKX,1998,668.0682,Derived using data on investment from UN and the spliced USD exchange rate,.8997037,742.5424
XKX,1999,447.7788,Derived using data on investment from UN and the spliced USD exchange rate,.9382831,477.2321
XKX,2000,538.7535,Derived using data on investment from UN and the spliced USD exchange rate,1.082705,497.5995
XKX,2001,713.1688,Derived using data on investment from UN and the spliced USD exchange rate,1.116533,638.7351
XKX,2002,645.1967,Derived using data on investment from UN and the spliced USD exchange rate,.9535615,676.6177
XKX,2003,664.3536,Derived using data on investment from UN and the spliced USD exchange rate,.7917656,839.0787
XKX,2004,774.819,Derived using data on investment from UN and the spliced USD exchange rate,.7341605,1055.381
XKX,2005,815.6297,Derived using data on investment from UN and the spliced USD exchange rate,.8476731,962.1984
XKX,2006,921.4651,Derived using data on investment from UN and the spliced USD exchange rate,.7593014,1213.57
XKX,2007,1052.927,Derived using data on investment from UN and the spliced USD exchange rate,.6793017,1550.014
XKX,2008,1319,Derived using data on investment from EUS and the spliced USD exchange rate,.7185457,1835.652
XKX,2009,1177.7,Derived using data on investment from EUS and the spliced USD exchange rate,.6941552,1696.594
XKX,2010,1335.4,Derived using data on investment from EUS and the spliced USD exchange rate,.748391,1784.361
XKX,2011,1642.7,Derived using data on investment from EUS and the spliced USD exchange rate,.7728572,2125.49
XKX,2012,1530.4,Derived using data on investment from EUS and the spliced USD exchange rate,.7579203,2019.21
XKX,2013,1521.3,Derived using data on investment from EUS and the spliced USD exchange rate,.7251106,2098.025
XKX,2014,1482.8,Derived using data on investment from EUS and the spliced USD exchange rate,.8236554,1800.268
XKX,2015,1726.9,Derived using data on investment from EUS and the spliced USD exchange rate,.9185267,1880.076
XKX,2016,2023.8,Derived using data on investment from EUS and the spliced USD exchange rate,.9486766,2133.288
XKX,2017,2205.2,Derived using data on investment from EUS and the spliced USD exchange rate,.8338197,2644.696
XKX,2018,2421.4,Derived using data on investment from EUS and the spliced USD exchange rate,.8733624,2772.503
XKX,2019,2438.5,Derived using data on investment from EUS and the spliced USD exchange rate,.8901549,2739.411
XKX,2020,2262.1,Derived using data on investment from EUS and the spliced USD exchange rate,.8149295,2775.823
XKX,2021,2861,Derived using data on investment from EUS and the spliced USD exchange rate,.8829243,3240.369
XKX,2022,3134.2,Derived using data on investment from EUS and the spliced USD exchange rate,.9375586,3342.938
XKX,2023,3286,Derived using data on investment from EUS and the spliced USD exchange rate,.9049774,3631.03
XKX,2024,3515.5,Derived using data on investment from EUS and the spliced USD exchange rate,.9625565,3652.253
XKX,2025,3792.987,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,.927781,4088.235
XKX,2026,4111.332,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,.92479,4445.692
XKX,2027,4361.346,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,.9264673,4707.501
XKX,2028,4686.358,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,.9271453,5054.61
XKX,2029,4977.31,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,.9270819,5368.792
YEM,1980,9067.104,Derived using data on investment from AMF and the spliced USD exchange rate,4.56,1988.4
YEM,1981,9121.984,Derived using data on investment from AMF and the spliced USD exchange rate,4.56,2000.435
YEM,1982,9525.967,Derived using data on investment from AMF and the spliced USD exchange rate,4.56,2089.028
YEM,1983,7755.062,Derived using data on investment from AMF and the spliced USD exchange rate,4.68,1657.065
YEM,1984,8452.771,Derived using data on investment from AMF and the spliced USD exchange rate,5.86,1442.452
YEM,1985,9741.274,Derived using data on investment from AMF and the spliced USD exchange rate,8.1,1202.626
YEM,1986,9308.305,Derived using data on investment from AMF and the spliced USD exchange rate,12.25,759.8616
YEM,1987,11005.25,Derived using data on investment from AMF and the spliced USD exchange rate,9.9,1111.641
YEM,1988,12233.8,Derived using data on investment from AMF and the spliced USD exchange rate,9.76,1253.463
YEM,1989,14232.89,Derived using data on investment from UN and the spliced USD exchange rate,12.01006,1185.081
YEM,1990,15694.58,Derived using data on investment from UN and the spliced USD exchange rate,12.01,1306.793
YEM,1991,22901.61,Derived using data on investment from UN and the spliced USD exchange rate,12.01,1906.879
YEM,1992,34122.04,Derived using data on investment from UN and the spliced USD exchange rate,12.01,2841.135
YEM,1993,38264.17,Derived using data on investment from UN and the spliced USD exchange rate,12.01,3186.026
YEM,1994,51064.89,Derived using data on investment from UN and the spliced USD exchange rate,12.01,4251.864
YEM,1995,89387.74,Derived using data on investment from UN and the spliced USD exchange rate,40.83917,2188.775
YEM,1996,135516.7,Derived using data on investment from UN and the spliced USD exchange rate,94.15667,1439.268
YEM,1997,172716.5,Derived using data on investment from UN and the spliced USD exchange rate,129.2808,1335.979
YEM,1998,200324.9,Derived using data on investment from UN and the spliced USD exchange rate,135.8817,1474.26
YEM,1999,262994.3,Derived using data on investment from UN and the spliced USD exchange rate,155.7183,1688.911
YEM,2000,356653,Derived using data on investment from UN and the spliced USD exchange rate,161.7183,2205.396
YEM,2001,403564.8,Derived using data on investment from UN and the spliced USD exchange rate,168.6717,2392.605
YEM,2002,457262.9,Derived using data on investment from UN and the spliced USD exchange rate,175.625,2603.632
YEM,2003,608142.1,Derived using data on investment from UN and the spliced USD exchange rate,183.4483,3315.059
YEM,2004,690480,Derived using data on investment from UN and the spliced USD exchange rate,184.7758,3736.852
YEM,2005,974448.3,Derived using data on investment from UN and the spliced USD exchange rate,191.5092,5088.259
YEM,2006,1121344,Derived using data on investment from UN and the spliced USD exchange rate,197.0492,5690.683
YEM,2007,1378156,Derived using data on investment from UN and the spliced USD exchange rate,198.9533,6927.029
YEM,2008,1534091,Derived using data on investment from UN and the spliced USD exchange rate,199.7642,7679.51
YEM,2009,1239261,Derived using data on investment from UN and the spliced USD exchange rate,202.8467,6109.346
YEM,2010,1299867,Derived using data on investment from UN and the spliced USD exchange rate,219.59,5919.516
YEM,2011,1168213,Derived using data on investment from UN and the spliced USD exchange rate,213.8,5464.043
YEM,2012,1326845,Derived using data on investment from UN and the spliced USD exchange rate,214.3492,6190.111
YEM,2013,1141249,Derived using data on investment from UN and the spliced USD exchange rate,214.89,5310.851
YEM,2014,1190950,Derived using data on investment from UN and the spliced USD exchange rate,214.89,5542.138
YEM,2015,719826,Derived using data on investment from UN and the spliced USD exchange rate,230.8333,3118.38
YEM,2016,935744.8,Derived using data on investment from UN and the spliced USD exchange rate,283.8958,3296.085
YEM,2017,793966.8,Derived using data on investment from UN and the spliced USD exchange rate,372.7708,2129.906
YEM,2018,926346,Derived using data on investment from UN and the spliced USD exchange rate,535.8995,1728.581
YEM,2019,1199114,Derived using data on investment from UN and the spliced USD exchange rate,575.9541,2081.962
YEM,2020,1115666,Derived using data on investment from UN and the spliced USD exchange rate,743.006,1501.557
YEM,2021,1481371,Derived using data on investment from UN and the spliced USD exchange rate,1028.108,1440.871
YEM,2022,1881633,Derived using data on investment from UN and the spliced USD exchange rate,1115.002,1687.56
YEM,2023,1850610,Derived using data on investment from UN and the spliced USD exchange rate,1355.116,1365.646
YEM,2024,2078027,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,1818.282,1142.852
YEM,2025,2922147,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,2221.112,1315.623
YEM,2026,5645219,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,2504.459,2254.067
YEM,2027,1.08e+07,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,2732.642,3952.675
YEM,2028,1.23e+07,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,2896.568,4257.661
YEM,2029,1.38e+07,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,3129.992,4411.168
YMD,1970,26.86821,Derived using data on investment from UN and the spliced USD exchange rate,.4166667,64.4837
YMD,1971,25.16144,Derived using data on investment from UN and the spliced USD exchange rate,.383774,65.56316
YMD,1972,24.86452,Derived using data on investment from UN and the spliced USD exchange rate,.383774,64.78947
YMD,1973,33.96786,Derived using data on investment from UN and the spliced USD exchange rate,.3453993,98.34373
YMD,1974,43.32093,Derived using data on investment from UN and the spliced USD exchange rate,.3453993,125.4227
YMD,1975,31.8,Derived using data on investment from UN and the spliced USD exchange rate,.3453993,92.06735
YMD,1976,50.2,Derived using data on investment from UN and the spliced USD exchange rate,.3453993,145.339
YMD,1977,71.7,Derived using data on investment from UN and the spliced USD exchange rate,.3453993,207.5858
YMD,1978,70.5,Derived using data on investment from UN and the spliced USD exchange rate,.3453993,204.1116
YMD,1979,63,Derived using data on investment from UN and the spliced USD exchange rate,.3453993,182.3976
YMD,1980,112.7,Derived using data on investment from UN and the spliced USD exchange rate,.3453993,326.289
YMD,1981,104.4,Derived using data on investment from UN and the spliced USD exchange rate,.3453993,302.2589
YMD,1982,132.6,Derived using data on investment from UN and the spliced USD exchange rate,.3453993,383.9035
YMD,1983,152,Derived using data on investment from UN and the spliced USD exchange rate,.3453993,440.0704
YMD,1984,162.1,Derived using data on investment from UN and the spliced USD exchange rate,.3453993,469.3119
YMD,1985,159.1,Derived using data on investment from UN and the spliced USD exchange rate,.3453993,460.6263
YMD,1986,108.5,Derived using data on investment from UN and the spliced USD exchange rate,.3453993,314.1292
YMD,1987,143.3052,Derived using data on investment from UN and the spliced USD exchange rate,.3453993,414.8973
YMD,1988,146.8886,Derived using data on investment from UN and the spliced USD exchange rate,.3453993,425.2719
YMD,1989,134.2025,Derived using data on investment from UN and the spliced USD exchange rate,.3453993,388.5431
YMD,1990,130.1343,Derived using data on investment from UN and the spliced USD exchange rate,.345395,376.7695
YUG,1970,6.5361,Derived using data on investment from UN and the spliced USD exchange rate,.00125,5228.88
YUG,1971,8.6634,Derived using data on investment from UN and the spliced USD exchange rate,.0017,5096.117
YUG,1972,8.9377,Derived using data on investment from UN and the spliced USD exchange rate,.0017,5257.471
YUG,1973,11.4797,Derived using data on investment from UN and the spliced USD exchange rate,.00156,7358.782
YUG,1974,18.1649,Derived using data on investment from UN and the spliced USD exchange rate,.0017052,10652.65
YUG,1975,21.756,Derived using data on investment from UN and the spliced USD exchange rate,.0017999,12087.34
YUG,1976,23.4775,Derived using data on investment from UN and the spliced USD exchange rate,.0018231,12877.79
YUG,1977,32.6178,Derived using data on investment from UN and the spliced USD exchange rate,.0018445,17683.82
YUG,1978,41.1245,Derived using data on investment from UN and the spliced USD exchange rate,.0018611,22096.88
YUG,1979,53.8521,Derived using data on investment from UN and the spliced USD exchange rate,.0019163,28102.12
YUG,1980,73.1211,Derived using data on investment from UN and the spliced USD exchange rate,.0029297,24958.56
YUG,1981,98.2666,Derived using data on investment from UN and the spliced USD exchange rate,.0041823,23495.83
YUG,1982,122.7418,Derived using data on investment from UN and the spliced USD exchange rate,.0062487,19642.77
YUG,1983,166.0489,Derived using data on investment from UN and the spliced USD exchange rate,.0125673,13212.77
YUG,1984,269.0926,Derived using data on investment from UN and the spliced USD exchange rate,.0211749,12708.09
YUG,1985,470.16,Derived using data on investment from UN and the spliced USD exchange rate,.0312805,15030.45
YUG,1986,899.59,Derived using data on investment from UN and the spliced USD exchange rate,.045718,19676.93
YUG,1987,1955.11,Derived using data on investment from UN and the spliced USD exchange rate,.1244,15716.32
YUG,1988,5872.97,Derived using data on investment from UN and the spliced USD exchange rate,.521076,11270.85
YUG,1989,99990.7,Derived using data on investment from UN and the spliced USD exchange rate,11.816,8462.314
YUG,1990,81719.54,Derived using data on investment from UN and the spliced USD exchange rate,10.6574,7667.868
ZAF,1950,612.4042,Derived using data on investment from Mitchell and the spliced USD exchange rate,.7143,857.3488
ZAF,1951,925.6185,Derived using data on investment from Mitchell and the spliced USD exchange rate,.7143,1295.84
ZAF,1952,797.0604,Derived using data on investment from Mitchell and the spliced USD exchange rate,.7143,1115.862
ZAF,1953,1001.585,Derived using data on investment from Mitchell and the spliced USD exchange rate,.7143,1402.191
ZAF,1954,1111.443,Derived using data on investment from Mitchell and the spliced USD exchange rate,.7143,1555.99
ZAF,1955,1148.842,Derived using data on investment from Mitchell and the spliced USD exchange rate,.7143,1608.347
ZAF,1956,1161.698,Derived using data on investment from Mitchell and the spliced USD exchange rate,.7143,1626.345
ZAF,1957,1271.557,Derived using data on investment from Mitchell and the spliced USD exchange rate,.7143,1780.144
ZAF,1958,1341.679,Derived using data on investment from Mitchell and the spliced USD exchange rate,.7143,1878.314
ZAF,1959,1204.94,Derived using data on investment from Mitchell and the spliced USD exchange rate,.7143,1686.883
ZAF,1960,1344.017,Derived using data on investment from OECD_EO and the spliced USD exchange rate,.7143,1881.586
ZAF,1961,1290.201,Derived using data on investment from OECD_EO and the spliced USD exchange rate,.7143,1806.246
ZAF,1962,1336.574,Derived using data on investment from OECD_EO and the spliced USD exchange rate,.7143,1871.166
ZAF,1963,1849.998,Derived using data on investment from OECD_EO and the spliced USD exchange rate,.7143,2589.946
ZAF,1964,2200.088,Derived using data on investment from OECD_EO and the spliced USD exchange rate,.7143,3080.062
ZAF,1965,2701.968,Derived using data on investment from OECD_EO and the spliced USD exchange rate,.7143,3782.68
ZAF,1966,2680.479,Derived using data on investment from OECD_EO and the spliced USD exchange rate,.7143,3752.596
ZAF,1967,3363.686,Derived using data on investment from OECD_EO and the spliced USD exchange rate,.7143,4709.066
ZAF,1968,3165.163,Derived using data on investment from OECD_EO and the spliced USD exchange rate,.7143,4431.14
ZAF,1969,3874.983,Derived using data on investment from OECD_EO and the spliced USD exchange rate,.7143,5424.867
ZAF,1970,4487.48,Derived using data on investment from OECD_EO and the spliced USD exchange rate,.716442,6263.564
ZAF,1971,4776.157,Derived using data on investment from OECD_EO and the spliced USD exchange rate,.712886,6699.749
ZAF,1972,4575.649,Derived using data on investment from OECD_EO and the spliced USD exchange rate,.77323,5917.578
ZAF,1973,6596.602,Derived using data on investment from OECD_EO and the spliced USD exchange rate,.696383,9472.663
ZAF,1974,9507.567,Derived using data on investment from OECD_EO and the spliced USD exchange rate,.68059,13969.6
ZAF,1975,9632.396,Derived using data on investment from OECD_EO and the spliced USD exchange rate,.740811,13002.5
ZAF,1976,10237.19,Derived using data on investment from OECD_EO and the spliced USD exchange rate,.87071,11757.29
ZAF,1977,9475.363,Derived using data on investment from OECD_EO and the spliced USD exchange rate,.869667,10895.39
ZAF,1978,10690.44,Derived using data on investment from OECD_EO and the spliced USD exchange rate,.86948,12295.21
ZAF,1979,12357.46,Derived using data on investment from OECD_EO and the spliced USD exchange rate,.842374,14669.8
ZAF,1980,19944.42,Derived using data on investment from OECD_EO and the spliced USD exchange rate,.779643,25581.47
ZAF,1981,26909.95,Derived using data on investment from OECD_EO and the spliced USD exchange rate,.878663,30626.02
ZAF,1982,25942.93,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1.087641,23852.47
ZAF,1983,24833.8,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1.114579,22280.88
ZAF,1984,29793.17,Derived using data on investment from OECD_EO and the spliced USD exchange rate,1.476093,20183.8
ZAF,1985,26454.24,Derived using data on investment from OECD_EO and the spliced USD exchange rate,2.234417,11839.44
ZAF,1986,28753.26,Derived using data on investment from OECD_EO and the spliced USD exchange rate,2.291911,12545.54
ZAF,1987,27488.77,Derived using data on investment from OECD_EO and the spliced USD exchange rate,2.03854,13484.54
ZAF,1988,39371.65,Derived using data on investment from OECD_EO and the spliced USD exchange rate,2.277024,17290.84
ZAF,1989,52389.52,Derived using data on investment from OECD_EO and the spliced USD exchange rate,2.624294,19963.28
ZAF,1990,47073.5,Derived using data on investment from OECD_EO and the spliced USD exchange rate,2.588514,18185.53
ZAF,1991,55534.88,Derived using data on investment from OECD_EO and the spliced USD exchange rate,2.763278,20097.46
ZAF,1992,58620.21,Derived using data on investment from OECD_EO and the spliced USD exchange rate,2.852439,20550.91
ZAF,1993,67015.48,Derived using data on investment from OECD_EO and the spliced USD exchange rate,3.271489,20484.71
ZAF,1994,83734.52,Derived using data on investment from OECD_EO and the spliced USD exchange rate,3.54866,23596.1
