ISO3,year,gen_govexp_GDP,source,nGDP,gen_govexp
USA,1991,38.89542,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,6158129,2395230
USA,1992,39.68432,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,6520327,2587548
USA,1993,39.09146,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,6858559,2681111
USA,1994,38.06519,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,7287237,2773901
USA,1995,38.0282,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,7639749,2905259
USA,1996,37.33011,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,8073122,3013705
USA,1997,36.1743,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,8577552,3102869
USA,1998,35.33805,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,9062817,3202623
USA,1999,34.87172,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,9631172,3358555
USA,2000,34.48258,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,1.03e+07,3534793
USA,2001,35.80748,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,1.06e+07,3789122
USA,2002,36.94235,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,1.09e+07,4037470
USA,2003,37.46649,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,1.15e+07,4292330
USA,2004,37.00203,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,1.22e+07,4520610
USA,2005,37.07268,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,1.30e+07,4833980
USA,2006,36.84143,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,1.38e+07,5089859
USA,2007,37.5437,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,1.45e+07,5434160
USA,2008,39.86842,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,1.48e+07,5888510
USA,2009,43.39645,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,1.45e+07,6282967
USA,2010,43.20801,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,1.50e+07,6502361
USA,2011,42.06368,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,1.56e+07,6561821
USA,2012,40.24292,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,1.63e+07,6541073
USA,2013,38.94427,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,1.69e+07,6574060
USA,2014,38.31168,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,1.76e+07,6745974
USA,2015,37.90974,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,1.83e+07,6935594
USA,2016,38.18064,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,1.88e+07,7179836
USA,2017,37.87697,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,1.96e+07,7428470
USA,2018,37.84521,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,2.07e+07,7817503
USA,2019,38.35065,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,2.15e+07,8260724
USA,2020,47.35554,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,2.14e+07,1.01e+07
USA,2021,45.27599,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,2.37e+07,1.07e+07
USA,2022,39.08435,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,2.60e+07,1.02e+07
USA,2023,40.00271,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,2.77e+07,1.11e+07
USA,2024,40.07215,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,2.92e+07,1.17e+07
USA,2025,40.34597,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,3.05e+07,1.23e+07
USA,2026,40.39796,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,3.17e+07,1.28e+07
USA,2027,40.36232,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,3.30e+07,1.33e+07
USA,2028,40.34612,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,3.43e+07,1.38e+07
USA,2029,40.05338,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,3.57e+07,1.43e+07
UZB,1992,17.989,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,532.9548,95.87324
UZB,1993,39.561,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,6138.358,2428.396
UZB,1994,27.105,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,77895.73,21113.64
UZB,1995,29.383,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,363543.7,106820
UZB,1996,35.062,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,671253.2,235354.8
UZB,1997,31.834,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1172838,373361.1
UZB,1998,35.13,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1700319,597322.1
UZB,1999,33.642,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2555790,859818.8
UZB,2000,32.852,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,3908859,1284138
UZB,2001,30.617,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,5845278,1789649
UZB,2002,34.627,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,8841889,3061681
UZB,2003,31.538,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.17e+07,3684520
UZB,2004,29.406,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.46e+07,4278948
UZB,2005,28.069,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.89e+07,5304420
UZB,2006,24.715,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2.54e+07,6276109
UZB,2007,24.834,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,3.43e+07,8523873
UZB,2008,26.485,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4.81e+07,1.27e+07
UZB,2009,27.476,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,6.17e+07,1.69e+07
UZB,2010,26.405,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,7.89e+07,2.08e+07
UZB,2011,23.652,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.03e+08,2.44e+07
UZB,2012,23.929,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.28e+08,3.05e+07
UZB,2013,25.227,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.53e+08,3.87e+07
UZB,2014,24.865,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.87e+08,4.65e+07
UZB,2015,24.567,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2.21e+08,5.44e+07
UZB,2016,23.304,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2.55e+08,5.95e+07
UZB,2017,19.887,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,3.17e+08,6.31e+07
UZB,2018,22.198,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4.27e+08,9.47e+07
UZB,2019,24.29,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,5.33e+08,1.29e+08
UZB,2020,26.027,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,6.06e+08,1.58e+08
UZB,2021,27.434,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,7.38e+08,2.03e+08
UZB,2022,31.351,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,8.97e+08,2.81e+08
UZB,2023,27.80515,Derived using data on general government expenditure to GDP from IMF_GFS and the spliced GDP,1.07e+09,2.97e+08
UZB,2024,28.713,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,1.42e+09,4.07e+08
UZB,2025,27.263,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,1.67e+09,4.56e+08
UZB,2026,27.462,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,1.94e+09,5.31e+08
UZB,2027,27.812,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,2.20e+09,6.13e+08
UZB,2028,27.833,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,2.50e+09,6.95e+08
UZB,2029,27.821,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,2.83e+09,7.87e+08
VCT,1980,24.068,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,188.8007,45.44055
VCT,1981,24.923,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,231.8335,57.77987
VCT,1982,23.475,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,268.7188,63.08175
VCT,1983,24.729,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,301.2299,74.49115
VCT,1984,23.081,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,327.8299,75.66641
VCT,1985,21.373,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,360.1045,76.96513
VCT,1986,22.254,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,406.0929,90.37192
VCT,1987,23.695,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,453.6182,107.4848
VCT,1988,24.845,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,523.7239,130.1192
VCT,1989,27.648,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,567.4661,156.893
VCT,1990,23.658,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,632.4882,149.6341
VCT,1991,26.24,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,682.6431,179.1255
VCT,1992,25.938,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,756.3451,196.1808
VCT,1993,22.802,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,779.1224,177.6555
VCT,1994,22.955,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,799.7681,183.5868
VCT,1995,20.252,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,875.9719,177.4018
VCT,1996,21.173,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,931.0197,197.1248
VCT,1997,26.394,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,990.6082,261.4611
VCT,1998,25.398,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1077.464,273.6542
VCT,1999,25.469,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1128.859,287.5092
VCT,2000,23.783,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1155.45,274.8007
VCT,2001,24.397,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1247.6,304.377
VCT,2002,25.711,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1316.96,338.6036
VCT,2003,25.981,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1374.55,357.1219
VCT,2004,24.852,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1484.73,368.9851
VCT,2005,26.701,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1565.86,418.1003
VCT,2006,26.074,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1737.45,453.0227
VCT,2007,27.121,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1926.71,522.543
VCT,2008,28.319,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1978.19,560.2036
VCT,2009,31.022,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1928.61,598.2934
VCT,2010,31.053,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1945.21,604.046
VCT,2011,29.373,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1927.25,566.0911
VCT,2012,26.34,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1971.09,519.1851
VCT,2013,29.479,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2064.91,608.7148
VCT,2014,30.43,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2081.43,633.3792
VCT,2015,27.588,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2123.7,585.8864
VCT,2016,27.052,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2198.62,594.7707
VCT,2017,26.642,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2278.905,607.1459
VCT,2018,26.289,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2387.686,627.6988
VCT,2019,29.134,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2458.302,716.2016
VCT,2020,32.875,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2334.332,767.4115
VCT,2021,37.152,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2399.43,891.4364
VCT,2022,35.89,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2670.81,958.5537
VCT,2023,38.01018,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,2945.687,1119.661
VCT,2024,38.632,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,3204.009,1237.773
VCT,2025,32.842,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,3401.288,1117.051
VCT,2026,28.662,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,3564.169,1021.562
VCT,2027,27.624,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,3732.109,1030.958
VCT,2028,27.486,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,3907.131,1073.914
VCT,2029,27.387,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,4091.258,1120.473
VEN,1920,8.58333,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.23e-11,1.06e-12
VEN,1921,7.87172,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,9.40e-12,7.40e-13
VEN,1922,7.08661,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,9.55e-12,6.77e-13
VEN,1923,7.63828,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.09e-11,8.34e-13
VEN,1924,8.5885,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.45e-11,1.24e-12
VEN,1925,9.75464,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.94e-11,1.89e-12
VEN,1926,8.6182,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,2.39e-11,2.06e-12
VEN,1927,7.785,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,2.46e-11,1.91e-12
VEN,1928,11.5526,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,2.84e-11,3.29e-12
VEN,1929,10.5309,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.11e-11,3.28e-12
VEN,1930,10.4695,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.02e-11,3.16e-12
VEN,1931,9.03857,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,2.27e-11,2.05e-12
VEN,1932,8.20162,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,2.35e-11,1.93e-12
VEN,1933,8.8296,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.96e-11,1.73e-12
VEN,1934,9.92786,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,2.18e-11,2.16e-12
VEN,1935,11.8205,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,2.23e-11,2.63e-12
VEN,1936,13.2206,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,2.48e-11,3.28e-12
VEN,1937,13.0295,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.05e-11,3.98e-12
VEN,1938,11.9786,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.22e-11,3.86e-12
VEN,1939,13.6429,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.50e-11,4.77e-12
VEN,1940,14.1719,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.55e-11,5.03e-12
VEN,1941,12.593,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.82e-11,4.81e-12
VEN,1942,12.4649,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.70e-11,4.61e-12
VEN,1943,10.833,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,4.15e-11,4.50e-12
VEN,1944,9.93305,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,5.55e-11,5.52e-12
VEN,1945,11.2204,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,7.12e-11,7.98e-12
VEN,1946,12.9279,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,9.03e-11,1.17e-11
VEN,1947,12.7322,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.29e-10,1.65e-11
VEN,1948,12.8663,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.75e-10,2.25e-11
VEN,1949,16.9173,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.75e-10,2.96e-11
VEN,1950,15.9992,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.47e-10,2.35e-11
VEN,1951,16.5869,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.63e-10,2.70e-11
VEN,1952,18.84,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.85e-10,3.48e-11
VEN,1953,15.3033,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.91e-10,2.92e-11
VEN,1954,14.7894,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,2.15e-10,3.18e-11
VEN,1955,15.2161,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,2.24e-10,3.41e-11
VEN,1956,15.2455,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,2.53e-10,3.86e-11
VEN,1957,16.3329,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,2.95e-10,4.81e-11
VEN,1958,24.3888,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.09e-10,7.54e-11
VEN,1959,25.4581,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.16e-10,8.05e-11
VEN,1960,23.6731,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.00e-10,7.10e-11
VEN,1961,11.8037,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.07e-10,3.62e-11
VEN,1962,17.5667,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.40e-10,5.96e-11
VEN,1963,18.6969,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.68e-10,6.88e-11
VEN,1964,17.9,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,4.12e-10,7.38e-11
VEN,1965,18.7316,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,4.44e-10,8.33e-11
VEN,1966,19.145,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,4.64e-10,8.88e-11
VEN,1967,19.819,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,4.81e-10,9.54e-11
VEN,1968,19.8178,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,5.11e-10,1.01e-10
VEN,1969,20.9935,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,5.47e-10,1.15e-10
VEN,1970,19.4846,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,6.10e-10,1.19e-10
VEN,1971,19.6351,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,6.70e-10,1.32e-10
VEN,1972,21.3033,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,7.20e-10,1.53e-10
VEN,1973,20.0123,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,8.60e-10,1.72e-10
VEN,1974,35.2652,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.31e-09,4.62e-10
VEN,1975,33.7763,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.38e-09,4.66e-10
VEN,1976,26.5874,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.58e-09,4.20e-10
VEN,1977,30.6359,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.82e-09,5.58e-10
VEN,1978,29.171,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.98e-09,5.78e-10
VEN,1979,22.2793,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,2.43e-09,5.41e-10
VEN,1980,21.9685,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,2.97e-09,6.52e-10
VEN,1981,29.6491,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.34e-09,9.90e-10
VEN,1982,29.0378,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.41e-09,9.90e-10
VEN,1983,25.3103,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.40e-09,8.61e-10
VEN,1984,19.6667,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,4.07e-09,8.00e-10
VEN,1985,20.3441,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,4.50e-09,9.15e-10
VEN,1986,21.4724,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,4.73e-09,1.02e-09
VEN,1987,25.1437,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,6.74e-09,1.69e-09
VEN,1988,33.21,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,8.45e-09,2.81e-09
VEN,1989,32.526,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.44e-08,4.68e-09
VEN,1990,31.933,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2.21e-08,7.04e-09
VEN,1991,33.892,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2.94e-08,9.96e-09
VEN,1992,30.647,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4.00e-08,1.23e-08
VEN,1993,27.667,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,5.28e-08,1.46e-08
VEN,1994,42.217,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,8.39e-08,3.54e-08
VEN,1995,32.869,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.32e-07,4.35e-08
VEN,1996,27.73,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2.85e-07,7.90e-08
VEN,1997,30.989,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4.19e-07,1.30e-07
VEN,1998,28.79,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,5.00e-07,1.44e-07
VEN,1999,26.105,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,5.93e-07,1.55e-07
VEN,2000,28.293,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,7.97e-07,2.25e-07
VEN,2001,31.899,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,8.89e-07,2.84e-07
VEN,2002,30.99,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.08e-06,3.34e-07
VEN,2003,32.175,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.34e-06,4.32e-07
VEN,2004,31.914,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2.13e-06,6.79e-07
VEN,2005,33.53,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,3.04e-06,1.02e-06
VEN,2006,39.267,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,3.94e-06,1.55e-06
VEN,2007,35.949,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4.95e-06,1.78e-06
VEN,2008,34.879,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,6.78e-06,2.36e-06
VEN,2009,33.269,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,7.07e-06,2.35e-06
VEN,2010,31.099,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,.0000102,3.16e-06
VEN,2011,39.361,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,.0000136,5.34e-06
VEN,2012,38.007,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,.0000164,6.22e-06
VEN,2013,36.451,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,.0000225,8.19e-06
VEN,2014,31.607,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,.0000303,9.58e-06
VEN,2015,22.948,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,.0000804,.0000184
VEN,2016,19.686,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,.0002809,.0000553
VEN,2017,21.7662,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,.0020089,.0004373
VEN,2018,37.86042,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,2.725607,1.031926
VEN,2019,21.02398,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,418.4946,87.98419
VEN,2020,11.12254,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,5961.069,663.0223
VEN,2021,13.1087,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,78471.02,10286.53
VEN,2022,15.11098,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,267767.4,40462.27
VEN,2023,15.04242,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1209550,181945.6
VNM,1998,16.017,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,3.61e+08,5.78e+07
VNM,1999,16.702,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4.00e+08,6.68e+07
VNM,2000,17.788,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4.42e+08,7.86e+07
VNM,2001,19.192,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4.81e+08,9.24e+07
VNM,2002,19.747,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,5.36e+08,1.06e+08
VNM,2003,22.196,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,6.13e+08,1.36e+08
VNM,2004,19.441,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,7.79e+08,1.52e+08
VNM,2005,20.625,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,9.14e+08,1.89e+08
VNM,2006,20.534,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.11e+09,2.29e+08
VNM,2007,22.297,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.37e+09,3.06e+08
VNM,2008,21.38,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.87e+09,3.99e+08
VNM,2009,24.975,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2.19e+09,5.47e+08
VNM,2010,23.721,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2.74e+09,6.50e+08
VNM,2011,21.224,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,3.54e+09,7.51e+08
VNM,2012,23.466,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4.07e+09,9.56e+08
