ISO3,year,nGDP,source,USDfx,nGDP_USD
ALB,1991,19223.9,Derived using data on nominal GDP from UN and the spliced USD exchange rate,16.24583,1183.313
ALB,1992,59411.99,Derived using data on nominal GDP from UN and the spliced USD exchange rate,75.0325,791.8167
ALB,1993,146879.3,Derived using data on nominal GDP from UN and the spliced USD exchange rate,102.0625,1439.112
ALB,1994,216090.8,Derived using data on nominal GDP from UN and the spliced USD exchange rate,94.62334,2283.695
ALB,1995,269295.2,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,92.6975,2905.096
ALB,1996,338000.3,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,104.4989,3234.486
ALB,1997,336480.8,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,148.9329,2259.278
ALB,1998,393070,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,150.6171,2609.73
ALB,1999,453512.3,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,137.3497,3301.881
ALB,2000,516206.8,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,143.8199,3589.257
ALB,2001,583125.1,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,143.559,4061.919
ALB,2002,633932.6,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,140.1912,4521.915
ALB,2003,700711.6,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,121.8555,5750.351
ALB,2004,760444.8,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,102.7803,7398.741
ALB,2005,824594.6,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,99.86993,8256.686
ALB,2006,897697.7,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,98.10376,9150.492
ALB,2007,1005281,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,90.42789,11116.94
ALB,2008,1112317,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,83.89858,13257.88
ALB,2009,1171607,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,94.97861,12335.48
ALB,2010,1256235,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,103.937,12086.51
ALB,2011,1308998,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,100.895,12973.86
ALB,2012,1324877,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,108.184,12246.52
ALB,2013,1352247,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,105.6687,12797.04
ALB,2014,1402496,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,105.4792,13296.42
ALB,2015,1444802,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,125.9608,11470.25
ALB,2016,1488303,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,124.1409,11988.83
ALB,2017,1579056,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,119.0995,13258.29
ALB,2018,1660820,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,107.9879,15379.69
ALB,2019,1712037,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,109.8508,15585.11
ALB,2020,1655985,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,108.6494,15241.54
ALB,2021,1866672,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,103.5184,18032.27
ALB,2022,2149742,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,113.0434,19016.96
ALB,2023,2364276,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,100.5974,23502.36
ALB,2024,2517820,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,93.09167,27046.67
ALB,2025,2668823,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,92.6119,28817.28
ALB,2026,2831995,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,91.96022,30795.87
ALB,2027,3015590,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,91.96412,32790.94
ALB,2028,3212191,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,91.98216,34921.89
ALB,2029,3422070,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,91.98843,37201.09
AND,1970,41.85073,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.4207085,99.47678
AND,1971,47.23285,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.4175151,113.1285
AND,1972,55.43335,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.386279,143.506
AND,1973,66.83099,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.3501501,190.8638
AND,1974,81.8411,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.3467028,236.0555
AND,1975,96.09371,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.3450225,278.5143
AND,1976,115.6377,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.4020946,287.5883
AND,1977,146.7274,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.4565398,321.3901
AND,1978,179.5883,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.4607829,389.7459
AND,1979,210.0827,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.4034294,520.7423
AND,1980,243.3988,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.4309372,564.8127
AND,1981,273.0992,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.5548654,492.1899
AND,1982,314.0588,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.6602669,475.6544
AND,1983,357.6022,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.8620312,414.8368
AND,1984,403.5302,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.9661931,417.6497
AND,1985,448.3885,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.021986,438.7425
AND,1986,513.3423,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.8417077,609.882
AND,1987,574.0248,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.7421197,773.4935
AND,1988,639.0782,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.7000999,912.8385
AND,1989,716.1261,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.7114641,1006.553
AND,1990,797.6548,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.6126352,1302.006
AND,1991,874.6899,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.6245212,1400.577
AND,1992,942.0616,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.6153107,1531.034
AND,1993,974.647,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.7648505,1274.297
AND,1994,1036.591,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.8051035,1287.525
AND,1995,1117.721,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.749396,1491.496
AND,1996,1179.017,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.7612514,1548.788
AND,1997,1314.579,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.8799636,1493.901
AND,1998,1376.919,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.897884,1533.516
AND,1999,1472.519,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.9382831,1569.376
AND,2000,1551.086,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.082705,1432.603
AND,2001,1728.691,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.116533,1548.267
AND,2002,1865.833,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.057559,1764.283
AND,2003,2092.49,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.8840479,2366.941
AND,2004,2331.566,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.8039216,2900.24
AND,2005,2540.884,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.8038002,3161.089
AND,2006,2755.127,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.7964327,3459.334
AND,2007,2887.768,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.7296724,3957.623
AND,2008,2789.261,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.6799227,4102.321
AND,2009,2644.839,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.7169577,3688.975
AND,2010,2602.312,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.754309,3449.928
AND,2011,2607.221,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.7184139,3629.135
AND,2012,2481.846,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.7783381,3188.648
AND,2013,2404.538,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.7529451,3193.511
AND,2014,2462.69,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.7527282,3271.686
AND,2015,2514.508,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.9012964,2789.879
AND,2016,2616.862,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.9034215,2896.612
AND,2017,2655.758,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.8852055,3000.16
AND,2018,2725.27,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.8467727,3218.419
AND,2019,2818.422,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.8932763,3155.152
AND,2020,2531.087,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.8149295,3105.897
AND,2021,2810.965,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.8829243,3183.699
AND,2022,3210.31,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.9375586,3424.117
AND,2023,3500.58,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.9049774,3868.141
AND,2024,3732.37,Derived using data on nominal GDP from WDI and the spliced USD exchange rate,.9625565,3877.559
AND,2025,3877.107,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,.9277819,4178.899
AND,2026,4012.606,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,.9249882,4338.008
AND,2027,4142.972,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,.9263254,4472.48
AND,2028,4277.444,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,.9272363,4613.111
AND,2029,4414.996,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,.9271395,4761.954
ANT,1970,422.8426,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.88585,224.2186
ANT,1971,459.6487,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.883418,244.0503
ANT,1972,500.7346,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.8,278.1859
ANT,1973,563.2195,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.8,312.8997
ANT,1974,709.588,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.8,394.2156
ANT,1975,842.2613,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.8,467.9229
ANT,1976,942.4083,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.8,523.5602
ANT,1977,1063.954,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.8,591.0856
ANT,1978,1295.062,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.8,719.4791
ANT,1979,1533.018,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.8,851.6769
ANT,1980,1698.208,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.8,943.449
ANT,1981,1955.691,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.8,1086.495
ANT,1982,2091.242,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.8,1161.801
ANT,1983,2080.782,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.8,1155.99
ANT,1984,2101.703,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.8,1167.613
ANT,1985,2141.802,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.8,1189.89
ANT,1986,2778.807,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.8,1543.782
ANT,1987,2904.77,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.8,1613.761
ANT,1988,3011.554,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.8,1673.086
ANT,1989,3368.303,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.793333,1878.236
ANT,1990,3544.717,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.79,1980.289
ANT,1991,3717.098,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.79,2076.591
ANT,1992,3896.562,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.79,2176.851
ANT,1993,4152.628,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.79,2319.904
ANT,1994,4462.087,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.79,2492.786
ANT,1995,4602.651,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.79,2571.313
ANT,1996,4818.4,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.79,2691.844
ANT,1997,4971.223,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.79,2777.219
ANT,1998,5025.481,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.79,2807.531
ANT,1999,4991.38,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.79,2788.48
