ISO3,year,govdef_GDP,nGDP,govdef,source
ARG,1930,-3.94048,1.21e-09,-4.77e-11,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1931,-2.97589,1.03e-09,-3.06e-11,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1932,-1.1907,9.46e-10,-1.13e-11,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1933,-1.27055,1.03e-09,-1.31e-11,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1934,-1.56237,1.13e-09,-1.77e-11,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1935,-1.1561,1.21e-09,-1.40e-11,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1936,-1.43816,1.28e-09,-1.85e-11,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1937,-1.61594,1.48e-09,-2.39e-11,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1938,-2.09355,1.44e-09,-3.01e-11,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1939,-3.0936,1.52e-09,-4.69e-11,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1940,-2.31357,1.56e-09,-3.62e-11,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1941,-2.85285,1.68e-09,-4.79e-11,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1942,-2.902451,1.90e-09,-5.52e-11,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1943,-3.861001,2.00e-09,-7.73e-11,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1944,-4.61232,2.29e-09,-1.05e-10,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1945,-5.245009,2.53e-09,-1.32e-10,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1946,-4.12193,3.42e-09,-1.41e-10,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1947,-1.60103,4.69e-09,-7.51e-11,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1948,-2.7319,5.72e-09,-1.56e-10,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1949,-3.97917,6.86e-09,-2.73e-10,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1950,-3.382979,8.13e-09,-2.75e-10,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1951,-3.52261,1.16e-08,-4.10e-10,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1952,-3.01203,1.34e-08,-4.03e-10,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1953,-3.0958,1.52e-08,-4.71e-10,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1954,-3.21361,1.70e-08,-5.46e-10,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1955,-3.747809,2.02e-08,-7.57e-10,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1956,-3.77291,2.66e-08,-1.00e-09,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1957,-2.72453,3.30e-08,-9.00e-10,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1958,-6.60985,4.69e-08,-3.10e-09,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1959,-4.824969,9.00e-08,-4.34e-09,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1960,-1.98477,1.18e-07,-2.34e-09,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1961,1.7294,1.47e-07,2.55e-09,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1962,-.4678001,1.90e-07,-8.88e-10,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1963,-.6522999,2.27e-07,-1.48e-09,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1964,-1.3382,3.04e-07,-4.07e-09,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1965,-.8858004,4.62e-07,-4.09e-09,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1966,-.9779997,6.08e-07,-5.95e-09,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1967,.6582003,7.87e-07,5.18e-09,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1968,.2535,9.84e-07,2.49e-09,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1969,.5379,1.13e-06,6.10e-09,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1970,1.0115,1.29e-06,1.30e-08,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1971,.3220997,1.84e-06,5.92e-09,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1972,-.1157999,3.04e-06,-3.52e-09,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1973,-1.4769,5.21e-06,-7.70e-08,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1974,-1.0801,7.14e-06,-7.72e-08,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1975,-2.90337,.000021,-6.10e-07,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1976,-2.3905,.0001114,-2.66e-06,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1977,-.5423994,.000307,-1.67e-06,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1978,-1.3615,.000769,-.0000105,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1979,-1.502,.002093,-.0000314,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1980,-1.1367,.004161,-.0000473,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1981,-3.928899,.0081,-.0003182,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1982,-4.6772,.023681,-.0011076,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1983,-2.8862,.118666,-.0034249,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1984,-1.3854,.8571269,-.0118746,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1985,3.595699,5.749075,.2067195,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1986,3.299899,10.81986,.3570444,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1987,1.885,25.28542,.4766302,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1988,-1.7457,120.3589,-2.101105,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1989,-.2473001,3515.6,-8.694085,Derived using data on general government deficit to GDP and central government and the spliced GDP.
ARG,1990,-.1372004,74691.68,-102.4772,Derived using data on general government deficit to GDP and central government and the spliced GDP.
