ISO3,year,govtax_GDP,nGDP,govtax,source
AUS,2016,27.29794,1700005,464066.3,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUS,2017,27.01763,1803571,487282.1,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUS,2018,27.91846,1898400,530004.1,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUS,2019,28.11585,1997461,561603.1,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUS,2020,27.99624,1979146,554086.4,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUS,2021,27.08252,2206350,597535.2,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUS,2022,27.89082,2481141,692010.6,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUS,2023,28.11332,2619922,736546.9,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1913,.0013123,789.8423,.0103647,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1914,,,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1915,,,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1916,,,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1917,,,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1918,,,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1919,,,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1920,,,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1921,,,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1922,,,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1923,,,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1924,8.099352,722.7213,58.53574,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1925,7.745384,803.1104,62.20398,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1926,8.346304,802.33,66.9649,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1927,8.055805,867.1096,69.85265,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1928,8.219178,911.5967,74.92576,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1929,8.519438,943.5962,80.38909,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1930,8.987889,902.231,81.09152,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1931,9.855212,808.5738,79.68666,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1932,9.790576,745.3552,72.97456,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1933,9.62306,703.9899,67.74538,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1934,10.22272,700.868,71.64775,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1935,10.63457,713.3556,75.86232,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1936,10.33262,727.4042,75.15989,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1937,10.29532,766.428,78.90619,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1938,,,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1939,,,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1940,,,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1941,,,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1942,,,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1943,,,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1944,,,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1945,,,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1946,,,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1947,,,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1948,11.97819,2505.33,300.0933,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1949,14.47952,3238.978,468.9884,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1950,15.41426,4050.674,624.3813,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1951,16.35311,5385.456,880.6896,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1952,12.75,6245.209,796.2643,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1953,17.81818,6422.668,1144.403,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1954,16.88034,7204.548,1216.152,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1955,15.60748,8261.708,1289.444,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1956,,9185.665,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
AUT,1957,16.89394,10168.91,1717.929,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
