ISO3,year,cons,source,USDfx,cons_USD
AND,1988,491.6092,Derived using data on consumption from UN and the spliced USD exchange rate,.7000999,702.1985
AND,1989,556.4258,Derived using data on consumption from UN and the spliced USD exchange rate,.7114641,782.0855
AND,1990,618.587,Derived using data on consumption from UN and the spliced USD exchange rate,.6126352,1009.715
AND,1991,683.5838,Derived using data on consumption from UN and the spliced USD exchange rate,.6245212,1094.573
AND,1992,751.0007,Derived using data on consumption from UN and the spliced USD exchange rate,.6153107,1220.523
AND,1993,781.5261,Derived using data on consumption from UN and the spliced USD exchange rate,.7648505,1021.802
AND,1994,823.2174,Derived using data on consumption from UN and the spliced USD exchange rate,.8051035,1022.499
AND,1995,878.2943,Derived using data on consumption from UN and the spliced USD exchange rate,.749396,1172.003
AND,1996,918.6375,Derived using data on consumption from UN and the spliced USD exchange rate,.7612514,1206.746
AND,1997,1014.547,Derived using data on consumption from UN and the spliced USD exchange rate,.8799636,1152.942
AND,1998,1053.292,Derived using data on consumption from UN and the spliced USD exchange rate,.897884,1173.083
AND,1999,1124.562,Derived using data on consumption from UN and the spliced USD exchange rate,.9382831,1198.532
AND,2000,1183.035,Derived using data on consumption from UN and the spliced USD exchange rate,1.082705,1092.666
AND,2001,1309.963,Derived using data on consumption from UN and the spliced USD exchange rate,1.116533,1173.241
AND,2002,1404.375,Derived using data on consumption from UN and the spliced USD exchange rate,1.057559,1327.94
AND,2003,1562.589,Derived using data on consumption from UN and the spliced USD exchange rate,.8840479,1767.539
AND,2004,1758.005,Derived using data on consumption from UN and the spliced USD exchange rate,.8039216,2186.786
AND,2005,1916.179,Derived using data on consumption from UN and the spliced USD exchange rate,.8038002,2383.9
AND,2006,2070,Derived using data on consumption from UN and the spliced USD exchange rate,.7964327,2599.089
AND,2007,2175.118,Derived using data on consumption from UN and the spliced USD exchange rate,.7296724,2980.952
AND,2008,2126.908,Derived using data on consumption from UN and the spliced USD exchange rate,.6799227,3128.162
AND,2009,2050.119,Derived using data on consumption from UN and the spliced USD exchange rate,.7169577,2859.47
AND,2010,2046.43,Derived using data on consumption from UN and the spliced USD exchange rate,.754309,2712.986
AND,2011,2060.263,Derived using data on consumption from UN and the spliced USD exchange rate,.7184139,2867.794
AND,2012,1969.595,Derived using data on consumption from UN and the spliced USD exchange rate,.7783381,2530.514
AND,2013,1893.466,Derived using data on consumption from UN and the spliced USD exchange rate,.7529451,2514.747
AND,2014,1940.906,Derived using data on consumption from UN and the spliced USD exchange rate,.7527282,2578.495
AND,2015,1951.541,Derived using data on consumption from UN and the spliced USD exchange rate,.9012964,2165.26
AND,2016,2014.29,Derived using data on consumption from UN and the spliced USD exchange rate,.9034215,2229.624
AND,2017,2039.649,Derived using data on consumption from UN and the spliced USD exchange rate,.8852055,2304.153
AND,2018,2086.292,Derived using data on consumption from UN and the spliced USD exchange rate,.8467727,2463.816
AND,2019,2144.996,Derived using data on consumption from UN and the spliced USD exchange rate,.8932763,2401.269
AND,2020,1970.639,Derived using data on consumption from UN and the spliced USD exchange rate,.8149295,2418.171
AND,2021,2168.277,Derived using data on consumption from UN and the spliced USD exchange rate,.8829243,2455.791
AND,2022,2454.676,Derived using data on consumption from UN and the spliced USD exchange rate,.9375586,2618.157
AND,2023,2627.837,Derived using data on consumption from UN and the spliced USD exchange rate,.9049774,2903.76
ANT,1970,382.9134,Derived using data on consumption from UN and the spliced USD exchange rate,1.88585,203.0455
ANT,1971,416.2889,Derived using data on consumption from UN and the spliced USD exchange rate,1.883418,221.0284
ANT,1972,453.6025,Derived using data on consumption from UN and the spliced USD exchange rate,1.8,252.0014
ANT,1973,509.8079,Derived using data on consumption from UN and the spliced USD exchange rate,1.8,283.2266
ANT,1974,642.8594,Derived using data on consumption from UN and the spliced USD exchange rate,1.8,357.1441
ANT,1975,763.5041,Derived using data on consumption from UN and the spliced USD exchange rate,1.8,424.1689
ANT,1976,851.0397,Derived using data on consumption from UN and the spliced USD exchange rate,1.8,472.7998
ANT,1977,966.4357,Derived using data on consumption from UN and the spliced USD exchange rate,1.8,536.9088
ANT,1978,1176.031,Derived using data on consumption from UN and the spliced USD exchange rate,1.8,653.3505
ANT,1979,1368.543,Derived using data on consumption from UN and the spliced USD exchange rate,1.8,760.3019
ANT,1980,1569.536,Derived using data on consumption from UN and the spliced USD exchange rate,1.8,871.9644
ANT,1981,1774.441,Derived using data on consumption from UN and the spliced USD exchange rate,1.8,985.8007
ANT,1982,1961.455,Derived using data on consumption from UN and the spliced USD exchange rate,1.8,1089.697
ANT,1983,2002.849,Derived using data on consumption from UN and the spliced USD exchange rate,1.8,1112.694
ANT,1984,2037.003,Derived using data on consumption from UN and the spliced USD exchange rate,1.8,1131.669
ANT,1985,2039.37,Derived using data on consumption from UN and the spliced USD exchange rate,1.8,1132.984
ANT,1986,2320.051,Derived using data on consumption from UN and the spliced USD exchange rate,1.8,1288.917
ANT,1987,2436.247,Derived using data on consumption from UN and the spliced USD exchange rate,1.8,1353.47
ANT,1988,2438.833,Derived using data on consumption from UN and the spliced USD exchange rate,1.8,1354.907
ANT,1989,2626.178,Derived using data on consumption from UN and the spliced USD exchange rate,1.793333,1464.412
ANT,1990,2863.545,Derived using data on consumption from UN and the spliced USD exchange rate,1.79,1599.746
ANT,1991,2873.383,Derived using data on consumption from UN and the spliced USD exchange rate,1.79,1605.242
ANT,1992,3007.872,Derived using data on consumption from UN and the spliced USD exchange rate,1.79,1680.375
ANT,1993,3277.871,Derived using data on consumption from UN and the spliced USD exchange rate,1.79,1831.213
ANT,1994,3701.05,Derived using data on consumption from UN and the spliced USD exchange rate,1.79,2067.626
ANT,1995,4061.026,Derived using data on consumption from UN and the spliced USD exchange rate,1.79,2268.729
ANT,1996,4058.7,Derived using data on consumption from UN and the spliced USD exchange rate,1.79,2267.43
ANT,1997,3953.812,Derived using data on consumption from UN and the spliced USD exchange rate,1.79,2208.833
ANT,1998,3848.473,Derived using data on consumption from UN and the spliced USD exchange rate,1.79,2149.985
ANT,1999,3836.819,Derived using data on consumption from UN and the spliced USD exchange rate,1.79,2143.474
ANT,2000,3909.624,Derived using data on consumption from UN and the spliced USD exchange rate,1.79,2184.147
ANT,2001,3694.244,Derived using data on consumption from UN and the spliced USD exchange rate,1.79,2063.823
ANT,2002,3905.819,Derived using data on consumption from UN and the spliced USD exchange rate,1.79,2182.022
ANT,2003,4011.907,Derived using data on consumption from UN and the spliced USD exchange rate,1.79,2241.289
ANT,2004,4291.47,Derived using data on consumption from UN and the spliced USD exchange rate,1.79,2397.469
ANT,2005,4515.919,Derived using data on consumption from UN and the spliced USD exchange rate,1.79,2522.86
ANT,2006,4671.428,Derived using data on consumption from UN and the spliced USD exchange rate,1.79,2609.737
ANT,2007,5319.245,Derived using data on consumption from UN and the spliced USD exchange rate,1.79,2971.645
ANT,2008,5850.525,Derived using data on consumption from UN and the spliced USD exchange rate,1.79,3268.45
ANT,2009,5895.472,Derived using data on consumption from UN and the spliced USD exchange rate,1.79,3293.56
ANT,2010,5802.281,Derived using data on consumption from UN and the spliced USD exchange rate,1.79,3241.498
ANT,2011,5676.343,Derived using data on consumption from UN and the spliced USD exchange rate,1.79,3171.142
ANT,2012,5762.34,Derived using data on consumption from UN and the spliced USD exchange rate,1.79,3219.185
ARE,1970,1027.12,Derived using data on consumption from UN and the spliced USD exchange rate,4.7619,215.6954
ARE,1971,1426.448,Derived using data on consumption from UN and the spliced USD exchange rate,4.747963,300.4336
ARE,1972,2232.436,Derived using data on consumption from UN and the spliced USD exchange rate,4.385978,508.9939
ARE,1973,3730.067,Derived using data on consumption from UN and the spliced USD exchange rate,3.996271,933.3869
ARE,1974,6002.926,Derived using data on consumption from UN and the spliced USD exchange rate,3.959045,1516.256
ARE,1975,13369.48,Derived using data on consumption from UN and the spliced USD exchange rate,3.961285,3375.036
ARE,1976,17098.02,Derived using data on consumption from UN and the spliced USD exchange rate,3.953072,4325.25
ARE,1977,26065.03,Derived using data on consumption from UN and the spliced USD exchange rate,3.903247,6677.781
ARE,1978,28323.03,Derived using data on consumption from UN and the spliced USD exchange rate,3.871211,7316.324
ARE,1979,34223.35,Derived using data on consumption from UN and the spliced USD exchange rate,3.815676,8969.146
ARE,1980,42623.54,Derived using data on consumption from UN and the spliced USD exchange rate,3.707365,11496.99
ARE,1981,61147.29,Derived using data on consumption from UN and the spliced USD exchange rate,3.671,16656.85
ARE,1982,64813.31,Derived using data on consumption from UN and the spliced USD exchange rate,3.671,17655.49
ARE,1983,64190.45,Derived using data on consumption from UN and the spliced USD exchange rate,3.671,17485.82
ARE,1984,62047.36,Derived using data on consumption from UN and the spliced USD exchange rate,3.671,16902.03
ARE,1985,65105.77,Derived using data on consumption from UN and the spliced USD exchange rate,3.671,17735.16
ARE,1986,68937.05,Derived using data on consumption from UN and the spliced USD exchange rate,3.671,18778.82
ARE,1987,72821.1,Derived using data on consumption from UN and the spliced USD exchange rate,3.671,19836.86
ARE,1988,81676.59,Derived using data on consumption from UN and the spliced USD exchange rate,3.671,22249.14
ARE,1989,89208.53,Derived using data on consumption from UN and the spliced USD exchange rate,3.671,24300.88
ARE,1990,98638.87,Derived using data on consumption from UN and the spliced USD exchange rate,3.671,26869.75
ARE,1991,105499.6,Derived using data on consumption from UN and the spliced USD exchange rate,3.671,28738.65
ARE,1992,118628.6,Derived using data on consumption from UN and the spliced USD exchange rate,3.671,32315.07
ARE,1993,123671.4,Derived using data on consumption from UN and the spliced USD exchange rate,3.671,33688.75
ARE,1994,135429.9,Derived using data on consumption from UN and the spliced USD exchange rate,3.671,36891.82
ARE,1995,150852.4,Derived using data on consumption from UN and the spliced USD exchange rate,3.671,41093.01
ARE,1996,164304,Derived using data on consumption from UN and the spliced USD exchange rate,3.671,44757.27
ARE,1997,177616.1,Derived using data on consumption from UN and the spliced USD exchange rate,3.671035,48383.1
ARE,1998,187702.8,Derived using data on consumption from UN and the spliced USD exchange rate,3.6725,51110.35
ARE,1999,202673.3,Derived using data on consumption from UN and the spliced USD exchange rate,3.6725,55186.74
ARE,2000,226793.7,Derived using data on consumption from UN and the spliced USD exchange rate,3.6725,61754.59
