ISO3,year,govrev_GDP,nGDP,govrev,source
ARG,1934,9.478204,1.13e-09,1.07e-10,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1935,9.864392,1.21e-09,1.19e-10,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1936,9.575152,1.28e-09,1.23e-10,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1937,9.439746,1.48e-09,1.39e-10,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1938,9.690743,1.44e-09,1.39e-10,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1939,9.372927,1.52e-09,1.42e-10,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1940,8.757163,1.56e-09,1.37e-10,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1941,7.618332,1.68e-09,1.28e-10,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1942,7.392388,1.90e-09,1.41e-10,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1943,7.18398,2.00e-09,1.44e-10,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1944,8.630328,2.29e-09,1.97e-10,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1945,8.306639,2.53e-09,2.10e-10,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1946,7.789795,3.42e-09,2.66e-10,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1947,10.41579,4.69e-09,4.89e-10,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1948,13.71807,5.72e-09,7.85e-10,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1949,10.57882,6.86e-09,7.26e-10,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1950,10.55181,8.13e-09,8.58e-10,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1951,11.41704,1.16e-08,1.33e-09,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1952,11.98923,1.34e-08,1.60e-09,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1953,10.71998,1.52e-08,1.63e-09,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1954,10.47658,1.70e-08,1.78e-09,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1955,8.732258,2.02e-08,1.76e-09,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1956,8.488333,2.66e-08,2.26e-09,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1957,7.686205,3.30e-08,2.54e-09,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1958,8.893245,4.69e-08,4.17e-09,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1959,11.87687,9.00e-08,1.07e-08,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1960,12.58097,1.18e-07,1.49e-08,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1961,18.87085,1.47e-07,2.78e-08,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1962,14.68378,1.90e-07,2.79e-08,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1963,14.21375,2.27e-07,3.22e-08,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1964,14.08969,3.04e-07,4.29e-08,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1965,14.47914,4.62e-07,6.69e-08,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1966,15.03839,6.08e-07,9.15e-08,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1967,18.383,7.87e-07,1.45e-07,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1968,17.62288,9.84e-07,1.73e-07,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1969,17.28015,1.13e-06,1.96e-07,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1970,17.62734,1.29e-06,2.27e-07,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1971,16.26166,1.84e-06,2.99e-07,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1972,14.90745,3.04e-06,4.53e-07,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1973,14.99749,5.21e-06,7.82e-07,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1974,17.49599,7.14e-06,1.25e-06,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1975,12.9638,.000021,2.72e-06,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1976,14.34793,.0001114,.000016,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1977,16.26625,.000307,.0000499,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1978,18.2113,.000769,.00014,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1979,17.54567,.002093,.0003672,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1980,18.94874,.004161,.0007885,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1981,17.67863,.0081,.001432,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1982,15.11223,.023681,.0035787,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1983,15.24844,.118666,.0180947,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1984,15.7317,.8571269,.1348406,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1985,24.76107,5.749075,1.423533,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1986,22.92834,10.81986,2.480813,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1987,21.07427,25.28542,5.328718,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1988,14.29393,120.3589,17.20402,Derived using data on general government revenue to GDP and central government and the spliced GDP.
ARG,1989,14.53273,3515.6,510.9126,Derived using data on general government revenue to GDP and central government and the spliced GDP.
