ISO3,year,cgovrev_GDP,source,nGDP,cgovrev
MRT,2004,20.73863,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,62684.95,13000
MRT,2005,16.79903,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,77980.68,13100
MRT,2006,38.56388,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,105279.8,40600
MRT,2007,18.2405,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,112387.3,20500
MRT,2008,16.61035,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,124019.1,20600
MRT,2009,16.33051,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,123694.9,20200
MRT,2010,16.99963,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,155297.5,26400
MRT,2011,17.03774,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,190166.1,32400
MRT,2012,23.19963,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,199572.1,46300
MRT,2013,19.47653,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,217184.5,42300
MRT,2014,21.2454,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,199572.6,42400
MRT,2015,22.97466,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,200220.6,46000
MRT,2016,20.44589,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,225473.2,46100
MRT,2017,20.25415,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,243406.9,49300
MRT,2018,21.26482,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,266637.6,56700
MRT,2019,19.91953,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,289665.5,57700
MRT,2020,20.76752,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,307210.5,63800
MRT,2021,23.12119,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,332595.4,76900
MRT,2022,24.50262,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,353023.5,86500
MUS,1950,12.37644,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,463.7274,57.39293
MUS,1951,12.03944,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,527.6808,63.52983
MUS,1952,14.83663,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,593.3188,88.02853
MUS,1953,13.93896,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,609.4682,84.95351
MUS,1954,16.69029,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,607.434,101.3825
MUS,1955,17.99521,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,575.8643,103.628
MUS,1956,18.02628,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,682.9063,123.1026
MUS,1957,18.51477,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,708.5901,131.1938
MUS,1958,20.18601,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,638.7243,128.933
MUS,1959,18.35778,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,682.8984,125.365
MUS,1960,22.02477,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,629.6772,138.685
MUS,1961,19.14464,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,748.258,143.2513
MUS,1962,19.8456,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,762.6125,151.345
MUS,1963,16.85561,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,1003.383,169.1264
MUS,1964,24.86277,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,952.6769,236.8619
MUS,1965,22.57504,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,1005.315,226.9502
MUS,1966,24.71518,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,996.2964,246.2365
MUS,1967,20.95617,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,1055.531,221.1988
MUS,1968,25.2255,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,1054.378,265.9722
MUS,1969,22.93304,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,1133.144,259.8643
MUS,1970,22.76734,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,1141.789,259.9548
MUS,1971,22.73771,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,1268.059,288.3277
MUS,1972,20.20726,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,1547.354,312.6778
MUS,1973,18.69472,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,1976.461,369.4938
MUS,1974,14.49113,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,3441.417,498.7002
MUS,1975,21.25171,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,3655.436,776.8425
MUS,1976,26.10698,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,5033.714,1314.151
MUS,1977,21.79164,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,5823.442,1269.024
MUS,1978,19.98853,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,6696.638,1338.559
MUS,1979,18.83138,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,8175.505,1539.56
MUS,1980,21.14241,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,9306.593,1967.638
MUS,1981,21.89886,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,10924.57,2392.357
MUS,1982,20.73643,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,12546.83,2601.765
MUS,1983,22.4259,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,13657.59,3062.838
MUS,1984,22.71064,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,15366.53,3489.836
MUS,1985,22.8653,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,17782.79,4066.09
MUS,1986,22.61342,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,21080.82,4767.095
MUS,1987,23.09155,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,25228.5,5825.651
MUS,1988,23.64604,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,29751.78,7035.118
MUS,1989,23.23091,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,34526.53,8020.826
MUS,1990,23.16953,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,40652.81,9419.065
MUS,1991,22.67285,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,45857.74,10397.26
MUS,1992,22.33688,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,53111.89,11863.54
MUS,1993,20.52151,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,60919.61,12501.63
MUS,1994,20.66075,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,67695.73,13986.45
MUS,1995,18.91871,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,74285.84,14053.92
MUS,1996,17.33173,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,83885.09,14538.74
MUS,1997,20.19417,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,93196.84,18820.33
MUS,1998,19.70613,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,105739.7,20837.21
MUS,1999,20.49735,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,114231.3,23414.38
MUS,2000,20.67186,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,127815.8,26421.91
MUS,2001,18.20468,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,140327,25546.08
MUS,2002,18.49722,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,151460.8,28016.04
MUS,2003,19.70629,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,169458,33393.89
MUS,2004,20.33168,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,188897.2,38405.96
MUS,2005,21.35039,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,199845.2,42667.73
MUS,2006,20.62535,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,222870,45967.72
MUS,2007,20.62535,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,255211,52638.16
MUS,2008,20.25879,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,284254,57586.42
MUS,2009,21.55671,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,291756,62893
MUS,2010,21.26245,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,307957,65479.21
MUS,2011,20.9306,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,330647,69206.41
MUS,2012,22.15938,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,350644,77700.54
MUS,2013,21.8215,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,377411,82356.75
MUS,2014,20.75947,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,400351,83110.76
MUS,2015,20.69574,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,420936,87115.8
MUS,2016,21.93443,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,447620,98182.91
MUS,2017,22.55524,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,472861,106654.9
MUS,2018,22.31722,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,500047,111596.6
MUS,2019,22.23553,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,512108,113869.9
MUS,2020,24.60253,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,448874,110434.4
MUS,2021,22.07212,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,478807,105682.9
MUS,2022,24.58739,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,571194,140441.7
MUS,2023,24.12414,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,651718,157221.3
MWI,1954,13.23077,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,150.4551,19.90637
MWI,1955,14.9422,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,163.9425,24.49661
MWI,1956,16.6313,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,179.0542,29.77904
MWI,1957,13.69347,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,191.4022,26.2096
MWI,1958,12.64151,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,202.416,25.58843
