ISO3,countryname,year,HPI,BIS,DallasFED,EUS,JST,OECD_HPI,CS2,CS1,chainlinking_ratio,source,source_change,source_change_count
BEL,Belgium,2025,-.7747698,-.7747698,,,,,,,1,BIS,,
BGR,Bulgaria,1998,1477.126,1477.126,,,,,,,1,BIS,,
BGR,Bulgaria,1999,-109.232,-109.232,,,,,,,1,BIS,,
BGR,Bulgaria,2000,1236.141,1236.141,,,,,,,1,BIS,,
BGR,Bulgaria,2001,-90.13996,-90.13996,,,,,,,1,BIS,,
BGR,Bulgaria,2002,1196.185,1196.185,,,,,,,1,BIS,,
BGR,Bulgaria,2003,352.234,352.234,,,,,,,1,BIS,,
BGR,Bulgaria,2004,2081.018,2081.018,,,,,,,1,BIS,,
BGR,Bulgaria,2005,2372.789,2372.789,,80.09,,105.8006,,,1,BIS,,
BGR,Bulgaria,2006,239.494,239.494,,91.86,,118.7342,,,1,BIS,,
BGR,Bulgaria,2007,441.8334,441.8334,,118.42,,140.5638,,,1,BIS,,
BGR,Bulgaria,2008,50.49121,50.49121,,147.97,,165.3982,,,1,BIS,,
BGR,Bulgaria,2009,-578.1021,-578.1021,,117.79,,130.8197,,,1,BIS,,
BGR,Bulgaria,2010,-199.9237,-199.9237,,105.81,,115.4648,,,1,BIS,,
BGR,Bulgaria,2011,1985.06,1985.06,,99.98,,105.2017,,,1,BIS,,
BGR,Bulgaria,2012,-118.4663,-118.4663,,98.07,,100.3059,,,1,BIS,,
BGR,Bulgaria,2013,1885.851,1885.851,,95.92,,99.51569,,,1,BIS,,
BGR,Bulgaria,2014,1950.731,1950.731,,97.29,,99.59806,,,1,BIS,,
BGR,Bulgaria,2015,100,100,,100,,100,,,1,BIS,,
BGR,Bulgaria,2016,189.5658,189.5658,,107.02,,105.2431,,,1,BIS,,
BGR,Bulgaria,2017,2326.276,2326.276,,116.3,,109.3592,,,1,BIS,,
BGR,Bulgaria,2018,52.07249,52.07249,,123.96,,113.9002,,,1,BIS,,
BGR,Bulgaria,2019,68.32497,68.32497,,131.42,,118.2706,,,1,BIS,,
BGR,Bulgaria,2020,2574.448,2574.448,,137.41,,124.6878,,,1,BIS,,
BGR,Bulgaria,2021,2630.821,2630.821,,149.33,,127.4914,,,1,BIS,,
BGR,Bulgaria,2022,2546.815,2546.815,,169.92,,125.451,,,1,BIS,,
BGR,Bulgaria,2023,102.0523,102.0523,,186.67,,127.0298,,,1,BIS,,
BGR,Bulgaria,2024,356.5853,356.5853,,217.47,,140.9532,,,1,BIS,,
BGR,Bulgaria,2025,240.6245,240.6245,,,,,,,1,BIS,,
BRA,Brazil,2001,45.88379,45.88379,,,,,,,1,BIS,,
BRA,Brazil,2002,-5.590849,-5.590849,,,,,,,1,BIS,,
BRA,Brazil,2003,2.297938,2.297938,,,,,,,1,BIS,,
BRA,Brazil,2004,3.445614,3.445614,,,,,,,1,BIS,,
BRA,Brazil,2005,46.92991,46.92991,,,,,,,1,BIS,,
BRA,Brazil,2006,9.412037,9.412037,,,,,,,1,BIS,,
BRA,Brazil,2007,59.24119,59.24119,,,,,,,1,BIS,,
BRA,Brazil,2008,15.2024,15.2024,,,,57.79096,,,1,BIS,,
BRA,Brazil,2009,83.40204,83.40204,,,,64.35959,,,1,BIS,,
BRA,Brazil,2010,15.58111,15.58111,,,,75.02606,,,1,BIS,,
BRA,Brazil,2011,106.2225,106.2225,,,,89.88052,,,1,BIS,,
BRA,Brazil,2012,110.7181,110.7181,,,,98.10932,,,1,BIS,,
BRA,Brazil,2013,2.503635,2.503635,,,,102.559,,,1,BIS,,
BRA,Brazil,2014,-1.294287,-1.294287,,,,104.7551,,,1,BIS,,
BRA,Brazil,2015,100,100,,,,100,,,1,BIS,,
BRA,Brazil,2016,-8.515111,-8.515111,,,,91.81968,,,1,BIS,,
BRA,Brazil,2017,-3.522336,-3.522336,,,,88.93596,,,1,BIS,,
BRA,Brazil,2018,-2.339945,-2.339945,,,,85.0536,,,1,BIS,,
BRA,Brazil,2019,1.428895,1.428895,,,,82.18225,,,1,BIS,,
BRA,Brazil,2020,90.31026,90.31026,,,,79.67458,,,1,BIS,,
BRA,Brazil,2021,-3.608104,-3.608104,,,,74.68102,,,1,BIS,,
BRA,Brazil,2022,-3.708276,-3.708276,,,,71.72878,,,1,BIS,,
BRA,Brazil,2023,.031667,.031667,,,,72.12103,,,1,BIS,,
BRA,Brazil,2024,1.22809,1.22809,,,,73.73289,,,1,BIS,,
BRA,Brazil,2025,.0496702,.0496702,,,,,,,1,BIS,,
CAN,Canada,1921,7.414158,,,,1.040329,,,,7.126745,JST,,
CAN,Canada,1922,6.706394,,,,.9410178,,,,7.126745,JST,,
CAN,Canada,1923,6.896022,,,,.9676257,,,,7.126745,JST,,
CAN,Canada,1924,6.698382,,,,.9398935,,,,7.126745,JST,,
CAN,Canada,1925,6.551487,,,,.9192818,,,,7.126745,JST,,
CAN,Canada,1926,6.490059,,,,.9106624,,,,7.126745,JST,,
CAN,Canada,1927,6.498071,,,,.9117867,,,,7.126745,JST,,
CAN,Canada,1928,6.666332,,,,.9353964,,,,7.126745,JST,,
CAN,Canada,1929,6.970804,,,,.9781189,,,,7.126745,JST,,
CAN,Canada,1930,6.754468,,,,.9477634,,,,7.126745,JST,,
CAN,Canada,1931,6.257699,,,,.8780584,,,,7.126745,JST,,
CAN,Canada,1932,5.672792,,,,.7959864,,,,7.126745,JST,,
CAN,Canada,1933,5.403041,,,,.7581358,,,,7.126745,JST,,
CAN,Canada,1934,5.557948,,,,.7798718,,,,7.126745,JST,,
CAN,Canada,1935,5.485836,,,,.7697533,,,,7.126745,JST,,
CAN,Canada,1936,5.616705,,,,.7881165,,,,7.126745,JST,,
CAN,Canada,1937,6.017326,,,,.8443302,,,,7.126745,JST,,
CAN,Canada,1938,5.851736,,,,.8210952,,,,7.126745,JST,,
CAN,Canada,1939,5.883786,,,,.8255923,,,,7.126745,JST,,
CAN,Canada,1940,6.244345,,,,.8761846,,,,7.126745,JST,,
CAN,Canada,1941,6.949438,,,,.9751208,,,,7.126745,JST,,
CAN,Canada,1942,7.523661,,,,1.055694,,,,7.126745,JST,,
CAN,Canada,1943,8.111238,,,,1.138141,,,,7.126745,JST,,
CAN,Canada,1944,8.498506,,,,1.192481,,,,7.126745,JST,,
CAN,Canada,1945,8.698815,,,,1.220587,,,,7.126745,JST,,
CAN,Canada,1946,9.331797,,,,1.309405,,,,7.126745,JST,,
CAN,Canada,1947,10.46956,,,,1.469052,,,,7.126745,JST,,
CAN,Canada,1948,12.10944,,,,1.699154,,,,7.126745,JST,,
CAN,Canada,1949,12.81987,,,,1.798839,,,,7.126745,JST,,
CAN,Canada,1950,,,,,,,,,7.126745,JST,,
CAN,Canada,1951,,,,,,,,,7.126745,JST,,
CAN,Canada,1952,,,,,,,,,7.126745,JST,,
CAN,Canada,1953,,,,,,,,,7.126745,JST,,
CAN,Canada,1954,,,,,,,,,7.126745,JST,,
CAN,Canada,1955,,,,,,,,,7.126745,JST,,
CAN,Canada,1956,16.50685,,,,2.316183,,,,7.126745,JST,,
CAN,Canada,1957,17.59143,,,,2.468368,,,,7.126745,JST,,
CAN,Canada,1958,19.02561,,,,2.669608,,,,7.126745,JST,,
CAN,Canada,1959,19.55552,,,,2.743962,,,,7.126745,JST,,
CAN,Canada,1960,19.52524,,,,2.739713,,,,7.126745,JST,,
CAN,Canada,1961,19.44403,,,,2.728318,,,,7.126745,JST,,
CAN,Canada,1962,19.68627,,,,2.762309,,,,7.126745,JST,,
CAN,Canada,1963,19.84731,,,,2.784905,,,,7.126745,JST,,
CAN,Canada,1964,20.73369,,,,2.909279,,,,7.126745,JST,,
CAN,Canada,1965,21.90774,,,,3.074018,,,,7.126745,JST,,
CAN,Canada,1966,24.13609,,,,3.386692,,,,7.126745,JST,,
CAN,Canada,1967,26.30388,,,,3.690868,,,,7.126745,JST,,
CAN,Canada,1968,29.27822,,,,4.108218,,,,7.126745,JST,,
CAN,Canada,1969,31.97866,,,,4.487134,,,,7.126745,JST,1,1
CAN,Canada,1970,32.17411,32.17411,,,4.514559,31.03538,,,1,BIS,,
CAN,Canada,1971,32.94689,32.94689,,,4.747278,31.6642,,,1,BIS,,
CAN,Canada,1972,33.988,33.988,,,5.136238,32.71115,,,1,BIS,,
CAN,Canada,1973,15.85691,15.85691,,,6.239191,36.92949,,,1,BIS,,
CAN,Canada,1974,1.868971,1.868971,,,7.929254,42.49041,,,1,BIS,,
CAN,Canada,1975,5.165198,5.165198,9.559093,,8.860324,42.5733,,,1,BIS,,
CAN,Canada,1976,45.62333,45.62333,9.919748,,9.962913,44.11874,,,1,BIS,,
CAN,Canada,1977,43.3872,43.3872,10.54601,,9.899351,42.70525,,,1,BIS,,
CAN,Canada,1978,42.75015,42.75015,11.31907,,10.25652,41.35332,,,1,BIS,,
CAN,Canada,1979,42.89591,42.89591,13.11733,,11.59015,41.82636,,,1,BIS,,
CAN,Canada,1980,45.17939,45.17939,16.35603,,14.77353,42.62814,,,1,BIS,,
CAN,Canada,1981,-2.599986,-2.599986,21.53389,,21.48975,43.70261,41.55487,,1,BIS,,
CAN,Canada,1982,36.76112,36.76112,18.64017,,20.33338,37.76448,39.28448,,1,BIS,,
CAN,Canada,1983,37.15828,37.15828,19.28337,,19.43291,37.32222,39.14688,,1,BIS,,
CAN,Canada,1984,-3.031098,-3.031098,18.96189,,19.3846,35.43934,39.07809,,1,BIS,,
CAN,Canada,1985,37.61282,37.61282,20.07799,,19.1306,35.87275,40.38528,,1,BIS,,
CAN,Canada,1986,12.96894,12.96894,22.85782,,20.71409,40.2588,45.06364,,1,BIS,,
CAN,Canada,1987,6.933297,6.933297,27.01624,,23.79935,45.33559,50.60199,,1,BIS,,
CAN,Canada,1988,14.04935,14.04935,30.50753,,26.55951,51.51423,56.79395,,1,BIS,,
CAN,Canada,1989,57.18129,57.18129,34.49545,,31.21765,55.7682,62.7107,,1,BIS,,
CAN,Canada,1990,50.59689,50.59689,33.5751,,33.88474,51.70689,59.99312,,1,BIS,,
CAN,Canada,1991,50.39498,50.39498,33.65419,,32.91077,51.62212,57.79154,,1,BIS,,
CAN,Canada,1992,51.93511,51.93511,32.97277,,34.24606,51.51445,58.10114,,1,BIS,,
CAN,Canada,1993,-1.583784,-1.583784,33.57295,,36.62352,51.48303,58.78913,,1,BIS,,
CAN,Canada,1994,52.58901,52.58901,34.21631,,37.96163,52.52872,58.65153,,1,BIS,,
CAN,Canada,1995,-4.96148,-4.96148,33.22337,,37.46001,49.58626,57.51634,,1,BIS,,
CAN,Canada,1996,48.50258,48.50258,32.56478,,36.66695,48.83135,56.89714,,1,BIS,,
CAN,Canada,1997,48.86126,48.86126,34.86011,,37.62774,49.34695,57.55074,,1,BIS,,
CAN,Canada,1998,48.00455,48.00455,35.21067,,37.87354,48.02844,58.03233,,1,BIS,,
CAN,Canada,1999,49.2539,49.2539,36.66701,,38.04922,48.75831,58.89233,,1,BIS,,
CAN,Canada,2000,49.37014,49.37014,37.63316,,38.54147,49.77924,60.33712,,1,BIS,,
CAN,Canada,2001,3.739176,3.739176,39.17667,,39.28167,51.06159,61.9883,,1,BIS,,
CAN,Canada,2002,5.704416,5.704416,43.58977,,42.34016,54.07889,65.04988,,1,BIS,,
CAN,Canada,2003,7.409953,7.409953,47.46937,,46.6258,57.61615,68.31786,,1,BIS,,
CAN,Canada,2004,4.486633,4.486633,51.91055,,51.74693,61.30983,71.96423,,1,BIS,,
CAN,Canada,2005,5.967243,5.967243,56.39137,,56.71558,65.09252,75.98899,,1,BIS,,
CAN,Canada,2006,75.67468,75.67468,63.31755,,63.19521,71.47385,84.48573,,1,BIS,,
CAN,Canada,2007,6.377637,6.377637,69.89304,,70.16336,78.40988,89.68008,,1,BIS,,
CAN,Canada,2008,76.77482,76.77482,66.73681,,75.57885,81.14039,90.50568,,1,BIS,,
CAN,Canada,2009,3.759647,3.759647,70.83991,,73.74087,79.67353,89.16409,,1,BIS,,
CAN,Canada,2010,81.13172,81.13172,73.29476,,79.38541,85.67285,91.15927,,1,BIS,,
CAN,Canada,2011,85.35841,85.35841,79.92285,,84.63889,88.44031,93.42965,,1,BIS,,
CAN,Canada,2012,86.30695,86.30695,81.62371,,87.84,91.46676,95.56243,,1,BIS,,
CAN,Canada,2013,2.637968,2.637968,85.18324,,90.1,92.80482,96.86962,,1,BIS,,
CAN,Canada,2014,2.986622,2.986622,90.12801,,94.9,95.87175,98.52081,,1,BIS,,
CAN,Canada,2015,100,100,100,,100,100,100,,1,BIS,,
CAN,Canada,2016,114.9588,114.9588,116.8157,,109.9,109.0678,103.0616,,1,BIS,,
CAN,Canada,2017,128.7152,128.7152,121.3572,,123.3,120.4167,106.5703,,1,BIS,,
CAN,Canada,2018,-.2154735,-.2154735,116.7806,,128.2857,122.8401,106.6047,,1,BIS,,
CAN,Canada,2019,127.8072,127.8072,115.9039,,129.7872,122.6439,106.6047,,1,BIS,,
CAN,Canada,2020,137.414,137.414,131.0889,,137.4041,129.6582,111.2487,,1,BIS,,
CAN,Canada,2021,7.22909,7.22909,169.2793,,,144.4926,124.1486,,1,BIS,,
CAN,Canada,2022,-8.684379,-8.684379,159.495,,,151.9566,129.5838,,1,BIS,,
CAN,Canada,2023,130.3758,130.3758,161.2835,,,143.343,128.483,,1,BIS,,
CAN,Canada,2024,125.1839,125.1839,,,,144.1692,128.5174,,1,BIS,,
CAN,Canada,2025,-4.343422,-4.343422,,,,,128.4486,,1,BIS,,
CHE,Switzerland,1901,398.7071,,,,2.797639,,,,142.5155,JST,,
CHE,Switzerland,1902,376.3218,,,,2.640567,,,,142.5155,JST,,
CHE,Switzerland,1903,347.6448,,,,2.439347,,,,142.5155,JST,,
CHE,Switzerland,1904,393.5758,,,,2.761634,,,,142.5155,JST,,
CHE,Switzerland,1905,477.0392,,,,3.347279,,,,142.5155,JST,,
CHE,Switzerland,1906,493.5867,,,,3.463389,,,,142.5155,JST,,
CHE,Switzerland,1907,543.3036,,,,3.812241,,,,142.5155,JST,,
CHE,Switzerland,1908,608.6415,,,,4.270702,,,,142.5155,JST,,
CHE,Switzerland,1909,632.2659,,,,4.43647,,,,142.5155,JST,,
CHE,Switzerland,1910,630.6926,,,,4.42543,,,,142.5155,JST,,
CHE,Switzerland,1911,695.304,,,,4.878794,,,,142.5155,JST,,
CHE,Switzerland,1912,684.2155,,,,4.800988,,,,142.5155,JST,,
CHE,Switzerland,1913,664.9799,,,,4.666016,,,,142.5155,JST,,
CHE,Switzerland,1914,608.0547,,,,4.266585,,,,142.5155,JST,,
CHE,Switzerland,1915,601.9815,,,,4.223971,,,,142.5155,JST,,
CHE,Switzerland,1916,614.9694,,,,4.315104,,,,142.5155,JST,,
CHE,Switzerland,1917,697.427,,,,4.893691,,,,142.5155,JST,,
CHE,Switzerland,1918,863.6958,,,,6.060362,,,,142.5155,JST,,
CHE,Switzerland,1919,903.1776,,,,6.337397,,,,142.5155,JST,,
CHE,Switzerland,1920,929.0779,,,,6.519134,,,,142.5155,JST,,
CHE,Switzerland,1921,934.351,,,,6.556134,,,,142.5155,JST,,
CHE,Switzerland,1922,926.6442,,,,6.502057,,,,142.5155,JST,,
CHE,Switzerland,1923,851.7119,,,,5.976274,,,,142.5155,JST,,
CHE,Switzerland,1924,921.8304,,,,6.46828,,,,142.5155,JST,,
CHE,Switzerland,1925,949.1035,,,,6.659648,,,,142.5155,JST,,
CHE,Switzerland,1926,951.9376,,,,6.679535,,,,142.5155,JST,,
CHE,Switzerland,1927,953.4714,,,,6.690298,,,,142.5155,JST,,
CHE,Switzerland,1928,1021.319,,,,7.166368,,,,142.5155,JST,,
CHE,Switzerland,1929,956.9655,,,,6.714814,,,,142.5155,JST,,
CHE,Switzerland,1930,909.0155,,,,6.37836,,,,142.5155,JST,,
CHE,Switzerland,1931,886.259,,,,6.218683,,,,142.5155,JST,,
CHE,Switzerland,1932,870.3008,,,,6.106708,,,,142.5155,JST,,
CHE,Switzerland,1933,870.3008,,,,6.106708,,,,142.5155,JST,,
CHE,Switzerland,1934,887.7068,,,,6.228842,,,,142.5155,JST,,
CHE,Switzerland,1935,912.0753,,,,6.39983,,,,142.5155,JST,,
CHE,Switzerland,1936,931.2219,,,,6.534178,,,,142.5155,JST,,
CHE,Switzerland,1937,950.3685,,,,6.668525,,,,142.5155,JST,,
CHE,Switzerland,1938,964.2933,,,,6.766232,,,,142.5155,JST,,
CHE,Switzerland,1939,922.5189,,,,6.473111,,,,142.5155,JST,,
CHE,Switzerland,1940,882.4851,,,,6.192202,,,,142.5155,JST,,
CHE,Switzerland,1941,854.6355,,,,5.996788,,,,142.5155,JST,,
CHE,Switzerland,1942,833.7482,,,,5.850226,,,,142.5155,JST,,
CHE,Switzerland,1943,856.376,,,,6.009001,,,,142.5155,JST,,
CHE,Switzerland,1944,953.8497,,,,6.692952,,,,142.5155,JST,,
CHE,Switzerland,1945,1094.839,,,,7.682239,,,,142.5155,JST,,
CHE,Switzerland,1946,1174.906,,,,8.244056,,,,142.5155,JST,,
CHE,Switzerland,1947,1251.493,,,,8.781446,,,,142.5155,JST,,
CHE,Switzerland,1948,1291.526,,,,9.062355,,,,142.5155,JST,,
CHE,Switzerland,1949,1406.406,,,,9.868441,,,,142.5155,JST,,
CHE,Switzerland,1950,1456.884,,,,10.22263,,,,142.5155,JST,,
CHE,Switzerland,1951,1556.098,,,,10.91879,,,,142.5155,JST,,
CHE,Switzerland,1952,1686.643,,,,11.8348,,,,142.5155,JST,,
CHE,Switzerland,1953,1829.372,,,,12.8363,,,,142.5155,JST,,
CHE,Switzerland,1954,1909.44,,,,13.39812,,,,142.5155,JST,,
CHE,Switzerland,1955,2005.173,,,,14.06986,,,,142.5155,JST,,
CHE,Switzerland,1956,2125.275,,,,14.91258,,,,142.5155,JST,,
CHE,Switzerland,1957,2247.117,,,,15.76752,,,,142.5155,JST,,
CHE,Switzerland,1958,2243.635,,,,15.74309,,,,142.5155,JST,,
CHE,Switzerland,1959,2313.26,,,,16.23163,,,,142.5155,JST,,
CHE,Switzerland,1960,2325.444,,,,16.31712,,,,142.5155,JST,,
CHE,Switzerland,1961,2093.944,,,,14.69274,,,,142.5155,JST,,
CHE,Switzerland,1962,2281.929,,,,16.01179,,,,142.5155,JST,,
CHE,Switzerland,1963,2421.177,,,,16.98886,,,,142.5155,JST,,
CHE,Switzerland,1964,2527.354,,,,17.73388,,,,142.5155,JST,,
CHE,Switzerland,1965,2605.681,,,,18.28348,,,,142.5155,JST,,
CHE,Switzerland,1966,2765.816,,,,19.40712,,,,142.5155,JST,,
CHE,Switzerland,1967,2776.26,,,,19.4804,,,,142.5155,JST,,
CHE,Switzerland,1968,2717.079,,,,19.06514,,,,142.5155,JST,,
CHE,Switzerland,1969,2675.305,,,,18.77202,,,,142.5155,JST,1,1
CHE,Switzerland,1970,2868.512,2868.512,,,20.12771,63.71934,,,1,BIS,,
CHE,Switzerland,1971,3055.279,3055.279,,,21.71968,68.2526,,,1,BIS,,
CHE,Switzerland,1972,3472.788,3472.788,,,24.52432,76.39674,,,1,BIS,,
CHE,Switzerland,1973,3363.897,3363.897,,,27.68844,82.7387,,,1,BIS,,
CHE,Switzerland,1974,3085.485,3085.485,,,27.35947,75.4431,,,1,BIS,,
CHE,Switzerland,1975,-382.2759,-382.2759,33.97603,,26.77119,65.25373,,,1,BIS,,
CHE,Switzerland,1976,-33.86494,-33.86494,33.1702,,26.49357,61.15408,,,1,BIS,,
CHE,Switzerland,1977,52.94117,52.94117,33.6128,,28.36774,60.83215,,,1,BIS,,
CHE,Switzerland,1978,218.9029,218.9029,35.95998,,29.08567,63.10537,,,1,BIS,,
CHE,Switzerland,1979,3047.07,3047.07,39.25262,,31.32796,65.49398,,,1,BIS,,
CHE,Switzerland,1980,3121.16,3121.16,42.59191,,33.74261,68.84708,,,1,BIS,,
CHE,Switzerland,1981,99.17177,99.17177,46.94418,,36.67081,71.56882,,,1,BIS,,
CHE,Switzerland,1982,-70.64217,-70.64217,48.3746,,38.48447,71.02541,,,1,BIS,,
CHE,Switzerland,1983,161.8514,161.8514,51.2008,,40.39524,71.59105,,,1,BIS,,
CHE,Switzerland,1984,3321.353,3321.353,53.57125,,43.1709,73.36491,,,1,BIS,,
CHE,Switzerland,1985,25.44782,25.44782,56.39333,,45.53115,74.95937,,,1,BIS,,
CHE,Switzerland,1986,3369.718,3369.718,59.65524,,47.98648,78.44583,,,1,BIS,,
CHE,Switzerland,1987,3421.696,3421.696,64.90543,,52.13039,83.12011,,,1,BIS,,
CHE,Switzerland,1988,3726.48,3726.48,76.63172,,57.77882,93.88837,,,1,BIS,,
CHE,Switzerland,1989,127.2121,127.2121,82.63115,,63.55894,102.645,,,1,BIS,,
CHE,Switzerland,1990,-185.1689,-185.1689,79.86352,,66.66408,97.31095,,,1,BIS,,
CHE,Switzerland,1991,3647.652,3647.652,79.17059,,66.10935,90.85251,,,1,BIS,,
CHE,Switzerland,1992,-242.8175,-242.8175,74.35854,,63.34539,83.70043,,,1,BIS,,
CHE,Switzerland,1993,-126.407,-126.407,71.57974,,60.71413,77.37511,,,1,BIS,,
CHE,Switzerland,1994,-42.65958,-42.65958,71.29442,,60.54024,77.4101,,,1,BIS,,
CHE,Switzerland,1995,3178.705,3178.705,67.78808,,58.79472,73.51954,,,1,BIS,,
CHE,Switzerland,1996,-146.6813,-146.6813,64.5331,,56.67395,69.14634,,,1,BIS,,
CHE,Switzerland,1997,3012.377,3012.377,63.15739,,54.09557,66.2285,,,1,BIS,,
CHE,Switzerland,1998,3018.922,3018.922,62.58728,,53.37357,65.63722,,,1,BIS,,
CHE,Switzerland,1999,2993.181,2993.181,62.70048,,53.43916,65.18054,,,1,BIS,,
CHE,Switzerland,2000,-114.6885,-114.6885,63.79276,,54.23845,64.66138,,,1,BIS,,
CHE,Switzerland,2001,2980.373,2980.373,65.48802,,56.57785,64.92502,,,1,BIS,,
CHE,Switzerland,2002,2936.176,2936.176,68.53403,,60.95972,65.16192,,,1,BIS,,
CHE,Switzerland,2003,3015.324,3015.324,70.16401,,64.80109,65.3267,,,1,BIS,,
CHE,Switzerland,2004,141.9854,141.9854,71.60262,,66.43222,67.1982,,,1,BIS,,
CHE,Switzerland,2005,118.6486,118.6486,72.72164,,67.90369,69.00539,,,1,BIS,,
CHE,Switzerland,2006,333.2101,333.2101,74.27315,,68.85349,72.21626,,,1,BIS,,
CHE,Switzerland,2007,69.43642,69.43642,75.57362,,70.57054,75.20915,,,1,BIS,,
CHE,Switzerland,2008,3691.14,3691.14,78.57639,,73.46162,76.75177,,,1,BIS,,
CHE,Switzerland,2009,19.45375,19.45375,82.74915,,78.17805,77.70023,,,1,BIS,,
CHE,Switzerland,2010,232.2085,232.2085,86.46156,,82.2701,79.59652,,,1,BIS,,
CHE,Switzerland,2011,4214.731,4214.731,89.85038,,86.23859,85.16009,,,1,BIS,,
CHE,Switzerland,2012,226.8885,226.8885,93.26449,,90.66724,90.15855,,,1,BIS,,
CHE,Switzerland,2013,4636.126,4636.126,96.94656,,94.9,93.32418,,,1,BIS,,
CHE,Switzerland,2014,4774.853,4774.853,98.1181,,97.5,96.00411,,,1,BIS,,
CHE,Switzerland,2015,100,100,100,,100,100,,,1,BIS,,
CHE,Switzerland,2016,-44.30833,-44.30833,101.6792,,101.6,101.8285,,,1,BIS,,
CHE,Switzerland,2017,4964.791,4964.791,103.9552,,103.6,103.0476,,,1,BIS,,
CHE,Switzerland,2018,105.0387,105.0387,104.3629,,106.7416,104.9656,,,1,BIS,,
CHE,Switzerland,2019,135.687,135.687,105.3756,,110.5818,109.1922,,,1,BIS,,
CHE,Switzerland,2020,148.1297,148.1297,109.9954,,115.3645,114.3718,,,1,BIS,,
CHE,Switzerland,2021,223.2675,223.2675,116.2485,,,121.8721,,,1,BIS,,
CHE,Switzerland,2022,5906.291,5906.291,120.3132,,,128.0492,,,1,BIS,,
CHE,Switzerland,2023,-13.99129,-13.99129,120.4422,,,128.2884,,,1,BIS,,
CHE,Switzerland,2024,65.38773,65.38773,,,,130.5089,,,1,BIS,,
CHE,Switzerland,2025,6101.587,6101.587,,,,,,,1,BIS,,
CHL,Chile,2002,852.5426,852.5426,,,,54.98776,,,1,BIS,,
CHL,Chile,2003,882.6938,882.6938,,,,56.01864,,,1,BIS,,
CHL,Chile,2004,66.66406,66.66406,,,,59.16606,,,1,BIS,,
CHL,Chile,2005,38.09248,38.09248,,,,60.39934,,,1,BIS,,
CHL,Chile,2006,25.46373,25.46373,,,,62.00888,,,1,BIS,,
CHL,Chile,2007,1007.361,1007.361,,,,64.6171,,,1,BIS,,
CHL,Chile,2008,19.13542,19.13542,,,,65.18367,,,1,BIS,,
CHL,Chile,2009,1121.077,1121.077,,,,66.74409,,,1,BIS,,
CHL,Chile,2010,1130.735,1130.735,,,,69.69518,,,1,BIS,,
CHL,Chile,2011,117.0085,117.0085,,,,75.77744,,,1,BIS,,
CHL,Chile,2012,1350.599,1350.599,,,,81.5929,,,1,BIS,,
CHL,Chile,2013,73.59879,73.59879,,,,87.57352,,,1,BIS,,
CHL,Chile,2014,1570.831,1570.831,,,,93.40874,,,1,BIS,,
CHL,Chile,2015,100,100,,,,100,,,1,BIS,,
CHL,Chile,2016,1724.572,1724.572,,,,102.8668,,,1,BIS,,
CHL,Chile,2017,83.64694,83.64694,,,,108.5752,,,1,BIS,,
CHL,Chile,2018,1984.506,1984.506,,,,117.3648,,,1,BIS,,
CHL,Chile,2019,2084.937,2084.937,,,,124.9467,,,1,BIS,,
CHL,Chile,2020,17.54581,17.54581,,,,126.5441,,,1,BIS,,
CHL,Chile,2021,2292.649,2292.649,,,,135.4935,,,1,BIS,,
CHL,Chile,2022,2130.02,2130.02,,,,130.7236,,,1,BIS,,
CHL,Chile,2023,31.55794,31.55794,,,,131.6033,,,1,BIS,,
CHL,Chile,2024,33.99362,33.99362,,,,134.4153,,,1,BIS,,
CHL,Chile,2025,31.5022,31.5022,,,,,,,1,BIS,,
CHN,China,2005,95.19865,95.19865,,,,,,,1,BIS,,
CHN,China,2006,98.09695,98.09695,,,,,,,1,BIS,,
CHN,China,2007,100.1507,100.1507,,,,,,,1,BIS,,
CHN,China,2008,99.37959,99.37959,,,,,,,1,BIS,,
CHN,China,2009,4.118223,4.118223,,,,,,,1,BIS,,
CHN,China,2010,106.0446,106.0446,,,,96.8703,,,1,BIS,,
CHN,China,2011,103.6406,103.6406,,,,99.00668,,,1,BIS,,
CHN,China,2012,101.1099,101.1099,,,,95.67538,,,1,BIS,,
CHN,China,2013,6.349095,6.349095,,,,99.98038,,,1,BIS,,
CHN,China,2014,101.7945,101.7945,,,,102.7045,,,1,BIS,,
CHN,China,2015,100,100,,,,100,,,1,BIS,,
CHN,China,2016,7.513969,7.513969,,,,109.8754,,,1,BIS,,
CHN,China,2017,110.5766,110.5766,,,,122.489,,,1,BIS,,
CHN,China,2018,5.303148,5.303148,,,,127.0653,,,1,BIS,,
CHN,China,2019,115.3694,115.3694,,,,128.3174,,,1,BIS,,
CHN,China,2020,2.407937,2.407937,,,,129.7467,,,1,BIS,,
CHN,China,2021,117.8534,117.8534,,,,133.5648,,,1,BIS,,
CHN,China,2022,-5.772493,-5.772493,,,,132.2329,,,1,BIS,,
CHN,China,2023,-3.603684,-3.603684,,,,131.7183,,,1,BIS,,
CHN,China,2024,-9.282287,-9.282287,,,,133.3831,,,1,BIS,,
CHN,China,2025,-6.764122,-6.764122,,,,,,,1,BIS,,
COL,Colombia,1975,776.3435,,.5699145,,,,,,1362.21,DallasFED,,
COL,Colombia,1976,890.3033,,.6535725,,,,,,1362.21,DallasFED,,
COL,Colombia,1977,983.8973,,.72228,,,,,,1362.21,DallasFED,,
COL,Colombia,1978,1098.099,,.8061157,,,,,,1362.21,DallasFED,,
