ISO3,year,cgovexp_GDP,source,nGDP,cgovexp
RUS,1962,49.81818,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,136.4803,67.992
RUS,1963,51.47929,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,142.2529,73.23077
RUS,1964,50.93923,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,153.1795,78.02847
RUS,1965,52.84974,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,158.3336,83.67891
RUS,1966,51.20773,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,174.6205,89.41921
RUS,1967,51.11111,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,190.7013,97.46956
RUS,1968,52.86885,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,205.1328,108.4513
RUS,1969,52.67176,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,209.4622,110.3274
RUS,1970,53.44828,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,230.697,123.3036
RUS,1971,53.77049,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,241.6237,129.9223
RUS,1972,55.09554,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,249.1487,137.2698
RUS,1973,54.43787,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,270.1774,147.0788
RUS,1974,55.64972,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,281.9287,156.8925
RUS,1975,58.95317,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,296.5663,174.8352
RUS,1976,58.80829,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,311.8224,183.3774
RUS,1977,59.85222,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,326.2538,195.2702
RUS,1978,61.03286,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,345.8394,211.0757
RUS,1979,62.58503,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,360.2708,225.4756
RUS,1980,63.85281,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,376.6608,240.5085
RUS,1981,63.65503,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,393.257,250.3279
RUS,1982,65.58318,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,426.037,279.4086
RUS,1983,64.59854,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,442.9424,286.1344
RUS,1984,65.08772,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,457.477,297.7613
RUS,1985,66.78201,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,479.6395,320.3129
RUS,1986,71.03918,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,487.5768,346.3706
RUS,1987,71.83334,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,502.4206,360.9055
RUS,1988,72.74168,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,530.7681,386.0896
RUS,1989,72.52252,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,569.2123,412.8071
RUS,1990,,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,639.9417,
RUS,1991,,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,1389.255,
RUS,1992,,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,18879.87,
RUS,1993,,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,170376.3,
RUS,1994,,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,606707.9,
RUS,1995,,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,1530310,
RUS,1996,,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,2150890,
RUS,1997,,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,2509427,
RUS,1998,,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,2816994,
RUS,1999,,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,5166907,
RUS,2000,,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,7826201,
RUS,2001,,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,9580846,
RUS,2002,12.96313,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,1.16e+07,1504015
RUS,2003,16.36116,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,1.42e+07,2321136
RUS,2004,15.7714,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,1.83e+07,2884397
RUS,2005,14.86607,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,2.32e+07,3450547
RUS,2006,13.85306,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,2.89e+07,4005138
RUS,2007,18.24179,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,3.57e+07,6514309
RUS,2008,16.34818,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,4.43e+07,7247995
RUS,2009,25.50303,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,4.17e+07,1.06e+07
RUS,2010,20.45462,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,4.97e+07,1.02e+07
RUS,2011,17.28416,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,6.01e+07,1.04e+07
RUS,2012,18.86747,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,6.81e+07,1.28e+07
RUS,2013,17.76827,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,7.30e+07,1.30e+07
RUS,2014,19.44035,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,7.90e+07,1.54e+07
RUS,2015,16.755,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,8.31e+07,1.39e+07
RUS,2016,17.3457,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,8.56e+07,1.49e+07
RUS,2017,17.22742,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,9.18e+07,1.58e+07
RUS,2018,16.27641,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,1.04e+08,1.69e+07
RUS,2019,16.9807,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,1.10e+08,1.86e+07
RUS,2020,20.76551,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,1.08e+08,2.24e+07
RUS,2021,18.19309,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,1.36e+08,2.47e+07
RUS,2022,20.17852,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,1.55e+08,3.13e+07
RUS,2023,18.69138,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,1.72e+08,3.22e+07
RWA,1980,17.79549,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,114104.5,20305.46
RWA,1981,17.75642,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,129584,23009.47
RWA,1982,17.08115,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,138375.1,23636.05
RWA,1983,16.98732,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,150240.9,25521.91
RWA,1984,15.42041,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,168118.9,25924.63
RWA,1985,16.64387,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,183535,30547.34
RWA,1986,18.60493,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,178558.4,33220.66
RWA,1987,21.21227,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,181136.5,38423.16
RWA,1988,19.57727,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,187994,36804.09
RWA,1989,17.15761,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,200990.4,34485.14
RWA,1990,20.85291,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,203822.2,42502.85
RWA,1991,22.82595,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,226869.6,51785.14
RWA,1992,27.91571,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,256461.5,71593.05
RWA,1993,24.84394,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,267460,66447.59
RWA,1994,15.81383,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,160627.6,25401.38
RWA,1995,21.39194,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,322515.6,68992.34
RWA,1996,23.14054,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,426288.7,98645.52
RWA,1997,20.0605,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,588140.3,117983.9
RWA,1998,19.3869,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,683426.9,132495.3
RWA,1999,20.78475,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,720000,149650.2
RWA,2000,19.48182,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,806000,157023.4
RWA,2001,22.13805,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,871000,192822.5
RWA,2002,19.28855,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,935000,180347.9
RWA,2003,21.78079,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,1150000,250479.1
RWA,2004,22.79757,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,1372000,312782.6
RWA,2005,25.75032,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,1636000,421275.2
RWA,2006,24.57943,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,1831000,450049.4
RWA,2007,26.01747,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,2225000,578888.6
RWA,2008,22.26157,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,2831000,630225.1
RWA,2009,25.75907,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,3223000,830214.8
RWA,2010,25.03503,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,3569000,893500.3
RWA,2011,26.94098,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,4131000,1112932
RWA,2012,26.00592,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,4700000,1222278
RWA,2013,28.31461,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,5054000,1431020
RWA,2014,16.64199,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,5619000,935113.6
RWA,2015,16.20161,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,6147000,995913.3
RWA,2016,17.06504,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,6842000,1167590
RWA,2017,17.34654,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,7694000,1334643
RWA,2018,17.39985,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,8299000,1444014
RWA,2019,18.04948,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,9308000,1680046
RWA,2020,20.08588,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,9597000,1927642
RWA,2021,18.86057,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,1.09e+07,2063912
RWA,2022,18.307,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,1.37e+07,2511721
RWA,2023,17.64857,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,1.64e+07,2886423
SAU,2018,27.94885,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,3174689,887289.1
SAU,2019,28.3768,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,3144618,892341.8
SAU,2020,33.25183,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,2753517,915594.8
SAU,2021,28.7779,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,3278086,943364.1
SAU,2022,25.31433,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,4157143,1052353
SAU,2023,28.40063,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,4003436,1137001
SDN,1955,14.66667,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.2272951,.0333366
SDN,1956,15.33333,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.2272951,.0348519
SDN,1957,18,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.2272951,.0409131
SDN,1958,17.32523,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.249267,.0431861
SDN,1959,16.8639,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.2560858,.0431861
SDN,1960,19.17404,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.2568435,.0492473
SDN,1961,19.37984,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.2788474,.0540402
SDN,1962,21.90476,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.3028814,.0663455
SDN,1963,23.68421,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.3270318,.0774549
SDN,1964,20.0431,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.3354846,.0672415
SDN,1965,20.96436,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.3503112,.0734405
SDN,1966,20.32193,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.3502774,.0711831
SDN,1967,19.87952,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.3775826,.0750616
SDN,1968,22.76119,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.3602934,.0820071
SDN,1969,24.01372,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.4299626,.10325
SDN,1970,20.49934,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.429572,.0880594
SDN,1971,19.11058,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.466154,.0890847
SDN,1972,19.17503,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.577705,.1107751
SDN,1973,15.81059,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.743226,.1175084
SDN,1974,22.03839,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.905458,.1995483
SDN,1975,19.37229,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,1.128911,.218696
SDN,1976,22.09402,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,1.407843,.3110491
SDN,1977,19.21609,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,1.654264,.3178849
SDN,1978,20.98955,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,1.929395,.4049714
SDN,1979,19.63746,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,2.423289,.4758725
SDN,1980,22.11644,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,3.182743,.7039095
SDN,1981,21.53798,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,4.287985,.9235454
SDN,1982,24.74702,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,5.530443,1.36862
SDN,1983,22.15352,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,6.804791,1.507501
SDN,1984,24.97029,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,9.180202,2.292323
SDN,1985,26.79717,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,15.26134,4.089607
SDN,1986,24.00129,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,22.44559,5.38723
SDN,1987,18.38461,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,34.8707,6.410841
SDN,1988,23.01752,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,51.94036,11.95538
SDN,1989,20.1504,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,81.62034,16.44683
SDN,1990,28.44277,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,165.6499,47.11543
SDN,1991,41.97754,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,369.3936,155.0623
SDN,1992,46.31382,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,762.8343,353.2977
SDN,1993,21.7564,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,1995.988,434.2552
SDN,1994,17.95891,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,3441.801,618.11
SDN,1995,11.82904,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,7462.594,882.7535
SDN,1996,8.643602,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,10478.14,905.6885
SDN,1997,6.47053,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,16137.37,1044.173
SDN,1998,7.563706,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,21935.91,1659.168
SDN,1999,8.421161,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,27058.81,2278.666
SDN,2000,11.00774,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,33662.71,3705.502
SDN,2001,11.57128,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,40658.56,4704.716
SDN,2002,8.794816,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,47756.11,4200.062
SDN,2003,15.32224,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,55733.79,8539.664
SDN,2004,18.53872,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,68721.38,12740.06
SDN,2005,19.74966,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,85707,16926.84
SDN,2006,18.82359,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,98291.8,18502.04
SDN,2007,19.58331,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,119838.2,23468.29
SDN,2008,19.72726,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,103481.4,20414.05
SDN,2009,18.07743,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,112709.4,20374.96
SDN,2010,17.93698,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,126229.5,22641.75
SDN,2011,17.27554,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,182151.3,31467.63
SDN,2012,12.22152,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,222547.9,27198.73
SDN,2013,13.05674,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,304116.8,39707.75
SDN,2014,11.63105,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,447998.2,52106.88
SDN,2015,10.62731,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,505761,53748.79
SDN,2016,10.07863,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,605409,61016.91
SDN,2017,10.47277,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,815856,85442.7
SDN,2018,10.77234,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,1176630,126750.5
SDN,2019,10.63765,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,1607290,170978
SEN,1962,26.82927,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,242773.7,65134.4
SEN,1963,23.53597,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,252783.5,59495.05
SEN,1964,23.58491,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,268996.6,63442.59
SEN,1965,16.27441,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,281544.2,45819.66
SEN,1966,18.22589,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,290849.1,53009.82
SEN,1967,18.69249,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,291131,54419.65
SEN,1968,18.32341,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,307767.1,56393.42
SEN,1969,19.40367,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,307344.1,59636.04
SEN,1970,16.06625,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,340475.3,54701.62
SEN,1971,17.31079,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,350543.5,60681.84
SEN,1972,17.48455,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,387980.2,67836.59
SEN,1973,21.59457,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,394503.2,85191.26
SEN,1974,22.18631,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,480437.4,106591.3
SEN,1975,19.70624,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,576298,113566.7
SEN,1976,22.58554,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,651313.2,147102.6
SEN,1977,23.67826,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,685771.9,162378.8
SEN,1978,23.32999,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,701512.4,163662.8
SEN,1979,22.36842,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,825166.8,184576.8
SEN,1980,27.7813,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,889551.6,247129
SEN,1981,28.16211,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,949146.1,267299.6
SEN,1982,24.21958,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,1195837,289626.6
SEN,1983,25.05027,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,1330946,333405.6
SEN,1984,26.74305,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,1438864,384796.2
SEN,1985,22.43418,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,1631737,366066.8
SEN,1986,20.71664,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,1836162,380391.1
SEN,1987,21.55104,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,1947461,419698.2
SEN,1988,21.5061,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,2089756,449425
SEN,1989,20.63148,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,2079330,428996.6
SEN,1990,15.23381,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,2185840,332986.7
SEN,1991,14.35085,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,2185840,313686.5
SEN,1992,14.34817,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,2247689,322502.1
SEN,1993,14.95866,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,2166539,324085.1
SEN,1994,15.78587,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,2848707,449693.2
SEN,1995,14.08095,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,3147384,443181.6
SEN,1996,15.24526,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,3353077,511185.3
SEN,1997,13.88857,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,3466131,481396.2
SEN,1998,14.45125,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,3704830,535394.4
SEN,1999,15.03065,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,4057714,609900.6
SEN,2000,14.59042,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,4270612,623100.3
SEN,2001,15.37874,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,4766316,732999.4
SEN,2002,15.02542,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,4860434,730300.6
SEN,2003,16.71006,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,5084959,849699.8
SEN,2004,18.96915,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,5313889,1008000
SEN,2005,18.80577,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,5804605,1091601
SEN,2006,21.51428,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,6111292,1314800
SEN,2007,21.17018,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,6698105,1418001
SEN,2008,20.8238,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,7516880,1565300
SEN,2009,21.05277,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,7593296,1598599
SEN,2010,21.71316,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,7976730,1732000
SEN,2011,23.59035,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,8394960,1980400
SEN,2012,23.17434,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,9016870,2089600
SEN,2013,22.03572,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,9343920,2059000
SEN,2014,23.72062,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,9775039,2318700
SEN,2015,22.94776,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,1.05e+07,2411512
SEN,2016,23.96352,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,1.13e+07,2703900
SEN,2017,22.46428,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,1.22e+07,2738800
SEN,2018,22.60808,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,1.28e+07,2902900
SEN,2019,29.13139,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,1.37e+07,3994688
SEN,2020,30.58558,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,1.41e+07,4318506
SEN,2021,29.62299,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,1.53e+07,4520800
SEN,2022,33.23504,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,1.72e+07,5725706
SEN,2023,33.18245,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,1.84e+07,6120386
SEN,2024,29.8086,Derived using data on central government expenditure to GDP from BCEAO and the spliced GDP,2.01e+07,5984060
SGP,1963,16.59498,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,2809,466.153
SGP,1964,17.64272,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,2737.2,482.9167
SGP,1965,17.25304,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,2983.6,514.7618
SGP,1966,17.83248,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,3356.4,598.5295
SGP,1967,18.04592,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,3789.9,683.9221
SGP,1968,16.68598,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,4364.4,728.2429
SGP,1969,15.63745,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,5081.3,794.5858
SGP,1970,17.88114,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,5879.3,1051.286
SGP,1971,18.27642,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,6929.9,1266.537
SGP,1972,16.51735,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,8302.3,1371.32
SGP,1973,14.32268,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,10395.6,1488.928
SGP,1974,12.95548,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,12831.4,1662.37
SGP,1975,14.91725,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,13728.7,2047.945
SGP,1976,15.63793,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,15003.4,2346.222
SGP,1977,16.24488,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,16353.2,2656.557
SGP,1978,15.33144,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,18337.4,2811.387
SGP,1979,15.4154,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,21141.2,3259
SGP,1980,15.323,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,25869.6,3964
SGP,1981,17.85385,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,30352,5419
SGP,1982,16.17659,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,33981.2,5497
SGP,1983,16.50901,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,38058,6283
SGP,1984,18.78726,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,41730.4,7840
SGP,1985,17.95276,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,40862.8,7336
SGP,1986,22.65686,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,40892.7,9265
SGP,1987,27.00359,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,45549.5,12300
