ISO3,year,rGDP,source,pop,rGDP_pc
LBR,1878,489.7747,Derived using data on real GDP from Maddison and the spliced population,.5106528,959.1148
LBR,1879,504.036,Derived using data on real GDP from Maddison and the spliced population,.5137347,981.1213
LBR,1880,511.8183,Derived using data on real GDP from Maddison and the spliced population,.5168365,990.2905
LBR,1881,523.489,Derived using data on real GDP from Maddison and the spliced population,.5199556,1006.796
LBR,1882,534.3235,Derived using data on real GDP from Maddison and the spliced population,.5230945,1021.466
LBR,1883,567.0719,Derived using data on real GDP from Maddison and the spliced population,.5267822,1076.483
LBR,1884,551.6119,Derived using data on real GDP from Maddison and the spliced population,.5304954,1039.805
LBR,1885,562.3587,Derived using data on real GDP from Maddison and the spliced population,.5342354,1052.642
LBR,1886,553.4964,Derived using data on real GDP from Maddison and the spliced population,.5380009,1028.802
LBR,1887,539.5135,Derived using data on real GDP from Maddison and the spliced population,.5417932,995.7922
LBR,1888,526.3065,Derived using data on real GDP from Maddison and the spliced population,.5456122,964.6163
LBR,1889,530.0173,Derived using data on real GDP from Maddison and the spliced population,.5494592,964.6165
LBR,1890,529.6949,Derived using data on real GDP from Maddison and the spliced population,.5533328,957.2809
LBR,1891,535.4725,Derived using data on real GDP from Maddison and the spliced population,.5572332,960.9487
LBR,1892,539.2474,Derived using data on real GDP from Maddison and the spliced population,.5611615,960.9487
LBR,1893,549.2661,Derived using data on real GDP from Maddison and the spliced population,.5651166,971.9518
LBR,1894,523.9161,Derived using data on real GDP from Maddison and the spliced population,.5691007,920.6035
LBR,1895,527.6096,Derived using data on real GDP from Maddison and the spliced population,.5731127,920.6036
LBR,1896,509.1018,Derived using data on real GDP from Maddison and the spliced population,.5771526,882.0922
LBR,1897,490.3074,Derived using data on real GDP from Maddison and the spliced population,.5812216,843.5809
LBR,1898,493.7634,Derived using data on real GDP from Maddison and the spliced population,.5853184,843.5809
LBR,1899,528.592,Derived using data on real GDP from Maddison and the spliced population,.5894444,896.7631
LBR,1900,524.698,Derived using data on real GDP from Maddison and the spliced population,.5935994,883.926
LBR,1901,514.145,Derived using data on real GDP from Maddison and the spliced population,.5977834,860.0858
LBR,1902,529.9135,Derived using data on real GDP from Maddison and the spliced population,.6019977,880.2583
LBR,1903,565.8912,Derived using data on real GDP from Maddison and the spliced population,.6062423,933.4406
LBR,1904,565.4019,Derived using data on real GDP from Maddison and the spliced population,.6105159,926.105
LBR,1905,553.6016,Derived using data on real GDP from Maddison and the spliced population,.6148185,900.431
LBR,1906,605.1929,Derived using data on real GDP from Maddison and the spliced population,.6191525,977.4536
LBR,1907,625.4681,Derived using data on real GDP from Maddison and the spliced population,.6235179,1003.128
LBR,1908,629.8776,Derived using data on real GDP from Maddison and the spliced population,.6279137,1003.128
LBR,1909,647.0732,Derived using data on real GDP from Maddison and the spliced population,.6323395,1023.3
LBR,1910,648.131,Derived using data on real GDP from Maddison and the spliced population,.6367968,1017.799
LBR,1911,658.5809,Derived using data on real GDP from Maddison and the spliced population,.6412866,1026.968
LBR,1912,685.725,Derived using data on real GDP from Maddison and the spliced population,.6458067,1061.812
LBR,1913,701.293,Derived using data on real GDP from Maddison and the spliced population,.6503593,1078.316
LBR,1914,631.7701,Derived using data on real GDP from Maddison and the spliced population,.6549444,964.6164
LBR,1915,580.584,Derived using data on real GDP from Maddison and the spliced population,.6595609,880.2583
LBR,1916,554.2245,Derived using data on real GDP from Maddison and the spliced population,.66421,834.4115
LBR,1917,574.0786,Derived using data on real GDP from Maddison and the spliced population,.6688929,858.2519
LBR,1918,588.0079,Derived using data on real GDP from Maddison and the spliced population,.6736082,872.9228
LBR,1919,599.6166,Derived using data on real GDP from Maddison and the spliced population,.6783562,883.926
LBR,1920,613.8655,Derived using data on real GDP from Maddison and the spliced population,.6831377,898.597
LBR,1921,595.4846,Derived using data on real GDP from Maddison and the spliced population,.6879542,865.5875
LBR,1922,621.2805,Derived using data on real GDP from Maddison and the spliced population,.6928033,896.7632
LBR,1923,640.3687,Derived using data on real GDP from Maddison and the spliced population,.6969851,918.7697
LBR,1924,668.6663,Derived using data on real GDP from Maddison and the spliced population,.7011923,953.6132
LBR,1925,711.5126,Derived using data on real GDP from Maddison and the spliced population,.7054253,1008.629
LBR,1926,701.4917,Derived using data on real GDP from Maddison and the spliced population,.7096837,988.4568
LBR,1927,700.4879,Derived using data on real GDP from Maddison and the spliced population,.7139666,981.1213
LBR,1928,687.5921,Derived using data on real GDP from Maddison and the spliced population,.7182763,957.2808
LBR,1929,690.4181,Derived using data on real GDP from Maddison and the spliced population,.7226126,955.447
LBR,1930,634.5927,Derived using data on real GDP from Maddison and the spliced population,.7269745,872.9228
LBR,1931,626.3516,Derived using data on real GDP from Maddison and the spliced population,.731362,856.418
LBR,1932,631.4824,Derived using data on real GDP from Maddison and the spliced population,.7357775,858.2518
LBR,1933,635.6194,Derived using data on real GDP from Maddison and the spliced population,.7469823,850.9164
LBR,1934,639.7354,Derived using data on real GDP from Maddison and the spliced population,.7583568,843.5809
LBR,1935,665.0088,Derived using data on real GDP from Maddison and the spliced population,.7699057,863.7535
LBR,1936,722.4382,Derived using data on real GDP from Maddison and the spliced population,.7816302,924.2712
LBR,1937,787.2842,Derived using data on real GDP from Maddison and the spliced population,.7935337,992.1245
LBR,1938,787.4534,Derived using data on real GDP from Maddison and the spliced population,.8056173,977.4534
LBR,1939,844.4424,Derived using data on real GDP from Maddison and the spliced population,.8178859,1032.47
LBR,1940,880.1424,Derived using data on real GDP from Maddison and the spliced population,.8303404,1059.978
LBR,1941,978.572,Derived using data on real GDP from Maddison and the spliced population,.8429856,1160.841
LBR,1942,1071.947,Derived using data on real GDP from Maddison and the spliced population,.8558227,1252.534
LBR,1943,1184.266,Derived using data on real GDP from Maddison and the spliced population,.867975,1364.401
LBR,1944,1268.884,Derived using data on real GDP from Maddison and the spliced population,.8802993,1441.423
LBR,1945,1326.194,Derived using data on real GDP from Maddison and the spliced population,.8927981,1485.436
LBR,1946,1338.382,Derived using data on real GDP from Maddison and the spliced population,.9054746,1478.1
LBR,1947,1313.599,Derived using data on real GDP from Maddison and the spliced population,.9183314,1430.42
LBR,1948,1386.908,Derived using data on real GDP from Maddison and the spliced population,.9313707,1489.104
LBR,1949,1399.671,Derived using data on real GDP from Maddison and the spliced population,.9445949,1481.768
LBR,1950,1904.439,Derived using data on real GDP from Maddison and the spliced population,.9580075,1987.917
LBR,1951,1996.454,Derived using data on real GDP from Maddison and the spliced population,.9716094,2054.79
LBR,1952,2037.235,Derived using data on real GDP from Maddison and the spliced population,.9854056,2067.408
LBR,1953,2104.964,Derived using data on real GDP from Maddison and the spliced population,1.003467,2097.691
LBR,1954,2209.305,Derived using data on real GDP from Maddison and the spliced population,1.021861,2162.041
LBR,1955,2267.526,Derived using data on real GDP from Maddison and the spliced population,1.040591,2179.075
LBR,1956,2335.831,Derived using data on real GDP from Maddison and the spliced population,1.059666,2204.31
LBR,1957,2407.922,Derived using data on real GDP from Maddison and the spliced population,1.07909,2231.438
LBR,1958,2457.603,Derived using data on real GDP from Maddison and the spliced population,1.098868,2236.485
LBR,1959,2580.308,Derived using data on real GDP from Maddison and the spliced population,1.119011,2305.882
LBR,1960,2641.263,Derived using data on real GDP from WDI and the spliced population,1.139522,2317.869
LBR,1961,2705.709,Derived using data on real GDP from WDI and the spliced population,1.167717,2317.093
LBR,1962,2742.09,Derived using data on real GDP from WDI and the spliced population,1.197039,2290.728
LBR,1963,2804.458,Derived using data on real GDP from WDI and the spliced population,1.227414,2284.851
LBR,1964,2948.943,Derived using data on real GDP from WDI and the spliced population,1.258745,2342.764
LBR,1965,3090.308,Derived using data on real GDP from WDI and the spliced population,1.291156,2393.443
LBR,1966,3328.344,Derived using data on real GDP from WDI and the spliced population,1.324383,2513.128
LBR,1967,3552.868,Derived using data on real GDP from WDI and the spliced population,1.358435,2615.412
LBR,1968,3722.299,Derived using data on real GDP from WDI and the spliced population,1.39353,2671.13
LBR,1969,3993.598,Derived using data on real GDP from WDI and the spliced population,1.429605,2793.498
LBR,1970,4259.699,Derived using data on real GDP from WDI and the spliced population,1.466676,2904.322
LBR,1971,4468.63,Derived using data on real GDP from WDI and the spliced population,1.504077,2971.012
LBR,1972,4653.653,Derived using data on real GDP from WDI and the spliced population,1.54267,3016.623
LBR,1973,4548.668,Derived using data on real GDP from WDI and the spliced population,1.583588,2872.381
LBR,1974,4764.876,Derived using data on real GDP from WDI and the spliced population,1.626362,2929.776
LBR,1975,4599.602,Derived using data on real GDP from WDI and the spliced population,1.670913,2752.748
LBR,1976,4843.875,Derived using data on real GDP from WDI and the spliced population,1.71706,2821.028
LBR,1977,4920.794,Derived using data on real GDP from WDI and the spliced population,1.766019,2786.377
LBR,1978,5157.791,Derived using data on real GDP from WDI and the spliced population,1.818247,2836.683
LBR,1979,5326.184,Derived using data on real GDP from WDI and the spliced population,1.872713,2844.1
LBR,1980,5107.896,Derived using data on real GDP from WDI and the spliced population,1.929253,2647.603
LBR,1981,4998.754,Derived using data on real GDP from WDI and the spliced population,1.986867,2515.898
LBR,1982,4877.138,Derived using data on real GDP from WDI and the spliced population,2.045073,2384.823
LBR,1983,4784.625,Derived using data on real GDP from WDI and the spliced population,2.107113,2270.702
LBR,1984,4683.798,Derived using data on real GDP from WDI and the spliced population,2.173312,2155.143
LBR,1985,4644.299,Derived using data on real GDP from WDI and the spliced population,2.240539,2072.849
LBR,1986,4566.339,Derived using data on real GDP from WDI and the spliced population,2.308511,1978.045
LBR,1987,4520.603,Derived using data on real GDP from WDI and the spliced population,2.377229,1901.627
LBR,1988,4428.297,Derived using data on real GDP from WDI and the spliced population,2.446941,1809.728
LBR,1989,3247.339,Derived using data on real GDP from WDI and the spliced population,2.517858,1289.723
LBR,1990,1590.194,Derived using data on real GDP from WDI and the spliced population,2.223667,715.1223
LBR,1991,1363.985,Derived using data on real GDP from WDI and the spliced population,1.956518,697.1494
LBR,1992,885.4218,Derived using data on real GDP from WDI and the spliced population,2.072461,427.2321
LBR,1993,593.4505,Derived using data on real GDP from WDI and the spliced population,2.155126,275.3669
LBR,1994,464.3018,Derived using data on real GDP from WDI and the spliced population,2.149928,215.9615
LBR,1995,444.4937,Derived using data on real GDP from WDI and the spliced population,2.169162,204.9149
LBR,1996,498.3716,Derived using data on real GDP from WDI and the spliced population,2.232289,223.2559
LBR,1997,1028.04,Derived using data on real GDP from WDI and the spliced population,2.412989,426.0443
LBR,1998,1338.592,Derived using data on real GDP from WDI and the spliced population,2.670124,501.3219
LBR,1999,1629.621,Derived using data on real GDP from WDI and the spliced population,2.821684,577.535
LBR,2000,2095.952,Derived using data on real GDP from WDI and the spliced population,2.928117,715.8021
LBR,2001,2157.16,Derived using data on real GDP from WDI and the spliced population,3.015338,715.3956
LBR,2002,2238.334,Derived using data on real GDP from WDI and the spliced population,3.094782,723.2607
LBR,2003,1563.585,Derived using data on real GDP from WDI and the spliced population,3.119532,501.2243
LBR,2004,1604.549,Derived using data on real GDP from WDI and the spliced population,3.156892,508.2685
LBR,2005,1689.289,Derived using data on real GDP from WDI and the spliced population,3.301015,511.7482
LBR,2006,1825.173,Derived using data on real GDP from WDI and the spliced population,3.490787,522.8544
LBR,2007,1999.209,Derived using data on real GDP from WDI and the spliced population,3.66905,544.8845
LBR,2008,2142.066,Derived using data on real GDP from WDI and the spliced population,3.821003,560.603
LBR,2009,2255.607,Derived using data on real GDP from WDI and the spliced population,3.943028,572.0494
LBR,2010,2393.195,Derived using data on real GDP from WDI and the spliced population,4.05889,589.6181
LBR,2011,2589.456,Derived using data on real GDP from WDI and the spliced population,4.221178,613.4438
LBR,2012,2796.452,Derived using data on real GDP from WDI and the spliced population,4.373043,639.475
LBR,2013,3039.387,Derived using data on real GDP from WDI and the spliced population,4.470239,679.9161
LBR,2014,3060.706,Derived using data on real GDP from WDI and the spliced population,4.564293,670.576
LBR,2015,3060.137,Derived using data on real GDP from WDI and the spliced population,4.659431,656.762
LBR,2016,3012.553,Derived using data on real GDP from WDI and the spliced population,4.755608,633.4739
LBR,2017,3086.516,Derived using data on real GDP from WDI and the spliced population,4.848925,636.5362
LBR,2018,3122.245,Derived using data on real GDP from WDI and the spliced population,4.944726,631.4293
LBR,2019,3045.21,Derived using data on real GDP from WDI and the spliced population,5.043721,603.7626
LBR,2020,2954.387,Derived using data on real GDP from WDI and the spliced population,5.149463,573.7272
LBR,2021,3101.714,Derived using data on real GDP from WDI and the spliced population,5.259323,589.7553
LBR,2022,3250.847,Derived using data on real GDP from WDI and the spliced population,5.373294,605.0008
LBR,2023,3403.109,Derived using data on real GDP from WDI and the spliced population,5.493031,619.5322
LBR,2024,3539.977,Derived using data on real GDP from WDI and the spliced population,5.612817,630.6953
LBR,2025,3746.65,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,5.732877,653.5375
LBR,2026,3967.543,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,5.852937,677.8721
LBR,2027,4206.449,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,5.993007,701.8928
LBR,2028,4459.575,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,6.123073,728.3231
LBR,2029,4725.974,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,6.253138,755.7764
LBY,1952,2383.278,Derived using data on real GDP from Maddison and the spliced population,1.16225,2050.573
LBY,1953,2382.63,Derived using data on real GDP from Maddison and the spliced population,1.182289,2015.269
LBY,1954,2361.171,Derived using data on real GDP from Maddison and the spliced population,1.212347,1947.603
LBY,1955,2949.709,Derived using data on real GDP from Maddison and the spliced population,1.242405,2374.193
LBY,1956,3584.409,Derived using data on real GDP from Maddison and the spliced population,1.282483,2794.899
LBY,1957,3755.789,Derived using data on real GDP from Maddison and the spliced population,1.33258,2818.435
LBY,1958,4149.189,Derived using data on real GDP from Maddison and the spliced population,1.382677,3000.839
LBY,1959,4480.776,Derived using data on real GDP from Maddison and the spliced population,1.432773,3127.344
LBY,1960,5810.723,Derived using data on real GDP from WDI and the spliced population,1.49289,3892.264
LBY,1961,6385.74,Derived using data on real GDP from WDI and the spliced population,1.555699,4104.74
LBY,1962,8462.68,Derived using data on real GDP from WDI and the spliced population,1.62196,5217.563
LBY,1963,11426.34,Derived using data on real GDP from WDI and the spliced population,1.690457,6759.321
LBY,1964,16576.39,Derived using data on real GDP from WDI and the spliced population,1.753691,9452.285
LBY,1965,21242.46,Derived using data on real GDP from WDI and the spliced population,1.804015,11775.1
LBY,1966,25191.89,Derived using data on real GDP from WDI and the spliced population,1.849063,13624.14
LBY,1967,27990.73,Derived using data on real GDP from WDI and the spliced population,1.898199,14745.94
LBY,1968,37469.48,Derived using data on real GDP from WDI and the spliced population,1.952781,19187.76
LBY,1969,42373.45,Derived using data on real GDP from WDI and the spliced population,2.014293,21036.39
LBY,1970,44471.25,Derived using data on real GDP from WDI and the spliced population,2.082589,21353.83
LBY,1971,42124.27,Derived using data on real GDP from WDI and the spliced population,2.153534,19560.53
LBY,1972,45968.46,Derived using data on real GDP from WDI and the spliced population,2.226091,20649.86
LBY,1973,46858.7,Derived using data on real GDP from WDI and the spliced population,2.314193,20248.4
LBY,1974,57258.25,Derived using data on real GDP from WDI and the spliced population,2.432211,23541.65
LBY,1975,59564.77,Derived using data on real GDP from WDI and the spliced population,2.571556,23162.93
LBY,1976,73193.76,Derived using data on real GDP from WDI and the spliced population,2.721237,26897.24
LBY,1977,79673.39,Derived using data on real GDP from WDI and the spliced population,2.881533,27649.65
LBY,1978,82306.53,Derived using data on real GDP from WDI and the spliced population,3.052526,26963.42
LBY,1979,89679.65,Derived using data on real GDP from WDI and the spliced population,3.233846,27731.58
LBY,1980,90294.2,Derived using data on real GDP from WDI and the spliced population,3.424378,26368.06
LBY,1981,72966.59,Derived using data on real GDP from WDI and the spliced population,3.621486,20148.24
LBY,1982,75014.07,Derived using data on real GDP from WDI and the spliced population,3.724765,20139.28
LBY,1983,73159.55,Derived using data on real GDP from WDI and the spliced population,3.718961,19672.04
LBY,1984,69471,Derived using data on real GDP from WDI and the spliced population,3.773633,18409.58
LBY,1985,75255.7,Derived using data on real GDP from WDI and the spliced population,3.898745,19302.54
LBY,1986,66712.29,Derived using data on real GDP from WDI and the spliced population,4.017403,16605.82
LBY,1987,56904.21,Derived using data on real GDP from WDI and the spliced population,4.129739,13779.13
LBY,1988,61217,Derived using data on real GDP from WDI and the spliced population,4.237755,14445.62
LBY,1989,65624.27,Derived using data on real GDP from WDI and the spliced population,4.34292,15110.63
LBY,1990,68065.58,Derived using data on real GDP from WDI and the spliced population,4.445239,15312.02
LBY,1991,78721.33,Derived using data on real GDP from WDI and the spliced population,4.5444,17322.71
LBY,1992,76586.19,Derived using data on real GDP from WDI and the spliced population,4.640352,16504.39
LBY,1993,73704.1,Derived using data on real GDP from WDI and the spliced population,4.733045,15572.24
LBY,1994,75130.12,Derived using data on real GDP from WDI and the spliced population,4.822037,15580.58
LBY,1995,73461.93,Derived using data on real GDP from WDI and the spliced population,4.906843,14971.32
LBY,1996,75029.7,Derived using data on real GDP from WDI and the spliced population,4.987393,15043.87
LBY,1997,78940.74,Derived using data on real GDP from WDI and the spliced population,5.064639,15586.65
LBY,1998,76136.58,Derived using data on real GDP from WDI and the spliced population,5.140704,14810.54
LBY,1999,76707.34,Derived using data on real GDP from WDI and the spliced population,5.218038,14700.42
LBY,2000,79529.61,Derived using data on real GDP from WDI and the spliced population,5.305021,14991.38
LBY,2001,78127.63,Derived using data on real GDP from WDI and the spliced population,5.403639,14458.34
LBY,2002,77378.48,Derived using data on real GDP from WDI and the spliced population,5.50841,14047.33
LBY,2003,87450.08,Derived using data on real GDP from WDI and the spliced population,5.619398,15562.18
LBY,2004,91351.8,Derived using data on real GDP from WDI and the spliced population,5.736693,15924.12
LBY,2005,102195.9,Derived using data on real GDP from WDI and the spliced population,5.858798,17443.16
LBY,2006,108839.2,Derived using data on real GDP from WDI and the spliced population,5.980211,18199.89
LBY,2007,115619.9,Derived using data on real GDP from WDI and the spliced population,6.10438,18940.48
LBY,2008,115432.5,Derived using data on real GDP from WDI and the spliced population,6.23543,18512.36
LBY,2009,110353.3,Derived using data on real GDP from WDI and the spliced population,6.366686,17332.92
LBY,2010,115901,Derived using data on real GDP from WDI and the spliced population,6.497839,17836.85
LBY,2011,57558.16,Derived using data on real GDP from WDI and the spliced population,6.343203,9073.99
LBY,2012,107534,Derived using data on real GDP from WDI and the spliced population,6.179328,17402.22
LBY,2013,88180.1,Derived using data on real GDP from WDI and the spliced population,6.304628,13986.57
LBY,2014,67860.94,Derived using data on real GDP from WDI and the spliced population,6.427252,10558.31
LBY,2015,67289.1,Derived using data on real GDP from WDI and the spliced population,6.531819,10301.74
LBY,2016,66285.86,Derived using data on real GDP from WDI and the spliced population,6.632126,9994.662
LBY,2017,87823.33,Derived using data on real GDP from WDI and the spliced population,6.73877,13032.55
LBY,2018,94797.7,Derived using data on real GDP from WDI and the spliced population,6.849055,13840.99
LBY,2019,84184.08,Derived using data on real GDP from WDI and the spliced population,6.951033,12111.02
LBY,2020,59387.41,Derived using data on real GDP from WDI and the spliced population,7.045399,8429.246
LBY,2021,76193.85,Derived using data on real GDP from WDI and the spliced population,7.135175,10678.62
LBY,2022,69869.9,Derived using data on real GDP from WDI and the spliced population,7.223805,9672.174
LBY,2023,76996.66,Derived using data on real GDP from WDI and the spliced population,7.305659,10539.32
LBY,2024,78459.56,Derived using data on real GDP from WDI and the spliced population,7.381023,10629.9
LBY,2025,89169.54,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,7.461034,11951.36
LBY,2026,92839.57,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,7.541045,12311.23
LBY,2027,94675.95,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,7.631058,12406.66
LBY,2028,96686.2,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,7.72107,12522.38
LBY,2029,98887.66,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,7.801082,12676.15
LCA,1952,446.0186,Derived using data on real GDP from Maddison and the spliced population,.0943847,4725.54
LCA,1953,458.6912,Derived using data on real GDP from Maddison and the spliced population,.0942847,4864.957
LCA,1954,470.8354,Derived using data on real GDP from Maddison and the spliced population,.0940848,5004.375
LCA,1955,481.7215,Derived using data on real GDP from Maddison and the spliced population,.0937848,5136.456
LCA,1956,491.4994,Derived using data on real GDP from Maddison and the spliced population,.0934849,5257.529
LCA,1957,505.1065,Derived using data on real GDP from Maddison and the spliced population,.0930849,5426.298
LCA,1958,525.3798,Derived using data on real GDP from Maddison and the spliced population,.092685,5668.446
LCA,1959,550.1177,Derived using data on real GDP from Maddison and the spliced population,.092385,5954.62
LCA,1960,574.407,Derived using data on real GDP from Maddison and the spliced population,.092585,6204.105
LCA,1961,599.23,Derived using data on real GDP from Maddison and the spliced population,.09349,6409.563
LCA,1962,623.4189,Derived using data on real GDP from Maddison and the spliced population,.094505,6596.676
LCA,1963,647.9808,Derived using data on real GDP from Maddison and the spliced population,.095519,6783.79
LCA,1964,672.7271,Derived using data on real GDP from Maddison and the spliced population,.096505,6970.903
LCA,1965,696.0682,Derived using data on real GDP from Maddison and the spliced population,.097493,7139.673
LCA,1966,718.5275,Derived using data on real GDP from Maddison and the spliced population,.098463,7297.437
LCA,1967,743.2823,Derived using data on real GDP from Maddison and the spliced population,.099504,7469.874
LCA,1968,772.3447,Derived using data on real GDP from Maddison and the spliced population,.100675,7671.663
LCA,1969,803.6346,Derived using data on real GDP from Maddison and the spliced population,.101879,7888.128
LCA,1970,833.8394,Derived using data on real GDP from UN and the spliced population,.103165,8082.58
LCA,1971,876.018,Derived using data on real GDP from UN and the spliced population,.104564,8377.816
LCA,1972,898.7296,Derived using data on real GDP from UN and the spliced population,.106002,8478.421
LCA,1973,911.7076,Derived using data on real GDP from UN and the spliced population,.107498,8481.159
LCA,1974,963.6198,Derived using data on real GDP from UN and the spliced population,.109076,8834.389
LCA,1975,1005.798,Derived using data on real GDP from UN and the spliced population,.110725,9083.752
LCA,1976,1193.98,Derived using data on real GDP from UN and the spliced population,.112425,10620.24
LCA,1977,1304.294,Derived using data on real GDP from WDI and the spliced population,.114135,11427.64
LCA,1978,1438.792,Derived using data on real GDP from WDI and the spliced population,.115834,12421.15
LCA,1979,1493.361,Derived using data on real GDP from WDI and the spliced population,.117528,12706.43
LCA,1980,1460.201,Derived using data on real GDP from WDI and the spliced population,.11929,12240.76
LCA,1981,1552.343,Derived using data on real GDP from WDI and the spliced population,.121166,12811.7
LCA,1982,1584.73,Derived using data on real GDP from WDI and the spliced population,.123087,12874.88
LCA,1983,1663.418,Derived using data on real GDP from WDI and the spliced population,.125044,13302.66
LCA,1984,1784.275,Derived using data on real GDP from WDI and the spliced population,.127067,14042
LCA,1985,1932.151,Derived using data on real GDP from WDI and the spliced population,.129159,14959.48
LCA,1986,2210.42,Derived using data on real GDP from WDI and the spliced population,.131239,16842.71
LCA,1987,2297.151,Derived using data on real GDP from WDI and the spliced population,.133227,17242.38
LCA,1988,2616.448,Derived using data on real GDP from WDI and the spliced population,.135,19381.09
LCA,1989,2851.431,Derived using data on real GDP from WDI and the spliced population,.136512,20887.77
LCA,1990,3133.457,Derived using data on real GDP from WDI and the spliced population,.137857,22729.76
LCA,1991,3145.229,Derived using data on real GDP from WDI and the spliced population,.13952,22543.21
LCA,1992,3395.371,Derived using data on real GDP from WDI and the spliced population,.141617,23975.73
LCA,1993,3415.173,Derived using data on real GDP from WDI and the spliced population,.143726,23761.69
LCA,1994,3469.766,Derived using data on real GDP from WDI and the spliced population,.14589,23783.44
LCA,1995,3530.426,Derived using data on real GDP from WDI and the spliced population,.148208,23820.75
LCA,1996,3633.606,Derived using data on real GDP from WDI and the spliced population,.150436,24153.83
LCA,1997,3608.384,Derived using data on real GDP from WDI and the spliced population,.152569,23650.83
LCA,1998,3835.224,Derived using data on real GDP from WDI and the spliced population,.154677,24795.05
LCA,1999,3937.647,Derived using data on real GDP from WDI and the spliced population,.156702,25128.25
LCA,2000,3939.567,Derived using data on real GDP from WDI and the spliced population,.158616,24837.13
LCA,2001,3805.304,Derived using data on real GDP from WDI and the spliced population,.160237,23747.97
LCA,2002,3821.151,Derived using data on real GDP from WDI and the spliced population,.161641,23639.74
LCA,2003,3984.109,Derived using data on real GDP from WDI and the spliced population,.162976,24445.98
LCA,2004,4273.65,Derived using data on real GDP from WDI and the spliced population,.164239,26020.92
LCA,2005,4256.115,Derived using data on real GDP from WDI and the spliced population,.16545,25724.48
LCA,2006,4519.792,Derived using data on real GDP from WDI and the spliced population,.166639,27123.26
LCA,2007,4596.25,Derived using data on real GDP from WDI and the spliced population,.167758,27398.1
LCA,2008,4823.733,Derived using data on real GDP from WDI and the spliced population,.168808,28575.27
LCA,2009,4687.275,Derived using data on real GDP from WDI and the spliced population,.169869,27593.47
LCA,2010,4702.744,Derived using data on real GDP from WDI and the spliced population,.170906,27516.55
LCA,2011,4906.229,Derived using data on real GDP from WDI and the spliced population,.171801,28557.63
LCA,2012,4900.893,Derived using data on real GDP from WDI and the spliced population,.172587,28396.65
LCA,2013,4811.756,Derived using data on real GDP from WDI and the spliced population,.173369,27754.42
LCA,2014,4875.661,Derived using data on real GDP from WDI and the spliced population,.174138,27998.83
LCA,2015,4880.63,Derived using data on real GDP from WDI and the spliced population,.174905,27904.46
LCA,2016,5047.932,Derived using data on real GDP from WDI and the spliced population,.175646,28739.23
LCA,2017,5218.543,Derived using data on real GDP from WDI and the spliced population,.176342,29593.31
LCA,2018,5369.191,Derived using data on real GDP from WDI and the spliced population,.177017,30331.5
LCA,2019,5331.589,Derived using data on real GDP from WDI and the spliced population,.177661,30009.9
LCA,2020,4032.735,Derived using data on real GDP from WDI and the spliced population,.17825,22624.04
LCA,2021,4500.484,Derived using data on real GDP from WDI and the spliced population,.178522,25209.69
LCA,2022,5418.063,Derived using data on real GDP from WDI and the spliced population,.178781,30305.58
LCA,2023,5537.795,Derived using data on real GDP from WDI and the spliced population,.179285,30888.22
LCA,2024,5753.313,Derived using data on real GDP from WDI and the spliced population,.179744,32008.37
LCA,2025,5902.912,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,.179744,32840.66
LCA,2026,6039.965,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,.179744,33603.15
LCA,2027,6148.063,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,.1807426,34015.58
LCA,2028,6239.752,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,.1807426,34522.87
LCA,2029,6333.373,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,.1807426,35040.85
LIE,1970,1278.342,Derived using data on real GDP from WDI and the spliced population,.02114,60470.29
LIE,1971,1299.68,Derived using data on real GDP from WDI and the spliced population,.0216,60170.39
LIE,1972,1321.375,Derived using data on real GDP from WDI and the spliced population,.022132,59704.27
LIE,1973,1343.432,Derived using data on real GDP from WDI and the spliced population,.022785,58961.23
LIE,1974,1365.857,Derived using data on real GDP from WDI and the spliced population,.023451,58243
LIE,1975,1388.656,Derived using data on real GDP from WDI and the spliced population,.023846,58234.32
LIE,1976,1454.737,Derived using data on real GDP from WDI and the spliced population,.024058,60467.93
LIE,1977,1523.964,Derived using data on real GDP from WDI and the spliced population,.024442,62350.2
LIE,1978,1596.484,Derived using data on real GDP from WDI and the spliced population,.025028,63787.93
LIE,1979,1672.456,Derived using data on real GDP from WDI and the spliced population,.025575,65394.16
LIE,1980,1752.042,Derived using data on real GDP from WDI and the spliced population,.025512,68675.21
LIE,1981,1836.4,Derived using data on real GDP from WDI and the spliced population,.025673,71530.4
LIE,1982,1807.199,Derived using data on real GDP from WDI and the spliced population,.026255,68832.57
LIE,1983,1816.933,Derived using data on real GDP from WDI and the spliced population,.026446,68703.51
