ISO3,year,exports,source,USDfx,exports_USD
SDN,2022,1381580,Derived using data on exports from UN and the spliced USD exchange rate,546.7589,2526.855
SDN,2023,3577917,Derived using data on exports from UN and the spliced USD exchange rate,623.3296,5740.008
SDN,2024,6887491,Derived using data on exports from WDI and the spliced USD exchange rate,2173.366,3169.042
SDN,2025,1.64e+07,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,5132.481,3186.963
SDN,2026,2.26e+07,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,5995.626,3777.302
SDN,2027,2.52e+07,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,6414.603,3929.434
SDN,2028,4.20e+07,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,6799.314,6176.774
SDN,2029,4.20e+07,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,7207.07,5827.31
SEN,1903,55.20188,Derived using data on exports from Mitchell and the spliced USD exchange rate,1.334691,41.35929
SEN,1904,40.39162,Derived using data on exports from Mitchell and the spliced USD exchange rate,1.337283,30.20425
SEN,1905,33.65968,Derived using data on exports from Mitchell and the spliced USD exchange rate,1.334691,25.21908
SEN,1906,48.46995,Derived using data on exports from Mitchell and the spliced USD exchange rate,1.337283,36.2451
SEN,1907,59.24104,Derived using data on exports from Mitchell and the spliced USD exchange rate,1.334691,44.38558
SEN,1908,61.93382,Derived using data on exports from Mitchell and the spliced USD exchange rate,1.337283,46.31318
SEN,1909,83.47602,Derived using data on exports from Mitchell and the spliced USD exchange rate,1.334691,62.54332
SEN,1910,98.28628,Derived using data on exports from Mitchell and the spliced USD exchange rate,1.339874,73.35484
SEN,1911,71.35853,Derived using data on exports from Mitchell and the spliced USD exchange rate,1.342466,53.15481
SEN,1912,75.39769,Derived using data on exports from Mitchell and the spliced USD exchange rate,1.339874,56.27221
SEN,1913,98.28628,Derived using data on exports from Mitchell and the spliced USD exchange rate,1.342466,73.21323
SEN,1914,107.711,Derived using data on exports from Mitchell and the spliced USD exchange rate,1.334691,80.70105
SEN,1915,109.0574,Derived using data on exports from Mitchell and the spliced USD exchange rate,1.513514,72.05575
SEN,1916,110.4038,Derived using data on exports from Mitchell and the spliced USD exchange rate,1.526472,72.3261
SEN,1917,176.3768,Derived using data on exports from Mitchell and the spliced USD exchange rate,1.492781,118.1532
SEN,1918,289.4733,Derived using data on exports from Mitchell and the spliced USD exchange rate,1.44354,200.5302
SEN,1919,271.9702,Derived using data on exports from Mitchell and the spliced USD exchange rate,2.244354,121.1797
SEN,1920,577.6002,Derived using data on exports from Mitchell and the spliced USD exchange rate,3.649019,158.2891
SEN,1921,,Derived using data on exports from Mitchell and the spliced USD exchange rate,3.496113,
SEN,1922,259.8528,Derived using data on exports from Mitchell and the spliced USD exchange rate,3.195484,81.31875
SEN,1923,376.9885,Derived using data on exports from Mitchell and the spliced USD exchange rate,4.296928,87.73441
SEN,1924,519.7055,Derived using data on exports from Mitchell and the spliced USD exchange rate,5.007036,103.795
SEN,1925,793.0222,Derived using data on exports from Mitchell and the spliced USD exchange rate,5.502038,144.1324
SEN,1926,1192.899,Derived using data on exports from Mitchell and the spliced USD exchange rate,8.148095,146.4022
SEN,1927,,Derived using data on exports from Mitchell and the spliced USD exchange rate,6.603482,
SEN,1928,1023.254,Derived using data on exports from Mitchell and the spliced USD exchange rate,6.608665,154.8353
SEN,1929,907.4651,Derived using data on exports from Mitchell and the spliced USD exchange rate,6.61644,137.1531
SEN,1930,806.486,Derived using data on exports from Mitchell and the spliced USD exchange rate,6.603482,122.1304
SEN,1931,500.8561,Derived using data on exports from Mitchell and the spliced USD exchange rate,6.611256,75.75809
SEN,1932,266.5847,Derived using data on exports from Mitchell and the spliced USD exchange rate,6.598298,40.40204
SEN,1933,320.4402,Derived using data on exports from Mitchell and the spliced USD exchange rate,5.33099,60.10895
SEN,1934,403.9162,Derived using data on exports from Mitchell and the spliced USD exchange rate,3.944466,102.4007
SEN,1935,539.9014,Derived using data on exports from Mitchell and the spliced USD exchange rate,3.926324,137.5081
SEN,1936,678.5792,Derived using data on exports from Mitchell and the spliced USD exchange rate,4.328028,156.7872
SEN,1937,974.7845,Derived using data on exports from Mitchell and the spliced USD exchange rate,6.515366,149.6132
SEN,1938,954.5887,Derived using data on exports from Mitchell and the spliced USD exchange rate,9.057758,105.3891
SEN,1939,1043.45,Derived using data on exports from Mitchell and the spliced USD exchange rate,10.32248,101.0853
SEN,1940,924.9681,Derived using data on exports from Mitchell and the spliced USD exchange rate,12.44373,74.33208
SEN,1941,1231.944,Derived using data on exports from Mitchell and the spliced USD exchange rate,12.09429,101.8617
SEN,1942,727.0492,Derived using data on exports from Mitchell and the spliced USD exchange rate,12.09429,60.11509
SEN,1943,525.0911,Derived using data on exports from Mitchell and the spliced USD exchange rate,12.09429,43.41645
SEN,1944,1180.782,Derived using data on exports from Mitchell and the spliced USD exchange rate,12.09429,97.63135
SEN,1945,1821.662,Derived using data on exports from Mitchell and the spliced USD exchange rate,13.00461,140.0782
SEN,1946,5747.728,Derived using data on exports from Mitchell and the spliced USD exchange rate,89.41135,64.2841
SEN,1947,5408.438,Derived using data on exports from Mitchell and the spliced USD exchange rate,77.749,69.5628
SEN,1948,13303.65,Derived using data on exports from Mitchell and the spliced USD exchange rate,158.547,83.90986
SEN,1949,16990.06,Derived using data on exports from Mitchell and the spliced USD exchange rate,100.9212,168.3497
SEN,1950,16720.79,Derived using data on exports from Mitchell and the spliced USD exchange rate,174.9499,95.57472
SEN,1951,18292.02,Derived using data on exports from Mitchell and the spliced USD exchange rate,174.9999,104.5259
SEN,1952,19067.54,Derived using data on exports from Mitchell and the spliced USD exchange rate,174.9999,108.9574
SEN,1953,24831.42,Derived using data on exports from Mitchell and the spliced USD exchange rate,174.9999,141.8939
SEN,1954,28306.45,Derived using data on exports from Mitchell and the spliced USD exchange rate,174.9999,161.7513
SEN,1955,21757.62,Derived using data on exports from Mitchell and the spliced USD exchange rate,174.9999,124.3294
SEN,1956,28388.58,Derived using data on exports from Mitchell and the spliced USD exchange rate,174.9999,162.2206
SEN,1957,33627.37,Derived using data on exports from Mitchell and the spliced USD exchange rate,180.8211,185.9704
SEN,1958,38746.34,Derived using data on exports from Mitchell and the spliced USD exchange rate,210.2387,184.2969
SEN,1959,38610.35,Derived using data on exports from Mitchell and the spliced USD exchange rate,245.2134,157.4561
SEN,1960,37534.59,Derived using data on exports from BCEAO and the spliced USD exchange rate,245.1951,153.0805
SEN,1961,34688.36,Derived using data on exports from BCEAO and the spliced USD exchange rate,245.2601,141.435
SEN,1962,35399.92,Derived using data on exports from BCEAO and the spliced USD exchange rate,245.0139,144.4813
SEN,1963,31130.58,Derived using data on exports from BCEAO and the spliced USD exchange rate,245.0164,127.0551
SEN,1964,33709.97,Derived using data on exports from BCEAO and the spliced USD exchange rate,245.0272,137.5765
SEN,1965,35044.14,Derived using data on exports from BCEAO and the spliced USD exchange rate,245.0609,143.0017
SEN,1966,38335.09,Derived using data on exports from BCEAO and the spliced USD exchange rate,245.6784,156.0376
SEN,1967,35310.97,Derived using data on exports from BCEAO and the spliced USD exchange rate,246.0009,143.54
SEN,1968,43138.09,Derived using data on exports from BCEAO and the spliced USD exchange rate,247.5647,174.2498
SEN,1969,46784.82,Derived using data on exports from BCEAO and the spliced USD exchange rate,259.9606,179.9689
SEN,1970,56746.61,Derived using data on exports from UN and the spliced USD exchange rate,276.4031,205.3038
SEN,1971,57354.91,Derived using data on exports from UN and the spliced USD exchange rate,275.3564,208.2933
SEN,1972,72910.26,Derived using data on exports from UN and the spliced USD exchange rate,252.0276,289.2947
SEN,1973,68825.9,Derived using data on exports from UN and the spliced USD exchange rate,222.8892,308.7898
SEN,1974,125659.4,Derived using data on exports from UN and the spliced USD exchange rate,240.7047,522.048
SEN,1975,128527.1,Derived using data on exports from UN and the spliced USD exchange rate,214.3129,599.7173
SEN,1976,144864.6,Derived using data on exports from UN and the spliced USD exchange rate,238.9505,606.2537
SEN,1977,181884.6,Derived using data on exports from UN and the spliced USD exchange rate,245.6797,740.3322
SEN,1978,130265.2,Derived using data on exports from UN and the spliced USD exchange rate,225.6559,577.2736
SEN,1979,174411.1,Derived using data on exports from UN and the spliced USD exchange rate,212.7216,819.9028
SEN,1980,169502.2,Derived using data on exports from UN and the spliced USD exchange rate,211.2796,802.2648
SEN,1981,208292.3,Derived using data on exports from UN and the spliced USD exchange rate,271.7314,766.5372
SEN,1982,279616,Derived using data on exports from UN and the spliced USD exchange rate,328.6063,850.915
SEN,1983,299444.2,Derived using data on exports from UN and the spliced USD exchange rate,381.066,785.8065
SEN,1984,372885.5,Derived using data on exports from UN and the spliced USD exchange rate,436.9567,853.3695
SEN,1985,331015.3,Derived using data on exports from UN and the spliced USD exchange rate,449.263,736.7963
SEN,1986,332651.6,Derived using data on exports from UN and the spliced USD exchange rate,346.3059,960.5715
SEN,1987,320427.4,Derived using data on exports from UN and the spliced USD exchange rate,300.5366,1066.184
SEN,1988,324855.1,Derived using data on exports from UN and the spliced USD exchange rate,297.8482,1090.673
SEN,1989,378853.2,Derived using data on exports from UN and the spliced USD exchange rate,319.0083,1187.597
SEN,1990,379912,Derived using data on exports from UN and the spliced USD exchange rate,272.2648,1395.377
SEN,1991,382318.3,Derived using data on exports from UN and the spliced USD exchange rate,282.1069,1355.225
SEN,1992,344105.8,Derived using data on exports from UN and the spliced USD exchange rate,264.6918,1300.024
SEN,1993,328416.4,Derived using data on exports from UN and the spliced USD exchange rate,283.1626,1159.816
SEN,1994,627571.9,Derived using data on exports from UN and the spliced USD exchange rate,555.2047,1130.343
SEN,1995,691099.1,Derived using data on exports from UN and the spliced USD exchange rate,499.1484,1384.556
SEN,1996,700724.4,Derived using data on exports from UN and the spliced USD exchange rate,511.5524,1369.8
SEN,1997,728513.1,Derived using data on exports from UN and the spliced USD exchange rate,583.6694,1248.161
SEN,1998,755824.1,Derived using data on exports from UN and the spliced USD exchange rate,589.9518,1281.163
SEN,1999,771138.4,Derived using data on exports from UN and the spliced USD exchange rate,615.6738,1252.511
SEN,2000,758637.9,Derived using data on exports from UN and the spliced USD exchange rate,711.8317,1065.755
SEN,2001,843670.3,Derived using data on exports from UN and the spliced USD exchange rate,732.8998,1151.14
SEN,2002,953465.5,Derived using data on exports from UN and the spliced USD exchange rate,696.3815,1369.171
SEN,2003,926379.2,Derived using data on exports from UN and the spliced USD exchange rate,581.0611,1594.289
SEN,2004,1015041,Derived using data on exports from UN and the spliced USD exchange rate,528.1226,1921.98
SEN,2005,1149697,Derived using data on exports from UN and the spliced USD exchange rate,527.7897,2178.324
SEN,2006,1176551,Derived using data on exports from UN and the spliced USD exchange rate,522.8607,2250.219
SEN,2007,1376755,Derived using data on exports from UN and the spliced USD exchange rate,479.2627,2872.651
SEN,2008,1566992,Derived using data on exports from UN and the spliced USD exchange rate,448.2152,3496.07
SEN,2009,1472634,Derived using data on exports from UN and the spliced USD exchange rate,472.0243,3119.826
SEN,2010,1593850,Derived using data on exports from UN and the spliced USD exchange rate,495.3098,3217.885
SEN,2011,1788420,Derived using data on exports from UN and the spliced USD exchange rate,471.7644,3790.917
SEN,2012,2026480,Derived using data on exports from UN and the spliced USD exchange rate,510.5143,3969.487
SEN,2013,2088340,Derived using data on exports from UN and the spliced USD exchange rate,494.0467,4227.009
SEN,2014,2128840,Derived using data on exports from UN and the spliced USD exchange rate,494.414,4305.785
SEN,2015,2383070,Derived using data on exports from UN and the spliced USD exchange rate,591.4495,4029.203
SEN,2016,2432800,Derived using data on exports from UN and the spliced USD exchange rate,593.014,4102.433
SEN,2017,2673670,Derived using data on exports from UN and the spliced USD exchange rate,582.0293,4593.704
SEN,2018,2946680,Derived using data on exports from UN and the spliced USD exchange rate,555.7007,5302.638
SEN,2019,3425852,Derived using data on exports from UN and the spliced USD exchange rate,585.9586,5846.577
SEN,2020,2922798,Derived using data on exports from UN and the spliced USD exchange rate,575.586,5077.952
SEN,2021,3760279,Derived using data on exports from UN and the spliced USD exchange rate,554.5307,6781.011
SEN,2022,4626998,Derived using data on exports from UN and the spliced USD exchange rate,623.7597,7417.917
SEN,2023,4413781,Derived using data on exports from UN and the spliced USD exchange rate,606.5698,7276.625
SEN,2024,5391075,Derived using data on exports from BCEAO and the spliced USD exchange rate,606.3453,8891.098
SEN,2025,6338233,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,597.6791,10604.74
SEN,2026,6865384,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,595.7451,11524.03
SEN,2027,7326601,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,596.8599,12275.24
SEN,2028,7854116,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,596.8582,13159.1
SEN,2029,8326148,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,596.8597,13949.93
SGP,1956,3464.306,Derived using data on exports from Mitchell and the spliced USD exchange rate,3.08,1124.775
SGP,1957,3513.81,Derived using data on exports from Mitchell and the spliced USD exchange rate,3.06122,1147.846
SGP,1958,3172.33,Derived using data on exports from Mitchell and the spliced USD exchange rate,3.06122,1036.296
SGP,1959,3475.419,Derived using data on exports from Mitchell and the spliced USD exchange rate,3.06122,1135.305
SGP,1960,3512.8,Derived using data on exports from IMF_WEO and the spliced USD exchange rate,3.06122,1147.516
SGP,1961,3333.7,Derived using data on exports from IMF_WEO and the spliced USD exchange rate,3.06122,1089.01
SGP,1962,3493.5,Derived using data on exports from IMF_WEO and the spliced USD exchange rate,3.06122,1141.212
SGP,1963,3965,Derived using data on exports from IMF_WEO and the spliced USD exchange rate,3.06122,1295.235
SGP,1964,3341.7,Derived using data on exports from IMF_WEO and the spliced USD exchange rate,3.06122,1091.624
SGP,1965,3676.9,Derived using data on exports from IMF_WEO and the spliced USD exchange rate,3.06122,1201.122
SGP,1966,4137.7,Derived using data on exports from IMF_WEO and the spliced USD exchange rate,3.06122,1351.651
SGP,1967,4331.6,Derived using data on exports from IMF_WEO and the spliced USD exchange rate,3.06122,1414.991
SGP,1968,5484.3,Derived using data on exports from IMF_WEO and the spliced USD exchange rate,3.06122,1791.541
SGP,1969,6713.7,Derived using data on exports from IMF_WEO and the spliced USD exchange rate,3.06122,2193.145
SGP,1970,7409.5,Derived using data on exports from UN and the spliced USD exchange rate,3.06122,2420.44
SGP,1971,8278.7,Derived using data on exports from UN and the spliced USD exchange rate,3.050702,2713.703
SGP,1972,8861.8,Derived using data on exports from UN and the spliced USD exchange rate,2.8125,3150.862
SGP,1973,12301.8,Derived using data on exports from UN and the spliced USD exchange rate,2.457367,5006.09
SGP,1974,19179.3,Derived using data on exports from UN and the spliced USD exchange rate,2.436867,7870.475
SGP,1975,18825,Derived using data on exports from UN and the spliced USD exchange rate,2.3713,7938.684
SGP,1976,22427.2,Derived using data on exports from UN and the spliced USD exchange rate,2.470842,9076.744
SGP,1977,26616.3,Derived using data on exports from UN and the spliced USD exchange rate,2.4394,10911
SGP,1978,30337.1,Derived using data on exports from UN and the spliced USD exchange rate,2.274025,13340.71
SGP,1979,39043,Derived using data on exports from UN and the spliced USD exchange rate,2.174558,17954.45
SGP,1980,52258.2,Derived using data on exports from UN and the spliced USD exchange rate,2.141208,24405.94
SGP,1981,60152.4,Derived using data on exports from UN and the spliced USD exchange rate,2.113805,28456.93
SGP,1982,62985,Derived using data on exports from UN and the spliced USD exchange rate,2.140631,29423.57
SGP,1983,63505.7,Derived using data on exports from UN and the spliced USD exchange rate,2.113655,30045.44
SGP,1984,65293.1,Derived using data on exports from UN and the spliced USD exchange rate,2.132702,30615.2
SGP,1985,62202.3,Derived using data on exports from UN and the spliced USD exchange rate,2.2009,28262.21
SGP,1986,60820.1,Derived using data on exports from UN and the spliced USD exchange rate,2.178306,27920.82
SGP,1987,74702.7,Derived using data on exports from UN and the spliced USD exchange rate,2.10595,35472.21
SGP,1988,98697,Derived using data on exports from UN and the spliced USD exchange rate,2.013253,49023.64
SGP,1989,109923.5,Derived using data on exports from UN and the spliced USD exchange rate,1.951056,56340.52
SGP,1990,124907.1,Derived using data on exports from UN and the spliced USD exchange rate,1.813414,68879.53
SGP,1991,132380.9,Derived using data on exports from UN and the spliced USD exchange rate,1.72832,76595.13
SGP,1992,137338,Derived using data on exports from UN and the spliced USD exchange rate,1.629361,84289.48
SGP,1993,158293.2,Derived using data on exports from UN and the spliced USD exchange rate,1.615759,97968.33
SGP,1994,187059.6,Derived using data on exports from UN and the spliced USD exchange rate,1.52746,122464.5
SGP,1995,225429.1,Derived using data on exports from UN and the spliced USD exchange rate,1.417086,159079.3
SGP,1996,238483.3,Derived using data on exports from UN and the spliced USD exchange rate,1.41,169137.1
SGP,1997,251684.2,Derived using data on exports from UN and the spliced USD exchange rate,1.485734,169400.6
SGP,1998,239298.3,Derived using data on exports from UN and the spliced USD exchange rate,1.672151,143108.1
SGP,1999,258494,Derived using data on exports from UN and the spliced USD exchange rate,1.694895,152513.3
SGP,2000,311970.1,Derived using data on exports from UN and the spliced USD exchange rate,1.725018,180850.3
SGP,2001,294250.4,Derived using data on exports from UN and the spliced USD exchange rate,1.79165,164234.3
SGP,2002,305027.2,Derived using data on exports from UN and the spliced USD exchange rate,1.790288,170378.8
SGP,2003,344635.4,Derived using data on exports from UN and the spliced USD exchange rate,1.742396,197794
SGP,2004,415992.7,Derived using data on exports from UN and the spliced USD exchange rate,1.690222,246117.2
SGP,2005,478966.4,Derived using data on exports from UN and the spliced USD exchange rate,1.664905,287683.9
SGP,2006,538530.9,Derived using data on exports from UN and the spliced USD exchange rate,1.588997,338912.5
SGP,2007,580244.3,Derived using data on exports from UN and the spliced USD exchange rate,1.506907,385056.5
SGP,2008,627309.2,Derived using data on exports from UN and the spliced USD exchange rate,1.415133,443286.4
SGP,2009,538935.6,Derived using data on exports from UN and the spliced USD exchange rate,1.453575,370765.6
SGP,2010,647417.2,Derived using data on exports from UN and the spliced USD exchange rate,1.362358,475218.1
SGP,2011,714428.3,Derived using data on exports from UN and the spliced USD exchange rate,1.257287,568230.1
SGP,2012,725443.9,Derived using data on exports from UN and the spliced USD exchange rate,1.249759,580467.1
SGP,2013,750796.5,Derived using data on exports from UN and the spliced USD exchange rate,1.251321,600003.1
SGP,2014,765794.6,Derived using data on exports from UN and the spliced USD exchange rate,1.266935,604446.7
SGP,2015,755359.1,Derived using data on exports from UN and the spliced USD exchange rate,1.375221,549263.8
SGP,2016,726044.4,Derived using data on exports from UN and the spliced USD exchange rate,1.380625,525880.9
SGP,2017,814550.6,Derived using data on exports from UN and the spliced USD exchange rate,1.381058,589801.9
SGP,2018,906068.1,Derived using data on exports from UN and the spliced USD exchange rate,1.349319,671500.3
SGP,2019,906452.9,Derived using data on exports from UN and the spliced USD exchange rate,1.364375,664372.3
SGP,2020,875465.5,Derived using data on exports from UN and the spliced USD exchange rate,1.379202,634762.4
SGP,2021,1067357,Derived using data on exports from UN and the spliced USD exchange rate,1.343868,794242.3
SGP,2022,1276579,Derived using data on exports from UN and the spliced USD exchange rate,1.379149,925627.9
SGP,2023,1173563,Derived using data on exports from UN and the spliced USD exchange rate,1.343312,873634.3
SGP,2024,1260064,Derived using data on exports from IMF_IFS and the spliced USD exchange rate,1.335999,943162.6
SGP,2025,1324529,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,1.320449,1003090
SGP,2026,1381458,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,1.3196,1046876
SGP,2027,1429173,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,1.319701,1082952
SGP,2028,1494515,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,1.319803,1132378
SGP,2029,1568912,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,1.319642,1188892
SLB,1970,7.1,Derived using data on exports from UN and the spliced USD exchange rate,.892857,7.952001
SLB,1971,9.1,Derived using data on exports from UN and the spliced USD exchange rate,.881616,10.32195
SLB,1972,9.1,Derived using data on exports from UN and the spliced USD exchange rate,.8373,10.86827
SLB,1973,9.6,Derived using data on exports from UN and the spliced USD exchange rate,.704114,13.63416
SLB,1974,18.3,Derived using data on exports from UN and the spliced USD exchange rate,.698085,26.21457
SLB,1975,11.8,Derived using data on exports from UN and the spliced USD exchange rate,.763867,15.44771
SLB,1976,20,Derived using data on exports from UN and the spliced USD exchange rate,.818283,24.44142
SLB,1977,29.6,Derived using data on exports from UN and the spliced USD exchange rate,.901817,32.82262
SLB,1978,30.6,Derived using data on exports from UN and the spliced USD exchange rate,.873658,35.02515
SLB,1979,60.2,Derived using data on exports from UN and the spliced USD exchange rate,.865964,69.51791
SLB,1980,60.8,Derived using data on exports from UN and the spliced USD exchange rate,.829827,73.26828
SLB,1981,80.40747,Derived using data on exports from UN and the spliced USD exchange rate,.870166,92.40475
SLB,1982,88.23895,Derived using data on exports from UN and the spliced USD exchange rate,.971104,90.86457
SLB,1983,77.64538,Derived using data on exports from UN and the spliced USD exchange rate,1.148558,67.60249
SLB,1984,135.2,Derived using data on exports from UN and the spliced USD exchange rate,1.273715,106.1462
SLB,1985,121.1,Derived using data on exports from UN and the spliced USD exchange rate,1.480767,81.78194
SLB,1986,132.9,Derived using data on exports from UN and the spliced USD exchange rate,1.7415,76.31351
SLB,1987,163.6,Derived using data on exports from UN and the spliced USD exchange rate,2.003292,81.66558
SLB,1988,192.2,Derived using data on exports from UN and the spliced USD exchange rate,2.082517,92.29217
SLB,1989,249,Derived using data on exports from UN and the spliced USD exchange rate,2.293242,108.5799
SLB,1990,244.6,Derived using data on exports from UN and the spliced USD exchange rate,2.528783,96.72637
SLB,1991,314.7,Derived using data on exports from UN and the spliced USD exchange rate,2.71475,115.9223
SLB,1992,389.6,Derived using data on exports from UN and the spliced USD exchange rate,2.9281,133.0556
SLB,1993,550,Derived using data on exports from UN and the spliced USD exchange rate,3.187733,172.5364
SLB,1994,635.2,Derived using data on exports from UN and the spliced USD exchange rate,3.291358,192.9902
SLB,1995,720.5759,Derived using data on exports from UN and the spliced USD exchange rate,3.4059,211.567
SLB,1996,863.5497,Derived using data on exports from UN and the spliced USD exchange rate,3.566358,242.1377
SLB,1997,913.5331,Derived using data on exports from UN and the spliced USD exchange rate,3.716942,245.7755
SLB,1998,1036.421,Derived using data on exports from UN and the spliced USD exchange rate,4.815649,215.2193
SLB,1999,1116.428,Derived using data on exports from UN and the spliced USD exchange rate,4.838142,230.7556
SLB,2000,1047.815,Derived using data on exports from UN and the spliced USD exchange rate,5.088931,205.9008
SLB,2001,1079.962,Derived using data on exports from UN and the spliced USD exchange rate,5.277985,204.6164
SLB,2002,1136.338,Derived using data on exports from UN and the spliced USD exchange rate,6.748772,168.377
SLB,2003,689.7,Derived using data on exports from UN and the spliced USD exchange rate,7.505944,91.88718
SLB,2004,871.5,Derived using data on exports from UN and the spliced USD exchange rate,7.484744,116.4368
SLB,2005,1136.5,Derived using data on exports from UN and the spliced USD exchange rate,7.529873,150.9322
SLB,2006,1271.2,Derived using data on exports from UN and the spliced USD exchange rate,7.609458,167.0553
SLB,2007,1710.4,Derived using data on exports from UN and the spliced USD exchange rate,7.652,223.5233
SLB,2008,2089.1,Derived using data on exports from UN and the spliced USD exchange rate,7.747917,269.6338
SLB,2009,1891.9,Derived using data on exports from UN and the spliced USD exchange rate,8.055042,234.8715
SLB,2010,2546,Derived using data on exports from UN and the spliced USD exchange rate,8.064501,315.7046
SLB,2011,4077.1,Derived using data on exports from UN and the spliced USD exchange rate,7.641259,533.5639
SLB,2012,4351,Derived using data on exports from UN and the spliced USD exchange rate,7.355203,591.554
SLB,2013,4313,Derived using data on exports from UN and the spliced USD exchange rate,7.302135,590.6492
SLB,2014,4170.3,Derived using data on exports from UN and the spliced USD exchange rate,7.375345,565.4379
SLB,2015,4178,Derived using data on exports from UN and the spliced USD exchange rate,7.914689,527.8792
SLB,2016,4356,Derived using data on exports from UN and the spliced USD exchange rate,7.948153,548.0519
SLB,2017,4484,Derived using data on exports from UN and the spliced USD exchange rate,7.88739,568.5024
SLB,2018,5412,Derived using data on exports from UN and the spliced USD exchange rate,7.952505,680.5403
SLB,2019,4830,Derived using data on exports from UN and the spliced USD exchange rate,8.173399,590.9414
SLB,2020,3525,Derived using data on exports from UN and the spliced USD exchange rate,8.213413,429.176
SLB,2021,3400.744,Derived using data on exports from UN and the spliced USD exchange rate,8.030103,423.4994
SLB,2022,3315.244,Derived using data on exports from UN and the spliced USD exchange rate,8.155529,406.5027
SLB,2023,4674.543,Derived using data on exports from UN and the spliced USD exchange rate,8.375597,558.1146
SLB,2024,5552.425,Derived using data on exports from WDI and the spliced USD exchange rate,8.454836,656.7159
SLB,2025,5865.027,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,8.376567,700.1707
SLB,2026,6072.238,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,8.375129,725.0322
SLB,2027,6318.224,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,8.373733,754.529
SLB,2028,6456.214,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,8.374319,770.9539
SLB,2029,6600.833,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,8.374681,788.1893
SLE,1950,.0163786,Derived using data on exports from Mitchell and the spliced USD exchange rate,.0003578,45.78026
SLE,1951,.0210224,Derived using data on exports from Mitchell and the spliced USD exchange rate,.00036,58.39076
SLE,1952,.022382,Derived using data on exports from Mitchell and the spliced USD exchange rate,.0003565,62.78394
SLE,1953,.0248922,Derived using data on exports from Mitchell and the spliced USD exchange rate,.0003563,69.85495
SLE,1954,.0238463,Derived using data on exports from Mitchell and the spliced USD exchange rate,.0003597,66.29618
SLE,1955,.0213361,Derived using data on exports from Mitchell and the spliced USD exchange rate,.0003573,59.71806
SLE,1956,.0276115,Derived using data on exports from Mitchell and the spliced USD exchange rate,.0003596,76.78054
SLE,1957,.0384887,Derived using data on exports from Mitchell and the spliced USD exchange rate,.714,.0539058
SLE,1958,.0409989,Derived using data on exports from Mitchell and the spliced USD exchange rate,.714,.0574214
SLE,1959,.0407897,Derived using data on exports from Mitchell and the spliced USD exchange rate,.714,.0571284
SLE,1960,.0619167,Derived using data on exports from Mitchell and the spliced USD exchange rate,.714,.086718
SLE,1961,.0614983,Derived using data on exports from Mitchell and the spliced USD exchange rate,.714,.0861321
SLE,1962,.0428815,Derived using data on exports from Mitchell and the spliced USD exchange rate,.714,.0600581
SLE,1963,.0604524,Derived using data on exports from Mitchell and the spliced USD exchange rate,.714,.0846672
SLE,1964,.0711205,Derived using data on exports from IMF_WEO and the spliced USD exchange rate,.714,.0996085
SLE,1965,.0796077,Derived using data on exports from IMF_WEO and the spliced USD exchange rate,.714,.1114953
SLE,1966,.0800374,Derived using data on exports from IMF_WEO and the spliced USD exchange rate,.714,.1120972
SLE,1967,.073484,Derived using data on exports from IMF_WEO and the spliced USD exchange rate,.724,.1014973
SLE,1968,.0699387,Derived using data on exports from IMF_WEO and the spliced USD exchange rate,.833,.0839601
SLE,1969,.1010942,Derived using data on exports from IMF_WEO and the spliced USD exchange rate,.833,.1213616
SLE,1970,.120647,Derived using data on exports from UN and the spliced USD exchange rate,.833,.1448343
SLE,1971,.121729,Derived using data on exports from UN and the spliced USD exchange rate,.831,.146485
SLE,1972,.125729,Derived using data on exports from UN and the spliced USD exchange rate,.801,.156965
SLE,1973,.142874,Derived using data on exports from UN and the spliced USD exchange rate,.816,.1750907
SLE,1974,.164591,Derived using data on exports from UN and the spliced USD exchange rate,.855,.1925041
SLE,1975,.169735,Derived using data on exports from UN and the spliced USD exchange rate,.904,.18776
SLE,1976,.170878,Derived using data on exports from UN and the spliced USD exchange rate,1.113,.1535292
SLE,1977,.202881,Derived using data on exports from UN and the spliced USD exchange rate,1.146,.177034
