ISO3,countryname,year,strate,ADB,AMECO,BORDO,ECLAC,HFS,Homer_Sylla,IHD,IMF_IFS,JST,MW,NBS,OECD_EO,OECD_KEI,OECD_MEI_ARC,CS2,CS1,CS3,chainlinking_ratio,source,source_change,source_change_count
AUS,Australia,1946,1.7,,,,,,1.7,,,,,,,,,,,,1,Homer_Sylla,,
AUS,Australia,1947,2.12,,,,,,2.12,,,,,,,,,,,,1,Homer_Sylla,1,7
AUS,Australia,1948,2.25,,,,,,2.34,,,2.25,,,,,,,,,1,JST,,
AUS,Australia,1949,1.99,,,,,,2,,,1.99,,,,,,,,,1,JST,,
AUS,Australia,1950,1.95,,,,,,1.95,,,1.95,,,,,,,,,1,JST,,
AUS,Australia,1951,2.01,,,,,,2.01,,,2.01,,,,,,,,,1,JST,,
AUS,Australia,1952,2.49,,,,,,2.49,,,2.49,,,,,,,,,1,JST,,
AUS,Australia,1953,3.07,,,,,,3.07,,,3.07,,,,,,,,,1,JST,,
AUS,Australia,1954,3.34,,,,,,3.34,,,3.34,,,,,,,,,1,JST,,
AUS,Australia,1955,3.79,,,,,,3.79,,,3.79,,,,,,,,,1,JST,,
AUS,Australia,1956,4.71,,,,,,4.71,,,4.71,,,,,,,,,1,JST,,
AUS,Australia,1957,4.57,,,,,,4.57,,,4.57,,,,,,,,,1,JST,,
AUS,Australia,1958,4.29,,,,,,4.29,,,4.29,,,,,,,,,1,JST,,
AUS,Australia,1959,3.99,,,,,,3.99,,,3.99,,,,,,,,,1,JST,,
AUS,Australia,1960,4.39,,,,,,4.39,,,4.39,,,,,,,,,1,JST,,
AUS,Australia,1961,4.99,,,,,,4.99,,,4.99,,,,,,,,,1,JST,,
AUS,Australia,1962,4.29,,,,,,4.28,,,4.29,,,,,,,,,1,JST,,
AUS,Australia,1963,3.82,,,,,,3.81,,,3.82,,,,,,,,,1,JST,,
AUS,Australia,1964,4.12,,,,,,4.12,,,4.12,,,,,,,,,1,JST,,
AUS,Australia,1965,4.85,,,,,,4.85,,,4.85,,,,,,,,,1,JST,,
AUS,Australia,1966,4.92,,,,,,4.92,,,4.92,,,,,,,,,1,JST,,
AUS,Australia,1967,4.55,,,,,,4.55,,,4.55,,,,,,,,,1,JST,1,7
AUS,Australia,1968,5.116667,,,,,,4.81,,,4.81,,,5.1166667,5.116667,,,,,1,OECD_EO,,
AUS,Australia,1969,5.566667,,,4.79,,,5.25,,,4.79,,,5.5666667,5.566667,,,,,1,OECD_EO,,
AUS,Australia,1970,7.108333,,,5.3816667,,,6.26,,,5.3816667,,,7.1083333,7.108333,,,,,1,OECD_EO,,
AUS,Australia,1971,7.008333,,,5.4116667,,,6.14,,,5.4116667,,,7.0083333,7.008333,,,,,1,OECD_EO,,
AUS,Australia,1972,5.083333,,,4.3191667,,,4.91,,,4.3191667,,,5.0833333,5.083333,5.1,,,,1,OECD_EO,,
AUS,Australia,1973,6.983333,,,5.2125,,,6.3,,,5.2125,,,6.9833333,6.983333,7,,,,1,OECD_EO,,
AUS,Australia,1974,13.15833,,,9.0691667,,,9.33,,,9.0691667,,,13.158333,13.15833,13.1,,,,1,OECD_EO,,
AUS,Australia,1975,8.525,,,7.51,,,8.46,,,7.51,,,8.525,8.525,8.5,,,,1,OECD_EO,,
AUS,Australia,1976,9.24,,,7.5116667,,,8.6,,,7.5116667,,,9.24,9.24,9.3,,,,1,OECD_EO,,
AUS,Australia,1977,10.2125,,,8.525,,,9.74,,,8.525,,,10.2125,10.2125,10.3,,,,1,OECD_EO,,
AUS,Australia,1978,9.843333,,,8.35,,,8.8,,,8.6466667,,,9.8433333,9.843333,9.9,,,,1,OECD_EO,,
AUS,Australia,1979,9.773334,,,8.8766667,,,9.62,,,8.8766667,,,9.7733333,9.773334,9.8,,,,1,OECD_EO,,
AUS,Australia,1980,12.0275,,,10.6675,,,11.5,,,10.6675,,,12.0275,12.0275,12.2,,,,1,OECD_EO,,
AUS,Australia,1981,15.03833,,,13.250833,,,13.76,,,13.250833,,,15.038333,15.03833,15.1,,,,1,OECD_EO,,
AUS,Australia,1982,16.83417,,,14.6425,,,13.91,,,14.6425,,,16.834167,16.83417,16.6,,,,1,OECD_EO,,
AUS,Australia,1983,12.19917,,,11.060833,,,12.84,,,11.060833,,,12.199167,12.19917,12.2,,,,1,OECD_EO,,
AUS,Australia,1984,12.1,,,10.985,,,12.25,,,10.985,,,12.1,12.1,,,,,1,OECD_EO,,
AUS,Australia,1985,15.9825,,,15.42,,,14.03,,,15.42,,,15.9825,15.9825,,,,,1,OECD_EO,,
AUS,Australia,1986,16.45167,,,15.386667,,,13.97,,,15.386667,,,16.451667,16.45167,,,,,1,OECD_EO,,
AUS,Australia,1987,13.75,,,12.798333,,,13.17,,,12.798333,,,13.75,13.75,,,,,1,OECD_EO,,
AUS,Australia,1988,12.8,,,12.141667,,,12.18,,,12.141667,,,12.8,12.8,,,,,1,OECD_EO,,
AUS,Australia,1989,17.61167,,,16.8,,,15.28,,,16.8,,,17.611667,17.61167,,,,,1,OECD_EO,,
AUS,Australia,1990,14.54333,,,14.150833,,,,,,14.150833,,,14.543333,14.54333,,,,,1,OECD_EO,,
AUS,Australia,1991,10.22583,,,9.9558333,,,,,,9.9558333,,,10.225833,10.22583,,,,,1,OECD_EO,,
AUS,Australia,1992,6.465833,,,6.265,,,,,,6.265,,,6.4658333,6.465833,,,,,1,OECD_EO,,
AUS,Australia,1993,5.151667,,,5.0016667,,,,,,5.0016667,,,5.1516667,5.151667,,,,,1,OECD_EO,,
AUS,Australia,1994,5.656667,,,5.6941667,,,,,,5.6941667,,,5.6566667,5.656667,,,,,1,OECD_EO,1,7
AUS,Australia,1995,7.643808,,,7.6275,,,,,7.6438078,7.6438078,,,7.7258333,7.725833,,,,,1,IMF_IFS,,
AUS,Australia,1996,7.016425,,,6.9583333,,,,,7.0164247,7.0164247,,,7.1516667,7.151667,,,,,1,IMF_IFS,,
AUS,Australia,1997,5.290241,,,,,,,,5.2902409,5.2902409,,,5.3958333,5.395833,,,,,1,IMF_IFS,,
AUS,Australia,1998,4.836814,,,,,,,,4.8368146,4.8368146,,,5.0016667,5.001667,,,,,1,IMF_IFS,,
AUS,Australia,1999,4.75845,,,,,,,,4.75845,4.75845,,,5.0116667,5.011667,,,,,1,IMF_IFS,,
AUS,Australia,2000,5.976084,6.1775,,,,,,,5.9760842,5.9760842,,,6.1775,6.1775,,,,,1,IMF_IFS,,
AUS,Australia,2001,4.80019,4.899167,,,,,,,4.8001901,4.8001901,,,4.8991667,4.899167,,,,,1,IMF_IFS,,
AUS,Australia,2002,4.450032,4.746666,,,,,,,4.4500317,4.5508333,,,4.7466667,4.746666,,,,,1,IMF_IFS,1,7
AUS,Australia,2003,4.895833,4.895833,,,,,,,,4.8091667,,,4.8958333,4.895833,,,,,1,OECD_EO,,
AUS,Australia,2004,5.478333,5.478333,,,,,,,,5.25,,,5.4783333,5.478333,,,,,1,OECD_EO,,
AUS,Australia,2005,5.644166,5.644166,,,,,,,,5.4575,,,5.6441667,5.644166,,,,,1,OECD_EO,,
AUS,Australia,2006,5.988333,5.988333,,,,,,,,5.805,,,5.9883333,5.988333,,,,,1,OECD_EO,,
AUS,Australia,2007,6.6675,6.6675,,,,,,,,6.3875265,,,6.6675,6.6675,,,,,1,OECD_EO,,
AUS,Australia,2008,6.973333,6.973333,,,,,,,,6.6716667,,,6.9733333,6.973333,,,,,1,OECD_EO,1,7
AUS,Australia,2009,3.147518,3.434167,,,,,,,3.1475181,3.2781746,,,3.4341667,3.434167,,,,,1,IMF_IFS,,
AUS,Australia,2010,4.44125,4.683333,,,,,,,4.44125,4.3460417,,,4.6833333,4.6825,,,,,1,IMF_IFS,,
AUS,Australia,2011,4.556042,4.848333,,,,,,,4.5560417,4.6927083,,,4.8483333,4.8475,,,,,1,IMF_IFS,,
AUS,Australia,2012,3.493542,3.728333,,,,,,,3.4935417,3.6966667,,,3.7283333,3.728333,,,,,1,IMF_IFS,,
AUS,Australia,2013,2.828125,2.7775,,,,,,,2.828125,2.7375,,,2.7775,2.7775,,,,,1,IMF_IFS,1,7
AUS,Australia,2014,2.6775,2.6775,,,,,,,,2.5,,,2.6775,2.6775,,,,,1,OECD_EO,,
AUS,Australia,2015,2.255833,2.255833,,,,,,,,2.1091667,,,2.2558333,2.255833,,,,,1,OECD_EO,,
AUS,Australia,2016,1.986667,1.986667,,,,,,,,1.7325,,,1.9866667,1.986667,,,,,1,OECD_EO,,
AUS,Australia,2017,1.74,1.74,,,,,,,,1.74,,,1.74,1.74,,,,,1,OECD_EO,,
AUS,Australia,2018,1.948333,1.948333,,,,,,,,1.5,,,1.9483333,1.948333,,,,,1,OECD_EO,,
AUS,Australia,2019,1.344167,1.344167,,,,,,,,1.1716667,,,1.3441667,1.344167,,,,,1,OECD_EO,,
AUS,Australia,2020,.2566667,.2566667,,,,,,,,.32416667,,,.25666667,.2566667,,,,,1,OECD_EO,,
AUS,Australia,2021,.0283333,.02833333,,,,,,,,,,,.02833333,.0283333,,,,,1,OECD_EO,,
AUS,Australia,2022,1.636667,1.636667,,,,,,,,,,,1.6366667,1.636667,,,,,1,OECD_EO,,
AUS,Australia,2023,3.979167,3.979167,,,,,,,,,,,3.9791667,3.979167,,,,,1,OECD_EO,,
AUS,Australia,2024,4.385,,,,,,,,,,,,4.385,4.390833,,,,,1,OECD_EO,,
AUS,Australia,2025,4.0125,,,,,,,,,,,,4.0125,,,,,,1,OECD_EO,,
AUS,Australia,2026,3.415,,,,,,,,,,,,3.415,,,,,,1,OECD_EO,,
AUT,Austria,1863,5.5,,,,,,,,,,,5.5,,,,,,,1,NBS,,
AUT,Austria,1864,5.5,,,,,,,,,,,5.5,,,,,,,1,NBS,,
AUT,Austria,1865,5.5,,,,,,,,,,,5.5,,,,,,,1,NBS,,
AUT,Austria,1866,5.458,,,,,,,,,,,5.458,,,,,,,1,NBS,,
AUT,Austria,1867,5,,,,,,,,,,,5,,,,,,,1,NBS,,
AUT,Austria,1868,4.917,,,,,,,,,,,4.917,,,,,,,1,NBS,,
AUT,Austria,1869,4.958,,,,,,,,,,,4.958,,,,,,,1,NBS,,
AUT,Austria,1870,6,,,,,,,,,,,6,,,,,,,1,NBS,,
AUT,Austria,1871,6.417,,,,,,,,,,,6.417,,,,,,,1,NBS,,
AUT,Austria,1872,6.667,,,,,,,,,,,6.667,,,,,,,1,NBS,,
AUT,Austria,1873,6.167,,,,,,,,,,,6.167,,,,,,,1,NBS,,
AUT,Austria,1874,6,,,,,,,,,,,6,,,,,,,1,NBS,,
AUT,Austria,1875,6,,,,,,,,,,,6,,,,,,,1,NBS,,
AUT,Austria,1876,6,,,,,,,,,,,6,,,,,,,1,NBS,,
AUT,Austria,1877,6,,,,,,,,,,,6,,,,,,,1,NBS,,
AUT,Austria,1878,6,,,,,,,,,,,6,,,,,,,1,NBS,,
AUT,Austria,1879,5.667,,,,,,,,,,,5.667,,,,,,,1,NBS,,
AUT,Austria,1880,5.5,,,,,,,,,,,5.5,,,,,,,1,NBS,,
AUT,Austria,1881,5.5,,,,,,,,,,,5.5,,,,,,,1,NBS,,
AUT,Austria,1882,5.375,,,,,,,,,,,5.375,,,,,,,1,NBS,,
AUT,Austria,1883,5.083,,,,,,,,,,,5.083,,,,,,,1,NBS,,
AUT,Austria,1884,5,,,,,,,,,,,5,,,,,,,1,NBS,,
AUT,Austria,1885,5,,,,,,,,,,,5,,,,,,,1,NBS,,
AUT,Austria,1886,5,,,,,,,,,,,5,,,,,,,1,NBS,,
AUT,Austria,1887,5.125,,,,,,,,,,,5.125,,,,,,,1,NBS,,
AUT,Austria,1888,5.167,,,,,,,,,,,5.167,,,,,,,1,NBS,,
AUT,Austria,1889,5.167,,,,,,,,,,,5.167,,,,,,,1,NBS,,
AUT,Austria,1890,5.458,,,,,,,,,,,5.458,,,,,,,1,NBS,,
AUT,Austria,1891,5.375,,,,,,,,,,,5.375,,,,,,,1,NBS,,
AUT,Austria,1892,5,,,,,,,,,,,5,,,,,,,1,NBS,,
AUT,Austria,1893,5.25,,,,,,,,,,,5.25,,,,,,,1,NBS,,
AUT,Austria,1894,5.042,,,,,,,,,,,5.042,,,,,,,1,NBS,,
AUT,Austria,1895,5.333,,,,,,,,,,,5.333,,,,,,,1,NBS,,
AUT,Austria,1896,5.042,,,,,,,,,,,5.042,,,,,,,1,NBS,,
AUT,Austria,1897,5,,,,,,,,,,,5,,,,,,,1,NBS,,
AUT,Austria,1898,5.208,,,,,,,,,,,5.208,,,,,,,1,NBS,,
AUT,Austria,1899,5.958,,,,,,,,,,,5.958,,,,,,,1,NBS,,
AUT,Austria,1900,5.542,,,,,,,,,,,5.542,,,,,,,1,NBS,,
AUT,Austria,1901,5.083,,,,,,,,,,,5.083,,,,,,,1,NBS,,
AUT,Austria,1902,4.542,,,,,,,,,,,4.542,,,,,,,1,NBS,,
AUT,Austria,1903,4.5,,,,,,,,,,,4.5,,,,,,,1,NBS,,
AUT,Austria,1904,4.5,,,,,,,,,,,4.5,,,,,,,1,NBS,,
AUT,Austria,1905,4.75,,,,,,,,,,,4.75,,,,,,,1,NBS,,
AUT,Austria,1906,5.333,,,,,,,,,,,5.333,,,,,,,1,NBS,,
AUT,Austria,1907,5.958,,,,,,,,,,,5.958,,,,,,,1,NBS,,
AUT,Austria,1908,5.208,,,,,,,,,,,5.208,,,,,,,1,NBS,,
AUT,Austria,1909,5,,,,,,,,,,,5,,,,,,,1,NBS,,
AUT,Austria,1910,5.167,,,,,,,,,,,5.167,,,,,,,1,NBS,,
AUT,Austria,1911,5.417,,,,,,,,,,,5.417,,,,,,,1,NBS,,
AUT,Austria,1912,6.208,,,,,,,,,,,6.208,,,,,,,1,NBS,,
AUT,Austria,1913,6.917,,,,,,,,,,,6.917,,,,,,,1,NBS,1,2
AUT,Austria,1914,,,,,,,,,,,,,,,,,,,1,IHD,,
AUT,Austria,1915,,,,,,,,,,,,,,,,,,,1,IHD,,
AUT,Austria,1916,,,,,,,,,,,,,,,,,,,1,IHD,,
AUT,Austria,1917,,,,,,,,,,,,,,,,,,,1,IHD,,
AUT,Austria,1918,,,,,,,,,,,,,,,,,,,1,IHD,,
AUT,Austria,1919,,,,,,,,,,,,,,,,,,,1,IHD,,
AUT,Austria,1920,,,,,,,,,,,,,,,,,,,1,IHD,,
AUT,Austria,1921,,,,,,,,,,,,,,,,,,,1,IHD,,
AUT,Austria,1922,,,,,,,,,,,,,,,,,,,1,IHD,,
AUT,Austria,1923,,,,,,,,,,,,,,,,,,,1,IHD,,
AUT,Austria,1924,,,,,,,,,,,,,,,,,,,1,IHD,,
AUT,Austria,1925,9,,,,,,,9,,,,,,,,,,,1,IHD,,
AUT,Austria,1926,7,,,,,,,7,,,,,,,,,,,1,IHD,,
AUT,Austria,1927,6.5,,,,,,,6.5,,,,,,,,,,,1,IHD,,
AUT,Austria,1928,6.5,,,,,,,6.5,,,,,,,,,,,1,IHD,,
AUT,Austria,1929,7.5,,,,,,,7.5,,,,,,,,,,,1,IHD,,
AUT,Austria,1930,5,,,,,,,5,,,,,,,,,,,1,IHD,,
AUT,Austria,1931,8,,,,,,,8,,,,,,,,,,,1,IHD,,
AUT,Austria,1932,6,,,,,,,6,,,,,,,,,,,1,IHD,,
AUT,Austria,1933,5,,,,,,,5,,,,,,,,,,,1,IHD,,
AUT,Austria,1934,4.5,,,,,,,4.5,,,,,,,,,,,1,IHD,,
AUT,Austria,1935,3.5,,,,,,,3.5,,,,,,,,,,,1,IHD,,
AUT,Austria,1936,3.5,,,,,,,3.5,,,,,,,,,,,1,IHD,1,2
AUT,Austria,1937,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1938,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1939,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1940,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1941,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1942,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1943,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1944,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1945,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1946,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1947,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1948,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1949,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1950,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1951,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1952,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1953,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1954,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1955,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1956,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1957,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1958,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1959,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1960,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1961,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1962,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1963,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1964,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1965,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1966,,,,,,,,,,,,,,,,,,,1,OECD_EO,,
AUT,Austria,1967,4.97834,,4.75,,,,,,,,,,4.9783397,,,,,,1,OECD_EO,,
AUT,Austria,1968,4.334212,,4.14,,,,,,,,,,4.3342124,,,,,,1,OECD_EO,,
AUT,Austria,1969,4.705404,,4.49,,,,,,,,,,4.7054044,,,,,,1,OECD_EO,,
AUT,Austria,1970,5.884485,,5.62,,,,,,,,,,5.8844849,,,,,,1,OECD_EO,,
AUT,Austria,1971,4.596231,,4.39,4.3860002,,,,,,,,,4.5962303,,,,,,1,OECD_EO,,
AUT,Austria,1972,5.415036,,5.17,5.1669998,,,,,,,,,5.4150362,,,,,,1,OECD_EO,,
AUT,Austria,1973,7.270996,,6.94,6.9380002,,,,,,,,,7.2709962,,,,,,1,OECD_EO,,
AUT,Austria,1974,7.609436,,7.26,7.2610002,,,,,,,,,7.6094359,,,,,,1,OECD_EO,,
AUT,Austria,1975,5.753476,,5.49,5.4790001,,,,,,,,,5.7534759,,,,,,1,OECD_EO,,
AUT,Austria,1976,4.891,,4.67,4.6669998,,,,,,,,,4.8910004,,,,,,1,OECD_EO,,
AUT,Austria,1977,7.849619,,7.49,7.4899998,,,,,,,,,7.849619,,,,,,1,OECD_EO,,
AUT,Austria,1978,6.757878,,6.44,6.448,,,,,,,,,6.7578778,,,,,,1,OECD_EO,,
AUT,Austria,1979,5.868109,,5.6,5.5890002,,,,,,,,,5.8681088,,,,,,1,OECD_EO,,
AUT,Austria,1980,10.7864,,10.28,10.37625,,,,,,,,,10.786403,,,,,,1,OECD_EO,,
AUT,Austria,1981,11.9109,,11.37,10.81875,,,,,,,,,11.910896,,,,,,1,OECD_EO,,
AUT,Austria,1982,9.192461,,8.77,8.0033331,,,,,,,,,9.1924606,,,,,,1,OECD_EO,,
AUT,Austria,1983,5.622467,,5.38,5.3562498,,,,,,,,,5.622467,,,,,,1,OECD_EO,,
AUT,Austria,1984,6.856134,,6.57,6.5687499,,,,,,,,,6.8561345,,,,,,1,OECD_EO,,
AUT,Austria,1985,6.463108,,6.2,6.112083,,,,,,,,,6.4631077,,,,,,1,OECD_EO,,
AUT,Austria,1986,5.546045,,5.32,5.1873331,,,,,,,,,5.5460451,,,,,,1,OECD_EO,,
AUT,Austria,1987,4.541643,,4.35,4.3470831,,,,,,,,,4.5416433,,,,,,1,OECD_EO,,
AUT,Austria,1988,4.781826,,4.59,4.5900002,,,,,,,,,4.7818263,,,,,,1,OECD_EO,,
AUT,Austria,1989,7.749284,,7.46,7.4625001,,,,,,,,,7.7492837,,,,,,1,OECD_EO,,
AUT,Austria,1990,8.964167,,8.53,8.5275002,,,,,,,,,8.9641667,8.964167,,,,,1,OECD_EO,,
AUT,Austria,1991,9.463333,,9.1,9.1000004,,,,,,,,,9.4633333,9.463333,,,,,1,OECD_EO,,
AUT,Austria,1992,9.46,,9.32,9.3491669,,,,,,,,,9.46,9.46,,,,,1,OECD_EO,,
AUT,Austria,1993,7.023334,,7.23,7.2216668,,,,,,,,,7.0233333,7.023334,,,,,1,OECD_EO,,
AUT,Austria,1994,5.1175,,5.04,5.0341668,,,,,,,,,5.1175,5.1175,,,,,1,OECD_EO,,
AUT,Austria,1995,4.568333,,4.52,4.3583331,,,,,,,,,4.5683333,4.568333,,,,,1,OECD_EO,,
AUT,Austria,1996,3.373333,,3.34,3.1875,,,,,,,,,3.3733333,3.373333,,,,,1,OECD_EO,,
AUT,Austria,1997,3.4975,,3.51,3.2674999,,,,,,,,,3.4975,3.4975,,,,,1,OECD_EO,,
AUT,Austria,1998,3.600833,,3.58,,,,,,,,,,3.6008333,3.600833,,,,,1,OECD_EO,,
AUT,Austria,1999,2.963488,,2.96,,,,,,,,,,2.9634883,2.963488,,,,,1,OECD_EO,,
AUT,Austria,2000,4.391766,,4.39,,,,,,,,,,4.3917654,4.391766,,,,,1,OECD_EO,,
AUT,Austria,2001,4.26178,,4.26,,,,,,,,,,4.2617804,4.26178,,,,,1,OECD_EO,,
AUT,Austria,2002,3.318602,,3.32,,,,,,,,,,3.3186016,3.318602,,,,,1,OECD_EO,,
AUT,Austria,2003,2.333474,,2.33,,,,,,,,,,2.3334742,2.333474,,,,,1,OECD_EO,,
AUT,Austria,2004,2.106323,,2.11,,,,,,,,,,2.106323,2.106323,,,,,1,OECD_EO,,
AUT,Austria,2005,2.184689,,2.19,,,,,,,,,,2.1846893,2.184689,,,,,1,OECD_EO,,
AUT,Austria,2006,3.079212,,3.08,,,,,,,,,,3.0792118,3.079212,,,,,1,OECD_EO,,
AUT,Austria,2007,4.277596,,4.28,,,,,,,,,,4.2775964,4.277596,,,,,1,OECD_EO,,
AUT,Austria,2008,4.634233,,4.63,,,,,,,,,,4.6342327,4.634233,,,,,1,OECD_EO,,
AUT,Austria,2009,1.22835,,1.22,,,,,,,,,,1.2283497,1.22835,,,,,1,OECD_EO,,
AUT,Austria,2010,.8109539,,.81,,,,,,,,,,.81095393,.8109539,,,,,1,OECD_EO,,
AUT,Austria,2011,1.3906,,1.39,,,,,,,,,,1.3905997,1.3906,,,,,1,OECD_EO,,
AUT,Austria,2012,.5731811,,.57,,,,,,,,,,.57318109,.5731811,,,,,1,OECD_EO,,
AUT,Austria,2013,.2206612,,.22,,,,,,,,,,.22066122,.2206612,,,,,1,OECD_EO,,
AUT,Austria,2014,.2099457,,.21,,,,,,,,,,.20994567,.2099457,,,,,1,OECD_EO,,
AUT,Austria,2015,-.0193757,,-.02,,,,,,,,,,-.0193757,-.0193757,,,,,1,OECD_EO,,
AUT,Austria,2016,-.2636957,,-.26,,,,,,,,,,-.26369566,-.2636957,,,,,1,OECD_EO,,
AUT,Austria,2017,-.3290561,,-.33,,,,,,,,,,-.32905612,-.3290561,,,,,1,OECD_EO,,
AUT,Austria,2018,-.322093,,-.32,,,,,,,,,,-.32209296,-.322093,,,,,1,OECD_EO,,
AUT,Austria,2019,-.3563193,,-.36,,,,,,,,,,-.35631935,-.3563193,,,,,1,OECD_EO,,
AUT,Austria,2020,-.4251596,,-.43,,,,,,,,,,-.42515962,-.4251596,,,,,1,OECD_EO,,
AUT,Austria,2021,-.5487563,,-.55,,,,,,,,,,-.54875629,-.5487563,,,,,1,OECD_EO,,
AUT,Austria,2022,.3415554,,.35,,,,,,,,,,.34155542,.3415554,,,,,1,OECD_EO,,
AUT,Austria,2023,3.430801,,3.43,,,,,,,,,,3.4308006,3.430801,,,,,1,OECD_EO,,
AUT,Austria,2024,3.585635,,3.57,,,,,,,,,,3.5856352,3.570913,,,,,1,OECD_EO,,
AUT,Austria,2025,2.430377,,,,,,,,,,,,2.4303771,,,,,,1,OECD_EO,,
AUT,Austria,2026,2.055377,,,,,,,,,,,,2.0553771,,,,,,1,OECD_EO,,
AZE,Azerbaijan,1997,12.225,,,,,,,,12.225,,,,,,,,,,1,IMF_IFS,,
AZE,Azerbaijan,1998,14.1,,,,,,,,14.1,,,,,,,,,,1,IMF_IFS,,
AZE,Azerbaijan,1999,18.305,,,,,,,,18.305,,,,,,,,,,1,IMF_IFS,,
AZE,Azerbaijan,2000,16.7325,16.7325,,,,,,,16.7325,,,,,,,,,,1,IMF_IFS,,
AZE,Azerbaijan,2001,16.51,16.51,,,,,,,16.51,,,,,,,,,,1,IMF_IFS,,
AZE,Azerbaijan,2002,14.11917,14.119167,,,,,,,14.119167,,,,,,,,,,1,IMF_IFS,,
AZE,Azerbaijan,2003,7.9975,7.9975,,,,,,,7.9975,,,,,,,,,,1,IMF_IFS,,
AZE,Azerbaijan,2004,4.622083,4.6220833,,,,,,,4.6220833,,,,,,,,,,1,IMF_IFS,,
AZE,Azerbaijan,2005,7.515,7.515,,,,,,,7.515,,,,,,,,,,1,IMF_IFS,,
AZE,Azerbaijan,2006,10.03833,10.038333,,,,,,,10.038333,,,,,,,,,,1,IMF_IFS,,
AZE,Azerbaijan,2007,10.63917,10.639167,,,,,,,10.639167,,,,,,,,,,1,IMF_IFS,,
AZE,Azerbaijan,2008,10.45042,10.450417,,,,,,,10.450417,,,,,,,,,,1,IMF_IFS,,
AZE,Azerbaijan,2009,3.306667,3.3066667,,,,,,,3.3066667,,,,,,,,,,1,IMF_IFS,,
AZE,Azerbaijan,2010,1.829167,1.8291667,,,,,,,1.8291667,,,,,,,,,,1,IMF_IFS,,
AZE,Azerbaijan,2011,2.281667,2.2816667,,,,,,,2.2816667,,,,,,,,,,1,IMF_IFS,,
AZE,Azerbaijan,2012,2.42875,2.42875,,,,,,,2.42875,,,,,,,,,,1,IMF_IFS,,
AZE,Azerbaijan,2013,1.89,1.89,,,,,,,1.89,,,,,,,,,,1,IMF_IFS,,
AZE,Azerbaijan,2014,1.89,1.89,,,,,,,1.89,,,,,,,,,,1,IMF_IFS,,
AZE,Azerbaijan,2015,,,,,,,,,,,,,,,,,,,1,IMF_IFS,,
AZE,Azerbaijan,2016,12.95583,12.955833,,,,,,,12.955833,,,,,,,,,,1,IMF_IFS,,
AZE,Azerbaijan,2017,14.32667,14.326667,,,,,,,14.326667,,,,,,,,,,1,IMF_IFS,,
BEL,Belgium,1848,5.5,,,,,,5.5,,,,,,,,,,,,1,Homer_Sylla,,
BEL,Belgium,1849,5,,,,,,5,,,,,,,,,,,,1,Homer_Sylla,,
BEL,Belgium,1850,5,,,,,,5,,,,,,,,,,,,1,Homer_Sylla,,
BEL,Belgium,1851,4.5,,,,,,4.5,,,,,,,,,,,,1,Homer_Sylla,,
BEL,Belgium,1852,4.33,,,,,,4.33,,,,,,,,,,,,1,Homer_Sylla,,
BEL,Belgium,1853,4,,,,,,4,,,,,,,,,,,,1,Homer_Sylla,,
BEL,Belgium,1854,4.33,,,,,,4.33,,,,,,,,,,,,1,Homer_Sylla,,
BEL,Belgium,1855,4.5,,,,,,4.5,,,,,,,,,,,,1,Homer_Sylla,,
