ISO3,year,source,CA,USDfx,CA_USD
LAO,2012,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-5988136,8006.582,-747.9016
LAO,2013,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-7347042,7833.23,-937.9326
LAO,2014,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-1.55e+07,8042.421,-1924.464
LAO,2015,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-1.84e+07,8127.611,-2267.601
LAO,2016,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-1.13e+07,8124.367,-1384.956
LAO,2017,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-1.04e+07,8244.843,-1259.342
LAO,2018,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-1.39e+07,8401.335,-1648.939
LAO,2019,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-1.15e+07,8679.409,-1319.572
LAO,2020,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-2773258,9045.788,-306.58
LAO,2021,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,4240941,9697.916,437.3043
LAO,2022,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-6394281,14035.23,-455.588
LAO,2023,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,6778374,17688.87,383.1999
LAO,2024,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,1.05e+07,20167.33,519.3464
LAO,2025,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,8315430,27128.59,306.5191
LAO,2026,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,9112191,36508.62,249.5901
LAO,2027,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,1.10e+07,49141.58,223.2544
LAO,2028,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,1.25e+07,64043.68,194.6518
LAO,2029,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,1.41e+07,82390.09,171.484
LBN,1980,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,-647.0327,3.436108,-188.3039
LBN,1981,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,-4360.367,4.313875,-1010.777
LBN,1982,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,6369.238,4.743533,1342.72
LBN,1983,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,-5553.275,4.528167,-1226.385
LBN,1984,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,-4672.006,6.511092,-717.5457
LBN,1985,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,-5143.866,16.41702,-313.3251
LBN,1986,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,-8141.615,38.36992,-212.1875
LBN,1987,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,-30095.76,224.5963,-133.9993
LBN,1988,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,-308592.2,409.23,-754.08
LBN,1989,Derived using data on CA from Derived using data on current account balance to GDP from WDI_ARC and the spliced GDP and the spliced USD exchange rate,183560.6,496.6892,369.5684
LBN,1990,Derived using data on CA from Derived using data on current account balance to GDP from WDI_ARC and the spliced GDP and the spliced USD exchange rate,82936.67,695.0892,119.318
LBN,1991,Derived using data on CA from Derived using data on current account balance to GDP from WDI_ARC and the spliced GDP and the spliced USD exchange rate,-810345.4,928.2275,-873.003
LBN,1992,Derived using data on CA from Derived using data on current account balance to GDP from WDI_ARC and the spliced GDP and the spliced USD exchange rate,-2333201,1712.791,-1362.222
LBN,1993,Derived using data on CA from Derived using data on current account balance to GDP from WDI_ARC and the spliced GDP and the spliced USD exchange rate,-4360252,1741.363,-2503.93
LBN,1994,Derived using data on CA from Derived using data on current account balance to GDP from WDI_ARC and the spliced GDP and the spliced USD exchange rate,-4734679,1680.073,-2818.138
LBN,1995,Derived using data on CA from Derived using data on current account balance to GDP from WDI_ARC and the spliced GDP and the spliced USD exchange rate,-5262095,1621.413,-3245.375
LBN,1996,Derived using data on CA from Derived using data on current account balance to GDP from WDI_ARC and the spliced GDP and the spliced USD exchange rate,-5511592,1571.444,-3507.342
LBN,1997,Derived using data on CA from Derived using data on current account balance to GDP from WDI_ARC and the spliced GDP and the spliced USD exchange rate,-5585744,1539.45,-3628.403
LBN,1998,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,-7670089,1516.132,-5058.985
LBN,1999,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,-4970368,1507.5,-3297.093
LBN,2000,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,-4425653,1507.5,-2935.756
LBN,2001,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,-5065171,1507.5,-3359.981
LBN,2002,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-6688091,1507.5,-4436.544
LBN,2003,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-7637603,1507.5,-5066.403
LBN,2004,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-6641436,1507.5,-4405.596
LBN,2005,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-4142611,1507.5,-2748.001
LBN,2006,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-1682918,1507.5,-1116.364
LBN,2007,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-2419203,1507.5,-1604.778
LBN,2008,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-6184757,1507.5,-4102.658
LBN,2009,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-1.02e+07,1507.5,-6740.937
LBN,2010,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-1.14e+07,1507.5,-7552.051
LBN,2011,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-8326746,1507.5,-5523.546
LBN,2012,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-1.56e+07,1507.5,-10316.75
LBN,2013,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,-1.81e+07,1507.5,-12025.56
LBN,2014,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,-1.90e+07,1507.5,-12571.97
LBN,2015,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,-1.29e+07,1507.5,-8546.873
LBN,2016,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,-1.57e+07,1507.5,-10426.41
LBN,2017,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,-1.82e+07,1507.5,-12076.19
LBN,2018,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,-2.00e+07,1507.5,-13266.39
LBN,2019,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,-1.68e+07,1507.5,-11161.14
LBN,2020,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,-5947190,1507.5,-3945.068
LBN,2021,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,-17643.18,1507.5,-11.7036
LBN,2022,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-2.27e+08,1507.5,-150410.1
LBN,2023,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-5.88e+08,13875.63,-42345.59
LBR,1979,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,.3895923,46.43873,.0083894
LBR,1980,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,1.083819,46.43873,.0233387
LBR,1981,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,2.063684,46.43873,.0444389
LBR,1982,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,.0960094,46.43873,.0020674
LBR,1983,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-2.971444,46.43873,-.0639863
LBR,1984,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-.0237736,46.43873,-.0005119
LBR,1985,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,1.540047,46.43873,.033163
LBR,1986,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-.4795018,46.43873,-.0103255
LBR,1987,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-3.569434,46.43873,-.0768633
LBR,1988,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,,46.43873,
LBR,1989,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,,46.43873,
LBR,1990,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,,46.43873,
LBR,1991,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,,46.43873,
LBR,1992,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,,46.43873,
LBR,1993,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,,46.43873,
LBR,1994,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,,46.43873,
LBR,1995,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,,49.83833,
LBR,1996,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,,46.8375,
LBR,1997,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,,50.57,
LBR,1998,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,,41.5075,
LBR,1999,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,,41.9025,
LBR,2000,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,-78.92184,40.9025,-1.929511
LBR,2001,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,-61.65696,48.59191,-1.268873
LBR,2002,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,-18.89064,61.75417,-.3059007
LBR,2003,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,-74.15883,59.37883,-1.24891
LBR,2004,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-114.6611,54.90583,-2.088323
LBR,2005,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-136.5927,57.09583,-2.39234
LBR,2006,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-127.6645,58.01333,-2.200607
LBR,2007,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-158.5223,61.27222,-2.58718
LBR,2008,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-235.4732,63.2075,-3.725399
LBR,2009,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-191.2654,68.28667,-2.800919
LBR,2010,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-590.9152,71.40334,-8.275737
LBR,2011,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-876.2537,72.22667,-12.132
LBR,2012,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-1144.835,73.51477,-15.57285
LBR,2013,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-708.8766,77.52,-9.144435
LBR,2014,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-462.5172,83.8925,-5.513212
LBR,2015,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,162.2615,86.18837,1.882638
LBR,2016,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-260.294,94.42725,-2.756556
LBR,2017,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-534.4872,112.7067,-4.742286
LBR,2018,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-638.3549,144.0556,-4.43131
LBR,2019,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-622.4318,186.4297,-3.338694
LBR,2020,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-299.6308,191.518,-1.564505
LBR,2021,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-119.4637,166.1537,-.7189949
LBR,2022,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,73.88797,152.9338,.4831371
LBR,2023,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,-1331.366,174.956,-7.609722
LBR,2024,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,-1309.215,1,-1309.215
LBR,2025,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,-1348.461,1,-1348.461
LBR,2026,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,-1389.639,1,-1389.639
LBR,2027,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,-1347.16,1,-1347.16
LBR,2028,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,-1410.779,1,-1410.779
LBR,2029,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,-1315.954,1,-1315.954
LBY,1977,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,593.0645,.296051,2003.251
LBY,1978,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,202.715,.296051,684.73
LBY,1979,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,1035.821,.296051,3498.794
LBY,1980,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,2267.338,.296051,7658.606
LBY,1981,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-1078.633,.296052,-3643.389
LBY,1982,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-449.1852,.296053,-1517.246
LBY,1983,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-465.894,.296053,-1573.684
LBY,1984,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-423.2821,.296053,-1429.751
LBY,1985,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,534.9807,.296053,1807.044
LBY,1986,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-49.28273,.315396,-156.2567
LBY,1987,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-260.9646,.297029,-878.5829
LBY,1988,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-548.7582,.285766,-1920.306
LBY,1989,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-330.7371,.299602,-1103.921
LBY,1990,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,670.4001,.283177,2367.424
LBY,1991,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-66.14726,.280728,-235.6276
LBY,1992,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,426.1389,.281553,1513.53
LBY,1993,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-447.1126,.30437,-1468.977
LBY,1994,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,9.895205,.348368,28.40446
LBY,1995,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,774.5109,.418145,1852.254
LBY,1996,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,606.5076,.4368,1388.525
LBY,1997,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,780.6304,.460866,1693.834
LBY,1998,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-107.2941,.467574,-229.4698
LBY,1999,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,926.369,.463811,1997.298
LBY,2000,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,3228.174,.51219,6302.689
LBY,2001,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,2013.074,.605064,3327.042
LBY,2002,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,960.6285,1.270679,755.9962
LBY,2003,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,4555.048,1.292944,3523.005
LBY,2004,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,6391.453,1.304966,4897.792
LBY,2005,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,20180.9,1.308385,15424.28
LBY,2006,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,29121.88,1.313572,22169.99
LBY,2007,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,35998.4,1.262645,28510.31
LBY,2008,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,43683.23,1.223562,35701.69
LBY,2009,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,11758.9,1.253534,9380.601
LBY,2010,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,21282.94,1.266789,16800.7
LBY,2011,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,3907.983,1.224152,3192.4
LBY,2012,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,30073.31,1.26166,23836.3
LBY,2013,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,14.88183,1.271692,11.70238
LBY,2014,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,-42164.99,1.272402,-33138.1
LBY,2015,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,-36686.98,1.38121,-26561.48
LBY,2016,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,-6757.78,1.390369,-4860.422
LBY,2017,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,6196.96,1.39382,4446.026
LBY,2018,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,16448.58,1.364967,12050.54
LBY,2019,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,6743.8,1.398263,4822.984
LBY,2020,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,-14344.59,1.388667,-10329.75
LBY,2021,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,837.6609,4.514425,185.5521
LBY,2022,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,46242,4.813175,9607.379
LBY,2023,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,8974.563,4.812883,1864.696
LBY,2024,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,25918.82,4.832208,5363.764
LBY,2025,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,31252.87,4.844598,6451.076
LBY,2026,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,28290.94,4.823993,5864.63
LBY,2027,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,29447.36,4.815138,6115.579
LBY,2028,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,31072.57,4.801716,6471.14
LBY,2029,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,29782.82,4.792775,6214.107
LCA,1979,Derived using data on CA from Derived using data on current account balance to GDP from WDI_ARC and the spliced GDP and the spliced USD exchange rate,-113.2563,2.7,-41.94677
LCA,1980,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-95.62087,2.7,-35.41514
LCA,1981,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-114.6667,2.7,-42.46916
LCA,1982,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-101.7814,2.7,-37.69683
LCA,1983,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-16.37023,2.7,-6.063049
LCA,1984,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-38.59652,2.7,-14.29501
LCA,1985,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-35.37238,2.7,-13.10088
LCA,1986,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-19.17904,2.7,-7.103346
LCA,1987,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-40.73035,2.7,-15.08531
LCA,1988,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-50.77608,2.7,-18.80595
LCA,1989,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-179.1824,2.7,-66.36387
LCA,1990,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-147.8764,2.7,-54.76903
LCA,1991,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-189.2889,2.7,-70.10699
LCA,1992,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-149.322,2.7,-55.30446
LCA,1993,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-131.6599,2.7,-48.76294
LCA,1994,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-126.919,2.7,-47.00704
LCA,1995,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-94.72546,2.7,-35.0835
LCA,1996,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-155.7046,2.7,-57.66836
LCA,1997,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-211.2839,2.7,-78.2533
LCA,1998,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-162.8592,2.7,-60.31823
LCA,1999,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-301.1138,2.7,-111.5236
LCA,2000,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-450.8067,2.7,-166.9655
LCA,2001,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-449.0793,2.7,-166.3257
LCA,2002,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-422.3963,2.7,-156.4431
LCA,2003,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-545.0993,2.7,-201.8886
LCA,2004,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-425.526,2.7,-157.6022
LCA,2005,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-468.7783,2.7,-173.6216
LCA,2006,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-1003.661,2.7,-371.7263
