ISO3,year,finv,source,USDfx,finv_USD
PYF,1972,9166.529,Derived using data on fixed investment from UN and the spliced USD exchange rate,93.109,98.44944
PYF,1973,12468.4,Derived using data on fixed investment from UN and the spliced USD exchange rate,85.60901,145.6435
PYF,1974,17832.78,Derived using data on fixed investment from UN and the spliced USD exchange rate,80.80901,220.6781
PYF,1975,22550.21,Derived using data on fixed investment from UN and the spliced USD exchange rate,81.55447,276.5049
PYF,1976,22526.26,Derived using data on fixed investment from UN and the spliced USD exchange rate,90.359,249.2973
PYF,1977,26296.89,Derived using data on fixed investment from UN and the spliced USD exchange rate,85.54537,307.4028
PYF,1978,34452.32,Derived using data on fixed investment from UN and the spliced USD exchange rate,75.99992,453.3205
PYF,1979,37059.6,Derived using data on fixed investment from UN and the spliced USD exchange rate,73.09084,507.0349
PYF,1980,41567.59,Derived using data on fixed investment from UN and the spliced USD exchange rate,82.10901,506.2488
PYF,1981,54017.17,Derived using data on fixed investment from UN and the spliced USD exchange rate,104.509,516.8663
PYF,1982,60983.59,Derived using data on fixed investment from UN and the spliced USD exchange rate,122.2726,498.7511
PYF,1983,74885.65,Derived using data on fixed investment from UN and the spliced USD exchange rate,151.7726,493.407
PYF,1984,94279.41,Derived using data on fixed investment from UN and the spliced USD exchange rate,174.3998,540.5934
PYF,1985,136948.8,Derived using data on fixed investment from UN and the spliced USD exchange rate,137.4726,996.1896
PYF,1986,151083.5,Derived using data on fixed investment from UN and the spliced USD exchange rate,117.3635,1287.312
PYF,1987,83402.07,Derived using data on fixed investment from UN and the spliced USD exchange rate,97.09081,859.0109
PYF,1988,89939.18,Derived using data on fixed investment from UN and the spliced USD exchange rate,110.1635,816.4152
PYF,1989,103490.2,Derived using data on fixed investment from UN and the spliced USD exchange rate,105.2363,983.4084
PYF,1990,86584.68,Derived using data on fixed investment from UN and the spliced USD exchange rate,93.25446,928.4777
PYF,1991,84820.42,Derived using data on fixed investment from UN and the spliced USD exchange rate,94.18172,900.6038
PYF,1992,79867.73,Derived using data on fixed investment from UN and the spliced USD exchange rate,100.1181,797.7354
PYF,1993,79347.1,Derived using data on fixed investment from UN and the spliced USD exchange rate,107.1908,740.2417
PYF,1994,69344.65,Derived using data on fixed investment from UN and the spliced USD exchange rate,97.19991,713.423
PYF,1995,81867.41,Derived using data on fixed investment from UN and the spliced USD exchange rate,89.09082,918.9208
PYF,1996,66293.14,Derived using data on fixed investment from UN and the spliced USD exchange rate,95.21809,696.2242
PYF,1997,70920.63,Derived using data on fixed investment from UN and the spliced USD exchange rate,108.8744,651.3984
PYF,1998,82476.13,Derived using data on fixed investment from UN and the spliced USD exchange rate,102.2199,806.8501
PYF,1999,99350.63,Derived using data on fixed investment from UN and the spliced USD exchange rate,118.7853,836.3884
PYF,2000,101091.3,Derived using data on fixed investment from UN and the spliced USD exchange rate,128.2447,788.2685
PYF,2001,107479.4,Derived using data on fixed investment from UN and the spliced USD exchange rate,135.4042,793.767
PYF,2002,127908.8,Derived using data on fixed investment from UN and the spliced USD exchange rate,113.7901,1124.077
PYF,2003,125451.7,Derived using data on fixed investment from UN and the spliced USD exchange rate,94.48274,1327.773
PYF,2004,130983.1,Derived using data on fixed investment from UN and the spliced USD exchange rate,87.60862,1495.094
PYF,2005,131464,Derived using data on fixed investment from UN and the spliced USD exchange rate,101.1543,1299.639
PYF,2006,122152,Derived using data on fixed investment from UN and the spliced USD exchange rate,90.60873,1348.126
PYF,2007,127486,Derived using data on fixed investment from UN and the spliced USD exchange rate,81.06223,1572.693
PYF,2008,136767,Derived using data on fixed investment from UN and the spliced USD exchange rate,85.74528,1595.038
PYF,2009,119712,Derived using data on fixed investment from UN and the spliced USD exchange rate,82.83472,1445.191
PYF,2010,117197,Derived using data on fixed investment from UN and the spliced USD exchange rate,89.30676,1312.297
PYF,2011,96895,Derived using data on fixed investment from UN and the spliced USD exchange rate,92.22637,1050.621
PYF,2012,97939,Derived using data on fixed investment from UN and the spliced USD exchange rate,90.44392,1082.87
PYF,2013,104465,Derived using data on fixed investment from UN and the spliced USD exchange rate,86.52868,1207.288
PYF,2014,103619,Derived using data on fixed investment from UN and the spliced USD exchange rate,98.2882,1054.236
PYF,2015,114128,Derived using data on fixed investment from UN and the spliced USD exchange rate,109.6094,1041.225
PYF,2016,110255,Derived using data on fixed investment from UN and the spliced USD exchange rate,113.2072,973.9222
PYF,2017,117923,Derived using data on fixed investment from UN and the spliced USD exchange rate,99.50113,1185.142
PYF,2018,167672,Derived using data on fixed investment from UN and the spliced USD exchange rate,104.2198,1608.83
PYF,2019,162438,Derived using data on fixed investment from UN and the spliced USD exchange rate,106.2237,1529.207
PYF,2020,125946.7,Derived using data on fixed investment from UN and the spliced USD exchange rate,97.24693,1295.123
PYF,2021,133100,Derived using data on fixed investment from UN and the spliced USD exchange rate,105.3608,1263.278
PYF,2022,108700,Derived using data on fixed investment from UN and the spliced USD exchange rate,111.8805,971.5727
PYF,2023,138117.8,Derived using data on fixed investment from UN and the spliced USD exchange rate,107.9925,1278.958
PYF,2024,137577.6,Derived using data on fixed investment from WDI and the spliced USD exchange rate,114.8635,1197.748
QAT,1970,581.3568,Derived using data on fixed investment from UN and the spliced USD exchange rate,4.7619,122.0851
QAT,1971,773.0392,Derived using data on fixed investment from UN and the spliced USD exchange rate,4.747963,162.8149
QAT,1972,1036.374,Derived using data on fixed investment from UN and the spliced USD exchange rate,4.385978,236.2926
QAT,1973,1333.569,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.996294,333.7014
QAT,1974,1780.733,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.9474,451.1154
QAT,1975,2262.211,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.930717,575.5211
QAT,1976,2540,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.963433,640.8586
QAT,1977,3702,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.959017,935.0806
QAT,1978,3549,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.8769,915.4221
QAT,1979,3994,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.773325,1058.483
QAT,1980,4766,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.656967,1303.266
QAT,1981,5312,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,1459.341
QAT,1982,7391,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,2030.495
QAT,1983,5720,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,1571.428
QAT,1984,4302,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,1181.868
QAT,1985,3968,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,1090.11
QAT,1986,3402,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,934.6154
QAT,1987,2984,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,819.7802
QAT,1988,3323,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,912.912
QAT,1989,3375,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,927.1978
QAT,1990,4551,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,1250.275
QAT,1991,4365,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,1199.176
QAT,1992,5159,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,1417.308
QAT,1993,4849,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,1332.143
QAT,1994,6575,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,1806.319
QAT,1995,8895,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,2443.681
QAT,1996,11532,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,3168.132
QAT,1997,14226,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,3908.242
QAT,1998,11540,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,3170.33
QAT,1999,8273,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,2272.802
QAT,2000,12584,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,3457.143
QAT,2001,14917,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,4098.077
QAT,2002,20453,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,5618.956
QAT,2003,25894,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,7113.736
QAT,2004,34810,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,9563.187
QAT,2005,51887,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,14254.67
QAT,2006,70745,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,19435.44
QAT,2007,133518,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,36680.78
QAT,2008,172523.1,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,47396.46
QAT,2009,152947.1,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,42018.45
QAT,2010,142449.5,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,39134.49
QAT,2011,177298.2,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,48708.29
QAT,2012,184602.2,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,50714.88
QAT,2013,201298.3,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,55301.74
QAT,2014,238634.6,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,65558.95
QAT,2015,220631.3,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,60613
QAT,2016,273317.3,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,75087.18
QAT,2017,254543.7,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,69929.58
QAT,2018,277734.8,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,76300.78
QAT,2019,280777.6,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,77136.69
QAT,2020,230496.6,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,63323.23
QAT,2021,240764.8,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,66144.19
QAT,2022,262913.4,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,72228.95
QAT,2023,275740.3,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.64,75752.83
REU,1988,8067,Derived using data on fixed investment from WDI_ARC and the spliced USD exchange rate,6.059,1331.408
REU,1989,8171.7,Derived using data on fixed investment from WDI_ARC and the spliced USD exchange rate,5.788,1411.835
REU,1990,9326,Derived using data on fixed investment from WDI_ARC and the spliced USD exchange rate,5.129,1818.288
REU,1991,10192.8,Derived using data on fixed investment from WDI_ARC and the spliced USD exchange rate,5.18,1967.722
REU,1992,10808.9,Derived using data on fixed investment from WDI_ARC and the spliced USD exchange rate,5.5065,1962.935
ROU,1970,6.89813,Derived using data on fixed investment from UN and the spliced USD exchange rate,.0006,11496.88
ROU,1971,8.031294,Derived using data on fixed investment from UN and the spliced USD exchange rate,.0006,13385.49
ROU,1972,8.838674,Derived using data on fixed investment from UN and the spliced USD exchange rate,.000553,15983.13
ROU,1973,9.532736,Derived using data on fixed investment from UN and the spliced USD exchange rate,.001879,5073.303
ROU,1974,11.51577,Derived using data on fixed investment from UN and the spliced USD exchange rate,.002,5757.886
ROU,1975,13.32883,Derived using data on fixed investment from UN and the spliced USD exchange rate,.002,6664.416
ROU,1976,13.51297,Derived using data on fixed investment from UN and the spliced USD exchange rate,.002,6756.486
ROU,1977,17.63485,Derived using data on fixed investment from UN and the spliced USD exchange rate,.002,8817.426
ROU,1978,20.70856,Derived using data on fixed investment from UN and the spliced USD exchange rate,.001836,11279.17
ROU,1979,21.21848,Derived using data on fixed investment from UN and the spliced USD exchange rate,.0018,11788.04
ROU,1980,22.21,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,.0018,12338.89
ROU,1981,21.86,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,.0015,14573.33
ROU,1982,22.59,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,.0015,15060
ROU,1983,24.09,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,.001718,14022.12
ROU,1984,25.55,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,.002128,12006.58
ROU,1985,25.72,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,.001714,15005.83
ROU,1986,26,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,.001615,16099.07
ROU,1987,25.63,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,.001456,17603.02
ROU,1988,25.08,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,.001428,17563.03
ROU,1989,24.95,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,.001492,16722.52
ROU,1990,17.73,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,.002313,7665.37
ROU,1991,33.1,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,.00705,4695.035
ROU,1992,120.78,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,.031008,3895.124
ROU,1993,374.17,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,.076354,4900.464
ROU,1994,1054.09,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,.165864,6355.146
ROU,1995,1610.5,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.203737,7904.799
ROU,1996,2608.1,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.309062,8438.76
ROU,1997,5568.114,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.717979,7755.26
ROU,1998,6961.7,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.888632,7834.177
ROU,1999,9949.3,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.539959,6460.756
ROU,2000,15462.8,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,2.168376,7131.051
ROU,2001,24698.8,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,2.905169,8501.675
ROU,2002,32683.1,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,3.305151,9888.534
ROU,2003,43642.3,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,3.320452,13143.48
ROU,2004,54554,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,3.261709,16725.59
ROU,2005,67019.4,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,2.914235,22997.25
ROU,2006,91230.2,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,2.811302,32451.23
ROU,2007,150450.2,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,2.436141,61757.59
ROU,2008,201287.3,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,2.520048,79874.39
ROU,2009,138060.7,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,3.048365,45290.08
ROU,2010,138739.7,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,3.184526,43566.83
ROU,2011,157192.5,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,3.050108,51536.7
ROU,2012,167779.7,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,3.474055,48295.06
ROU,2013,154151.1,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,3.328229,46316.25
ROU,2014,164635.3,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,3.349944,49145.68
ROU,2015,177582.7,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,4.009163,44294.22
ROU,2016,173274.5,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,4.059129,42687.61
ROU,2017,194831.1,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,4.051266,48091.41
ROU,2018,202151,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,3.94465,51246.87
ROU,2019,246504.5,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,4.239632,58142.9
ROU,2020,249549.8,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,4.241662,58833.02
ROU,2021,290609.4,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,4.163868,69793.14
ROU,2022,347865.8,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,4.692962,74125
ROU,2023,432886.3,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,4.576012,94599.03
ROU,2024,476289.7,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,4.597204,103604.2
ROU,2025,510903.2,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,4.7329,107947.2
ROU,2026,552976.1,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,4.7329,116836.6
ROU,2027,599692.6,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,4.629419,129539.5
RUS,1885,531.194,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0002047,2595197
RUS,1886,412.8136,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0002135,1933998
RUS,1887,758.8486,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0002326,3262299
RUS,1888,705.2233,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0002178,3238598
RUS,1889,484.6513,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0001966,2465064
RUS,1890,297.4687,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0001785,1666830
RUS,1891,191.2298,Derived using data on fixed investment from JO and the spliced USD exchange rate,.000194,985928.7
RUS,1892,697.1289,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0002053,3395126
RUS,1893,728.4947,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0001984,3671580
RUS,1894,1417.529,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0001934,7330274
RUS,1895,406.7429,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0001919,2119030
RUS,1896,1122.084,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0001942,5776498
RUS,1897,1435.742,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0001942,7391209
RUS,1898,1356.821,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0001942,6984927
RUS,1899,1099.825,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0001942,5661906
RUS,1900,989.5386,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0001942,5094152
RUS,1901,1399.317,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0001942,7203694
RUS,1902,1764.576,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0001942,9084050
RUS,1903,962.22,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0001942,4953516
RUS,1904,1639.113,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0001942,8438166
RUS,1905,646.539,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0001942,3328388
RUS,1906,1219.217,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0001942,6276538
RUS,1907,1044.176,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0001942,5375424
RUS,1908,1884.98,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0001942,9703891
RUS,1909,1772.67,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0001942,9125720
RUS,1910,2644.84,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0001942,1.36e+07
RUS,1911,2049.903,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0001942,1.06e+07
RUS,1912,2290.711,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0001942,1.18e+07
RUS,1913,2341.301,Derived using data on fixed investment from JO and the spliced USD exchange rate,.0001942,1.21e+07
RUS,1914,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1915,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1916,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1917,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1918,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1919,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1920,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1921,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1922,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1923,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1924,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,.000515,
RUS,1925,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,.000515,
RUS,1926,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,.000515,
RUS,1927,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,.000515,
RUS,1928,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,.0001943,
RUS,1929,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,.0001943,
RUS,1930,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,.0001943,
RUS,1931,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,.0001943,
RUS,1932,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,.0001943,
RUS,1933,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,.0001943,
RUS,1934,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,.0005053,
RUS,1935,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,.0005051,
RUS,1936,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,.000504,
RUS,1937,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,.00053,
RUS,1938,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,.00053,
RUS,1939,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1940,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1941,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1942,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1943,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1944,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1945,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1946,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1947,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1948,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1949,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1950,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1951,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1952,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1953,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1954,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1955,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1956,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1957,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1958,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1959,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1960,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1961,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1962,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1963,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1964,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1965,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1966,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1967,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1968,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1969,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1970,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1971,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1972,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1973,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1974,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1975,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1976,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1977,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1978,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1979,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1980,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1981,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1982,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1983,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1984,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1985,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1986,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1987,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1988,,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1989,183.0705,Derived using data on fixed investment from WDI and the spliced USD exchange rate,,
RUS,1990,185.9875,Derived using data on fixed investment from UN and the spliced USD exchange rate,.000666,279260.6
RUS,1991,327.2692,Derived using data on fixed investment from UN and the spliced USD exchange rate,.00175,187011
RUS,1992,4577.211,Derived using data on fixed investment from UN and the spliced USD exchange rate,.284273,16101.46
RUS,1993,35168.04,Derived using data on fixed investment from UN and the spliced USD exchange rate,.929519,37834.66
RUS,1994,133982.4,Derived using data on fixed investment from UN and the spliced USD exchange rate,2.191462,61138.34
RUS,1995,329830.2,Derived using data on fixed investment from UN and the spliced USD exchange rate,4.552658,72447.82
RUS,1996,441156.5,Derived using data on fixed investment from UN and the spliced USD exchange rate,5.119485,86172.05
RUS,1997,469456,Derived using data on fixed investment from UN and the spliced USD exchange rate,5.784171,81162.19
RUS,1998,465464.1,Derived using data on fixed investment from UN and the spliced USD exchange rate,9.853057,47240.57
RUS,1999,762304.6,Derived using data on fixed investment from UN and the spliced USD exchange rate,24.91447,30596.86
RUS,2000,1350022,Derived using data on fixed investment from UN and the spliced USD exchange rate,28.15782,47944.82
RUS,2001,1852291,Derived using data on fixed investment from UN and the spliced USD exchange rate,29.20334,63427.36
RUS,2002,2127007,Derived using data on fixed investment from UN and the spliced USD exchange rate,31.3933,67753.51
RUS,2003,2667581,Derived using data on fixed investment from UN and the spliced USD exchange rate,30.67761,86955.3
RUS,2004,3447563,Derived using data on fixed investment from UN and the spliced USD exchange rate,28.8058,119682.9
RUS,2005,4239233,Derived using data on fixed investment from UN and the spliced USD exchange rate,28.3003,149794.6
RUS,2006,5513146,Derived using data on fixed investment from UN and the spliced USD exchange rate,27.18603,202793.3
RUS,2007,7588897,Derived using data on fixed investment from UN and the spliced USD exchange rate,25.5767,296711.3
RUS,2008,9994854,Derived using data on fixed investment from UN and the spliced USD exchange rate,24.86445,401973.6
RUS,2009,9265772,Derived using data on fixed investment from UN and the spliced USD exchange rate,31.74386,291891.8
RUS,2010,1.09e+07,Derived using data on fixed investment from UN and the spliced USD exchange rate,30.3867,357754.8
RUS,2011,1.28e+07,Derived using data on fixed investment from UN and the spliced USD exchange rate,29.41245,435778
RUS,2012,1.47e+07,Derived using data on fixed investment from UN and the spliced USD exchange rate,31.10157,472127.3
RUS,2013,1.60e+07,Derived using data on fixed investment from UN and the spliced USD exchange rate,31.87251,502414.2
RUS,2014,1.69e+07,Derived using data on fixed investment from UN and the spliced USD exchange rate,38.56586,438885.5
RUS,2015,1.71e+07,Derived using data on fixed investment from UN and the spliced USD exchange rate,61.33921,279195
RUS,2016,1.87e+07,Derived using data on fixed investment from UN and the spliced USD exchange rate,66.98271,279682.6
