ISO3,year,source,rGDP_pc,USDfx,rGDP_pc_USD
AIA,1970,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,17712.46,2.003376,8841.309
AIA,1971,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,17115.01,1.964366,8712.739
AIA,1972,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,18946.71,1.921872,9858.465
AIA,1973,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,19603.8,1.959219,10005.93
AIA,1974,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,19467.63,2.053232,9481.458
AIA,1975,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,20071.79,2.169796,9250.543
AIA,1976,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,20314.29,2.614671,7769.35
AIA,1977,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,20284.14,2.7,7512.646
AIA,1978,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,21735.15,2.7,8050.055
AIA,1979,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,23744.58,2.7,8794.288
AIA,1980,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,24859.66,2.7,9207.28
AIA,1981,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,25722.22,2.7,9526.75
AIA,1982,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,25342.32,2.7,9386.044
AIA,1983,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,25290.59,2.7,9366.886
AIA,1984,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,26043.69,2.7,9645.81
AIA,1985,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,28492.28,2.7,10552.7
AIA,1986,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,30950.03,2.7,11462.97
AIA,1987,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,32980.8,2.7,12215.11
AIA,1988,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,36707.04,2.7,13595.2
AIA,1989,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,38311.4,2.7,14189.41
AIA,1990,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,46313.23,2.7,17153.05
AIA,1991,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,36576.5,2.7,13546.85
AIA,1992,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,45613.29,2.7,16893.81
AIA,1993,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,47694.09,2.7,17664.48
AIA,1994,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,50212.14,2.7,18597.09
AIA,1995,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,47799.76,2.7,17703.61
AIA,1996,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,47824.63,2.7,17712.82
AIA,1997,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,51633.78,2.7,19123.62
AIA,1998,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,55564.24,2.7,20579.35
AIA,1999,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,56136.19,2.7,20791.18
AIA,2000,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,55381.25,2.7,20511.57
AIA,2001,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,54424.72,2.7,20157.3
AIA,2002,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,50837.77,2.7,18828.8
AIA,2003,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,53013.75,2.7,19634.72
AIA,2004,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,59447.46,2.7,22017.58
AIA,2005,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,65225.13,2.7,24157.46
AIA,2006,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,75856.45,2.7,28094.98
AIA,2007,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,84084.98,2.7,31142.59
AIA,2008,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,81791.27,2.7,30293.06
AIA,2009,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,66561.55,2.7,24652.42
AIA,2010,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,62247.82,2.7,23054.75
AIA,2011,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,63348.51,2.7,23462.41
AIA,2012,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,61028.16,2.7,22603.02
AIA,2013,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,61032.92,2.7,22604.79
AIA,2014,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,61831.91,2.7,22900.71
AIA,2015,Derived using data on real GDP per capita derived using data on real gdp from un and the spliced population and the spliced USD exchange rate,62766.62,2.7,23246.89
