ISO3,countryname,year,gen_govtax_GDP,ADB,AMECO,AMF,EUS,IMF_GFS,CS2,CS1,chainlinking_ratio,source,source_change,source_change_count
PNG,Papua New Guinea,2015,14.64037,14.640369,,,,,,,1,ADB,,
PNG,Papua New Guinea,2019,13.02161,13.021611,,,,,,,1,ADB,,
PNG,Papua New Guinea,2020,11.87917,11.879172,,,,,,,1,ADB,,
PNG,Papua New Guinea,2023,14.65701,14.657012,,,,,,,1,ADB,,
PNG,Papua New Guinea,2017,12.60506,12.605064,,,,,,,1,ADB,,
PNG,Papua New Guinea,2021,12.14659,12.146588,,,,,,,1,ADB,,
PNG,Papua New Guinea,2018,13.19292,13.192922,,,,,,,1,ADB,,
PNG,Papua New Guinea,2022,14.79093,14.790927,,,,,,,1,ADB,,
PNG,Papua New Guinea,2016,12.94853,12.948526,,,,,,,1,ADB,,
POL,Poland,2005,33.7,,33.85408,,33.7,20.672157,,,1,EUS,,
POL,Poland,2001,33.7,,33.69888,,33.7,19.428249,,,1,EUS,,
POL,Poland,2020,35.9,,36.04679,,35.9,21.878394,,,1,EUS,,
POL,Poland,2002,33.9,,33.89648,,33.9,20.160822,,,1,EUS,,
POL,Poland,2007,35.3,,35.49036,,35.3,22.693572,,,1,EUS,,
POL,Poland,2025,37.79302,,37.96133,,,,,,.9955661,AMECO,1,2
POL,Poland,2017,34.7,,34.90727,,34.7,21.203262,,,1,EUS,,
POL,Poland,1984,49.39059,,,,,34.375003,,,1.436817,IMF_GFS,,
POL,Poland,1994,38.96684,,,,,27.120254,,,1.436817,IMF_GFS,1,2
POL,Poland,2027,38.84328,,39.01627,,,,,,.9955661,AMECO,,
POL,Poland,1992,,,,,,,,,1.436817,IMF_GFS,,
POL,Poland,2000,33.7,,33.65085,,33.7,20.064904,,,1,EUS,,
POL,Poland,1986,51.81326,,,,,36.061142,,,1.436817,IMF_GFS,,
POL,Poland,2011,32.7,,32.79478,,32.7,20.729631,,,1,EUS,,
POL,Poland,2023,35.7,,35.89738,,35.7,21.586115,,,1,EUS,,
POL,Poland,1985,50.91275,,,,,35.434406,,,1.436817,IMF_GFS,,
POL,Poland,2015,33.1,,33.24043,,33.1,19.886786,,,1,EUS,,
POL,Poland,2009,32.1,,32.22869,,32.1,20.160354,,,1,EUS,,
POL,Poland,2024,37.4,,37.56657,,37.4,,,,1,EUS,,
POL,Poland,2022,34.7,,34.97083,,34.7,21.338602,,,1,EUS,,
POL,Poland,2003,33.4,,33.36937,,33.4,19.847557,,,1,EUS,,
POL,Poland,2016,34.1,,34.28728,,34.1,20.626429,,,1,EUS,,
POL,Poland,2018,35.4,,35.57257,,35.4,21.819919,,,1,EUS,,
POL,Poland,2013,33.1,,33.2599,,33.1,19.83497,,,1,EUS,,
POL,Poland,1987,50.16888,,,,,34.916683,,,1.436817,IMF_GFS,,
POL,Poland,2008,34.9,,35.06884,,34.9,22.903367,,,1,EUS,,
POL,Poland,1991,,,,,,,,,1.436817,IMF_GFS,,
POL,Poland,1995,37.4,,37.38947,,37.4,26.029762,,,1,EUS,,
POL,Poland,1997,36.9,,36.89827,,36.9,24.844076,,,1,EUS,,
POL,Poland,1996,37.3,,37.33693,,37.3,25.706875,,,1,EUS,,
POL,Poland,1998,36.1,,36.07595,,36.1,23.970005,,,1,EUS,,
POL,Poland,1990,,,,,,,,,1.436817,IMF_GFS,,
POL,Poland,2004,32.7,,32.78984,,32.7,19.777696,,,1,EUS,,
POL,Poland,2010,32.3,,32.40003,,32.3,20.603425,,,1,EUS,,
POL,Poland,1988,52.8118,,,,,36.75611,,,1.436817,IMF_GFS,,
POL,Poland,2021,37,,37.22519,,37,23.530897,,,1,EUS,,
POL,Poland,1989,,,,,,,,,1.436817,IMF_GFS,,
POL,Poland,2012,33,,33.14721,,33,20.171278,,,1,EUS,,
POL,Poland,1993,,,,,,,,,1.436817,IMF_GFS,,
POL,Poland,2014,33,,33.09174,,33,19.898359,,,1,EUS,,
POL,Poland,1999,35.7,,35.72961,,35.7,21.55652,,,1,EUS,,
POL,Poland,2006,34.3,,34.47583,,34.3,21.496844,,,1,EUS,,
POL,Poland,2019,35.4,,35.62936,,35.4,21.767349,,,1,EUS,,
POL,Poland,2026,38.20367,,38.37381,,,,,,.9955661,AMECO,,
PRT,Portugal,2006,34.8,,34.875,,34.8,23.213259,,,1,EUS,,
PRT,Portugal,1977,15.48635,,,,,15.48635,,,1,IMF_GFS,,
PRT,Portugal,2002,33.8,,33.87489,,33.8,22.814722,,,1,EUS,,
PRT,Portugal,2003,33,,33.11692,,33,21.773513,,,1,EUS,,
PRT,Portugal,1998,32.4,,32.55049,,32.4,22.143572,,,1,EUS,,
PRT,Portugal,2012,34.3,,34.3524,,34.3,22.935228,,,1,EUS,,
PRT,Portugal,2026,37.2896,,37.2896,,,,,,1,AMECO,,
PRT,Portugal,1978,14.8078,,,,,14.8078,,,1,IMF_GFS,,
PRT,Portugal,2004,33.4,,33.48528,,33.4,22.012492,,,1,EUS,,
PRT,Portugal,2001,33.1,,33.20889,,33.1,22.400103,,,1,EUS,,
PRT,Portugal,2017,36.5,,36.64347,,36.5,24.818364,,,1,EUS,,
PRT,Portugal,1993,19.6091,,,,,19.609101,,,1,IMF_GFS,,
PRT,Portugal,2020,37.3,,37.45625,,37.3,24.620291,,,1,EUS,,
PRT,Portugal,2000,33.3,,33.48526,,33.3,22.844193,,,1,EUS,,
PRT,Portugal,1988,18.16096,,,,,18.160955,,,1,IMF_GFS,,
PRT,Portugal,2008,34.9,,34.96643,,34.9,23.294148,,,1,EUS,,
PRT,Portugal,2005,34.3,,34.36772,,34.3,22.651808,,,1,EUS,,
PRT,Portugal,2016,36.5,,36.64911,,36.5,24.868954,,,1,EUS,,
PRT,Portugal,1974,13.01921,,,,,13.01921,,,1,IMF_GFS,,
PRT,Portugal,1999,33,,33.20284,,33,22.904684,,,1,EUS,,
PRT,Portugal,1994,20.33672,,,,,20.336717,,,1,IMF_GFS,1,2
PRT,Portugal,1990,18.46193,,,,,18.461929,,,1,IMF_GFS,,
PRT,Portugal,2011,35.3,,35.39352,,35.3,23.30254,,,1,EUS,,
PRT,Portugal,1989,18.84235,,,,,18.842348,,,1,IMF_GFS,,
PRT,Portugal,1979,15.10617,,,,,15.106166,,,1,IMF_GFS,,
PRT,Portugal,2015,36.9,,37.02703,,36.9,25.308023,,,1,EUS,,
PRT,Portugal,2021,37.2,,37.39326,,37.2,24.646241,,,1,EUS,,
PRT,Portugal,2024,36.9,,37.06068,,36.9,,,,1,EUS,,
PRT,Portugal,2027,37.00367,,37.00367,,,,,,1,AMECO,,
PRT,Portugal,2009,33.3,,33.36148,,33.3,21.185655,,,1,EUS,,
PRT,Portugal,1983,18.81124,,,,,18.811241,,,1,IMF_GFS,,
PRT,Portugal,2023,37,,37.19655,,37,25.295738,,,1,EUS,,
PRT,Portugal,1986,,,,,,,,,1,IMF_GFS,,
PRT,Portugal,1997,31.9,,32.1123,,31.9,21.9099,,,1,EUS,,
PRT,Portugal,1980,16.12197,,,,,16.121975,,,1,IMF_GFS,,
PRT,Portugal,1975,13.51926,,,,,13.519258,,,1,IMF_GFS,,
PRT,Portugal,1976,14.96844,,,,,14.968438,,,1,IMF_GFS,,
PRT,Portugal,2007,34.9,,35.0536,,34.9,23.607261,,,1,EUS,,
PRT,Portugal,1992,20.92776,,,,,20.927764,,,1,IMF_GFS,,
PRT,Portugal,1996,32,,32.14886,,32,22.163626,,,1,EUS,,
PRT,Portugal,1987,16.55312,,,,,16.553116,,,1,IMF_GFS,,
PRT,Portugal,1984,18.43975,,,,,18.439752,,,1,IMF_GFS,,
PRT,Portugal,1981,16.70776,,,,,16.707761,,,1,IMF_GFS,,
PRT,Portugal,1995,31.2,,31.40891,,31.2,21.276947,,,1,EUS,,
PRT,Portugal,2013,37,,37.05966,,37,25.020699,,,1,EUS,,
PRT,Portugal,2010,33.6,,33.67329,,33.6,21.724294,,,1,EUS,,
PRT,Portugal,1982,17.5456,,,,,17.545596,,,1,IMF_GFS,,
PRT,Portugal,2022,37.7,,37.88116,,37.7,25.66857,,,1,EUS,,
PRT,Portugal,2014,36.9,,37.02609,,36.9,25.147033,,,1,EUS,,
PRT,Portugal,1991,19.10249,,,,,19.102489,,,1,IMF_GFS,,
PRT,Portugal,2025,37.2202,,37.2202,,,,,,1,AMECO,1,2
PRT,Portugal,1985,,,,,,,,,1,IMF_GFS,,
PRT,Portugal,2018,36.8,,36.95928,,36.8,25.123812,,,1,EUS,,
PRT,Portugal,2019,36.6,,36.74694,,36.6,24.772403,,,1,EUS,,
PRY,Paraguay,2022,10.63975,,,,,10.639746,,,1,IMF_GFS,,
PRY,Paraguay,2006,8.747298,,,,,8.7472978,,,1,IMF_GFS,,
PRY,Paraguay,2019,10.3884,,,,,10.3884,,,1,IMF_GFS,,
PRY,Paraguay,2020,9.870426,,,,,9.870426,,,1,IMF_GFS,,
PRY,Paraguay,2013,9.51476,,,,,9.5147604,,,1,IMF_GFS,,
PRY,Paraguay,2014,10.29661,,,,,10.296607,,,1,IMF_GFS,,
PRY,Paraguay,2009,8.716093,,,,,8.7160935,,,1,IMF_GFS,,
PRY,Paraguay,2007,8.250389,,,,,8.2503891,,,1,IMF_GFS,,
PRY,Paraguay,2016,10.13245,,,,,10.132447,,,1,IMF_GFS,,
PRY,Paraguay,2008,8.519713,,,,,8.5197131,,,1,IMF_GFS,,
PRY,Paraguay,2010,9.205396,,,,,9.2053953,,,1,IMF_GFS,,
PRY,Paraguay,2017,10.48624,,,,,10.486237,,,1,IMF_GFS,,
PRY,Paraguay,2012,9.96634,,,,,9.9663399,,,1,IMF_GFS,,
PRY,Paraguay,2015,10.15418,,,,,10.154177,,,1,IMF_GFS,,
PRY,Paraguay,2011,9.927555,,,,,9.9275555,,,1,IMF_GFS,,
PRY,Paraguay,2005,8.689874,,,,,8.6898741,,,1,IMF_GFS,,
PRY,Paraguay,2021,10.1665,,,,,10.166505,,,1,IMF_GFS,,
PRY,Paraguay,2023,10.55516,,,,,10.555158,,,1,IMF_GFS,,
PRY,Paraguay,2018,10.60368,,,,,10.603677,,,1,IMF_GFS,,
PSE,Palestine,2020,20.81189,,,20.81189,,,,,1,AMF,,
PSE,Palestine,2019,18.53445,,,18.53445,,,,,1,AMF,,
PSE,Palestine,2017,22.46838,,,22.46838,,,,,1,AMF,,
PSE,Palestine,2013,16.55595,,,16.55595,,,,,1,AMF,,
PSE,Palestine,2021,21.19151,,,21.19151,,,,,1,AMF,,
PSE,Palestine,2014,18.01826,,,18.01826,,,,,1,AMF,,
PSE,Palestine,2018,18.78156,,,18.78156,,,,,1,AMF,,
PSE,Palestine,2015,18.90606,,,18.90606,,,,,1,AMF,,
PSE,Palestine,2016,20.40843,,,20.40843,,,,,1,AMF,,
QAT,Qatar,2015,4.433928,,,4.433928,,,,,1,AMF,,
QAT,Qatar,2013,5.836026,,,5.836026,,,,,1,AMF,,
QAT,Qatar,2018,4.345617,,,4.345617,,,,,1,AMF,,
QAT,Qatar,2014,6.927656,,,6.927656,,,,,1,AMF,,
QAT,Qatar,2019,4.749636,,,4.749636,,,,,1,AMF,,
QAT,Qatar,2016,3.910882,,,3.910882,,,,,1,AMF,,
QAT,Qatar,2017,4.176459,,,4.176459,,,,,1,AMF,,
QAT,Qatar,2020,4.521466,,,4.521466,,,,,1,AMF,,
ROU,Romania,1983,5.960665,,,,,5.9606653,,,1,IMF_GFS,,
ROU,Romania,1984,6.294739,,,,,6.2947395,,,1,IMF_GFS,,
ROU,Romania,1990,,,,,,,,,1,EUS,,
ROU,Romania,2019,26.6,,26.73147,,26.6,15.370599,,,1,EUS,,
ROU,Romania,1972,2.894904,,,,,2.8949042,,,1,IMF_GFS,,
ROU,Romania,1989,7.475448,,,,,7.4754476,,,1,IMF_GFS,1,2
ROU,Romania,1986,6.415981,,,,,6.4159807,,,1,IMF_GFS,,
ROU,Romania,1982,5.740289,,,,,5.7402891,,,1,IMF_GFS,,
ROU,Romania,2002,28.5,,28.45549,,28.5,17.35722,,,1,EUS,,
ROU,Romania,1997,26.6,,26.64539,,26.6,19.401902,,,1,EUS,,
ROU,Romania,1992,,,,,,,,,1,EUS,,
ROU,Romania,2008,27.3,,27.41554,,27.3,17.648461,,,1,EUS,,
ROU,Romania,2027,30.40723,,30.40723,,,,,,1,AMECO,,
ROU,Romania,2024,28.7,,28.79428,,28.7,,,,1,EUS,,
ROU,Romania,2018,26.7,,26.7863,,26.7,15.215097,,,1,EUS,,
ROU,Romania,2020,26.9,,27.00967,,26.9,14.976483,,,1,EUS,,
ROU,Romania,1978,4.663538,,,,,4.6635387,,,1,IMF_GFS,,
ROU,Romania,2005,28.7,,28.68084,,28.7,18.345029,,,1,EUS,,
ROU,Romania,1985,6.584807,,,,,6.5848071,,,1,IMF_GFS,,
ROU,Romania,2007,28.9,,29.03866,,28.9,18.663392,,,1,EUS,,
ROU,Romania,1974,3.312017,,,,,3.3120175,,,1,IMF_GFS,,
ROU,Romania,2014,27.4,,27.51863,,27.4,18.931285,,,1,EUS,,
ROU,Romania,1998,29.3,,29.2731,,29.3,19.364198,,,1,EUS,,
ROU,Romania,2001,29,,29.01584,,29,17.731963,,,1,EUS,,
ROU,Romania,2006,29.3,,29.31501,,29.3,18.92759,,,1,EUS,,
ROU,Romania,1988,6.623617,,,,,6.6236172,,,1,IMF_GFS,,
ROU,Romania,2016,27,,27.06315,,27,18.064172,,,1,EUS,,
ROU,Romania,1996,26.1,,26.06936,,26.1,19.260332,,,1,EUS,,
ROU,Romania,2013,27.4,,27.52061,,27.4,18.769531,,,1,EUS,,
ROU,Romania,1991,,,,,,,,,1,EUS,,
ROU,Romania,1999,31.4,,31.37154,,31.4,19.99532,,,1,EUS,,
ROU,Romania,1994,,,,,,,,,1,EUS,,
ROU,Romania,2011,26.9,,26.96488,,26.9,18.234622,,,1,EUS,,
ROU,Romania,1973,3.139135,,,,,3.1391352,,,1,IMF_GFS,,
ROU,Romania,2012,26.5,,26.5638,,26.5,18.119052,,,1,EUS,,
ROU,Romania,2003,28.9,,28.94664,,28.9,18.771233,,,1,EUS,,
ROU,Romania,2017,25.9,,25.99875,,25.9,16.496342,,,1,EUS,,
ROU,Romania,1993,,,,,,,,,1,EUS,,
ROU,Romania,1987,6.500576,,,,,6.5005762,,,1,IMF_GFS,,
ROU,Romania,2025,29.44274,,29.44274,,,,,,1,AMECO,1,2
ROU,Romania,2022,28.1,,28.1627,,28.1,16.683869,,,1,EUS,,
ROU,Romania,2026,30.26146,,30.26146,,,,,,1,AMECO,,
ROU,Romania,1980,4.970074,,,,,4.9700744,,,1,IMF_GFS,,
ROU,Romania,2015,28,,28.04567,,28,19.884201,,,1,EUS,,
ROU,Romania,2000,30.6,,30.59559,,30.6,19.152846,,,1,EUS,,
ROU,Romania,1981,5.279646,,,,,5.2796465,,,1,IMF_GFS,,
ROU,Romania,1975,3.60843,,,,,3.6084299,,,1,IMF_GFS,,
ROU,Romania,1977,4.19411,,,,,4.19411,,,1,IMF_GFS,,
ROU,Romania,1995,27.8,,27.8099,,27.8,20.83523,,,1,EUS,,
ROU,Romania,1976,3.658258,,,,,3.6582578,,,1,IMF_GFS,,
ROU,Romania,1979,4.595879,,,,,4.5958784,,,1,IMF_GFS,,
ROU,Romania,2004,28.1,,28.11442,,28.1,18.351879,,,1,EUS,,
ROU,Romania,2021,27.1,,27.22058,,27.1,15.82829,,,1,EUS,,
ROU,Romania,2010,26.4,,26.5124,,26.4,17.268579,,,1,EUS,,
ROU,Romania,2023,27.4,,27.51498,,27.4,,,,1,EUS,,
ROU,Romania,2009,25.8,,25.91801,,25.8,16.165079,,,1,EUS,,
RUS,Russian Federation,2019,20.01405,,,,,20.014045,,,1,IMF_GFS,,
RUS,Russian Federation,2000,22.66207,,,,,22.662073,,,1,IMF_GFS,,
RUS,Russian Federation,2005,24.85145,,,,,24.851448,,,1,IMF_GFS,,
RUS,Russian Federation,2007,25.18951,,,,,25.189512,,,1,IMF_GFS,,
RUS,Russian Federation,2021,20.83582,,,,,20.835819,,,1,IMF_GFS,,
RUS,Russian Federation,2011,22.30795,,,,,22.307948,,,1,IMF_GFS,,
RUS,Russian Federation,2004,21.74161,,,,,21.741611,,,1,IMF_GFS,,
RUS,Russian Federation,2020,19.38496,,,,,19.38496,,,1,IMF_GFS,,
RUS,Russian Federation,2015,18.86259,,,,,18.862594,,,1,IMF_GFS,,
RUS,Russian Federation,2022,19.95648,,,,,19.956478,,,1,IMF_GFS,,
RUS,Russian Federation,2001,23.9407,,,,,23.940698,,,1,IMF_GFS,,
RUS,Russian Federation,2013,20.99576,,,,,20.995756,,,1,IMF_GFS,,
RUS,Russian Federation,2016,18.04188,,,,,18.041875,,,1,IMF_GFS,,
RUS,Russian Federation,2009,21.12835,,,,,21.128346,,,1,IMF_GFS,,
RUS,Russian Federation,2012,22.29535,,,,,22.295346,,,1,IMF_GFS,,
RUS,Russian Federation,2003,21.09434,,,,,21.094336,,,1,IMF_GFS,,
RUS,Russian Federation,2002,22.25097,,,,,22.250969,,,1,IMF_GFS,,
RUS,Russian Federation,2023,22.72195,,,,,22.721946,,,1,IMF_GFS,,
RUS,Russian Federation,2006,24.73114,,,,,24.731143,,,1,IMF_GFS,,
RUS,Russian Federation,2010,21.26341,,,,,21.26341,,,1,IMF_GFS,,
RUS,Russian Federation,2008,24.20278,,,,,24.202782,,,1,IMF_GFS,,
RUS,Russian Federation,2017,19.19851,,,,,19.198512,,,1,IMF_GFS,,
RUS,Russian Federation,2018,20.51114,,,,,20.511137,,,1,IMF_GFS,,
RUS,Russian Federation,2014,21.18505,,,,,21.185052,,,1,IMF_GFS,,
RWA,Rwanda,2020,15.35931,,,,,15.359309,,,1,IMF_GFS,,
RWA,Rwanda,2016,14.93249,,,,,14.932487,,,1,IMF_GFS,,
RWA,Rwanda,2018,14.90358,,,,,14.90358,,,1,IMF_GFS,,
RWA,Rwanda,2017,14.06256,,,,,14.062555,,,1,IMF_GFS,,
RWA,Rwanda,2022,13.92513,,,,,13.925134,,,1,IMF_GFS,,
RWA,Rwanda,2014,13.16127,,,,,13.161268,,,1,IMF_GFS,,
RWA,Rwanda,2021,14.80768,,,,,14.807685,,,1,IMF_GFS,,
RWA,Rwanda,2015,13.50087,,,,,13.500868,,,1,IMF_GFS,,
RWA,Rwanda,2019,14.81301,,,,,14.813015,,,1,IMF_GFS,,
RWA,Rwanda,2023,13.93402,,,,,13.934021,,,1,IMF_GFS,,
SAU,Saudi Arabia,2021,9.673483,,,,,9.6734829,,,1,IMF_GFS,,
SAU,Saudi Arabia,2019,6.997777,,,,,6.9977769,,,1,IMF_GFS,,
SAU,Saudi Arabia,2020,8.237471,,,,,8.237471,,,1,IMF_GFS,,
SAU,Saudi Arabia,2018,8.292498,,,,,8.2924973,,,1,IMF_GFS,1,1
SAU,Saudi Arabia,2013,2.73214,,,2.73214,,,,,1,AMF,,
SAU,Saudi Arabia,2015,3.334366,,,3.334366,,,,,1,AMF,,
SAU,Saudi Arabia,2023,8.90828,,,,,8.9082806,,,1,IMF_GFS,,
SAU,Saudi Arabia,2014,2.771383,,,2.771383,,,,,1,AMF,,
SAU,Saudi Arabia,2022,7.772023,,,,,7.7720225,,,1,IMF_GFS,,
SAU,Saudi Arabia,2016,,,,,,,,,1,,,
SAU,Saudi Arabia,2017,,,,,,,,,1,,,
SDN,Sudan,2017,7.697599,,,7.697599,,,,,1,AMF,,
SDN,Sudan,2016,7.80588,,,7.80588,,,,,1,AMF,,
SDN,Sudan,2014,7.849231,,,7.849231,,,,,1,AMF,,
SDN,Sudan,2018,7.763196,,,7.763196,,,,,1,AMF,,
SDN,Sudan,2013,7.924582,,,7.924582,,,,,1,AMF,,
SDN,Sudan,2015,8.297061,,,8.297061,,,,,1,AMF,,
SDN,Sudan,2019,6.873515,,,6.873515,,,,,1,AMF,,
SEN,Senegal,2018,16.37562,,,,,16.37562,,,1,IMF_GFS,,
SEN,Senegal,2020,17.48278,,,,,17.482777,,,1,IMF_GFS,,
SEN,Senegal,2022,18.70983,,,,,18.709825,,,1,IMF_GFS,,
SEN,Senegal,2016,16.75546,,,,,16.755456,,,1,IMF_GFS,,
SEN,Senegal,2023,19.27145,,,,,19.271446,,,1,IMF_GFS,,
SEN,Senegal,2017,16.36763,,,,,16.367631,,,1,IMF_GFS,,
SEN,Senegal,2015,15.87618,,,,,15.876183,,,1,IMF_GFS,,
SEN,Senegal,2019,18.47908,,,,,18.479078,,,1,IMF_GFS,,
SEN,Senegal,2021,17.54148,,,,,17.541478,,,1,IMF_GFS,,
SGP,Singapore,2008,13.75439,13.75439,,,,13.754391,,,1,IMF_GFS,,
SGP,Singapore,1989,15.68787,,,,,15.687874,,,1,IMF_GFS,,
SGP,Singapore,2013,13.27125,13.27125,,,,13.27125,,,1,IMF_GFS,,
SGP,Singapore,2021,12.8129,12.8129,,,,12.812898,,,1,IMF_GFS,,
SGP,Singapore,1983,18.76084,,,,,18.760839,,,1,IMF_GFS,,
SGP,Singapore,2005,11.57703,11.57703,,,,11.577027,,,1,IMF_GFS,,
SGP,Singapore,2009,12.95493,12.95493,,,,12.954927,,,1,IMF_GFS,,
SGP,Singapore,2001,14.58552,14.58552,,,,14.585519,,,1,IMF_GFS,,
SGP,Singapore,2002,12.68874,12.68874,,,,12.688739,,,1,IMF_GFS,,
SGP,Singapore,1992,16.10335,,,,,16.103354,,,1,IMF_GFS,,
SGP,Singapore,2007,12.82043,12.82043,,,,12.820428,,,1,IMF_GFS,,
SGP,Singapore,1987,13.07808,,,,,13.07808,,,1,IMF_GFS,,
SGP,Singapore,2016,13.30867,13.30867,,,,13.308668,,,1,IMF_GFS,,
SGP,Singapore,2015,13.13977,13.13977,,,,13.139775,,,1,IMF_GFS,,
SGP,Singapore,1981,17.88021,,,,,17.880206,,,1,IMF_GFS,,
SGP,Singapore,1999,14.53172,,,,,14.531717,,,1,IMF_GFS,,
SGP,Singapore,1996,15.89737,,,,,15.897367,,,1,IMF_GFS,,
SGP,Singapore,1998,14.03103,,,,,14.031026,,,1,IMF_GFS,,
SGP,Singapore,1974,14.7746,,,,,14.774601,,,1,IMF_GFS,,
SGP,Singapore,1979,16.03977,,,,,16.039771,,,1,IMF_GFS,,
SGP,Singapore,1986,12.73577,,,,,12.735769,,,1,IMF_GFS,,
SGP,Singapore,1997,15.31234,,,,,15.312341,,,1,IMF_GFS,,
SGP,Singapore,2014,13.55656,13.55656,,,,13.556557,,,1,IMF_GFS,,
SGP,Singapore,2006,11.83102,11.83102,,,,11.831022,,,1,IMF_GFS,,
SGP,Singapore,2010,12.78582,12.78582,,,,12.785824,,,1,IMF_GFS,,
SGP,Singapore,1993,16.29033,,,,,16.290334,,,1,IMF_GFS,,
SGP,Singapore,2023,14.00605,,,,,14.006049,,,1,IMF_GFS,,
SGP,Singapore,2022,12.03319,12.03319,,,,12.033193,,,1,IMF_GFS,,
SGP,Singapore,1995,15.7685,,,,,15.768504,,,1,IMF_GFS,,
SGP,Singapore,1972,16.02647,,,,,16.02647,,,1,IMF_GFS,,
SGP,Singapore,1994,16.61315,,,,,16.613152,,,1,IMF_GFS,,
SGP,Singapore,2000,14.85579,14.85579,,,,14.855789,,,1,IMF_GFS,,
SGP,Singapore,1991,15.18153,,,,,15.181532,,,1,IMF_GFS,,
SGP,Singapore,1988,14.07201,,,,,14.072013,,,1,IMF_GFS,,
SGP,Singapore,1985,15.66217,,,,,15.662167,,,1,IMF_GFS,,
SGP,Singapore,1973,15.29809,,,,,15.298095,,,1,IMF_GFS,,
SGP,Singapore,1982,18.91634,,,,,18.916342,,,1,IMF_GFS,,
SGP,Singapore,2020,12.73154,12.73154,,,,12.731545,,,1,IMF_GFS,,
SGP,Singapore,1977,16.55355,,,,,16.553554,,,1,IMF_GFS,,
SGP,Singapore,1976,16.14933,,,,,16.14933,,,1,IMF_GFS,,
SGP,Singapore,1975,16.27662,,,,,16.276618,,,1,IMF_GFS,,
SGP,Singapore,1984,17.66338,,,,,17.663382,,,1,IMF_GFS,,
SGP,Singapore,2003,12.44607,12.44607,,,,12.446074,,,1,IMF_GFS,,
SGP,Singapore,1978,15.90854,,,,,15.908541,,,1,IMF_GFS,,
SGP,Singapore,2019,13.1515,13.15152,,,,13.151501,,,1,IMF_GFS,,
SGP,Singapore,2017,13.99008,13.99008,,,,13.990085,,,1,IMF_GFS,,
SGP,Singapore,2011,13.10572,13.10572,,,,13.105722,,,1,IMF_GFS,,
SGP,Singapore,1990,14.54627,,,,,14.54627,,,1,IMF_GFS,,
SGP,Singapore,1980,16.99292,,,,,16.992918,,,1,IMF_GFS,,
SGP,Singapore,2012,13.58067,13.58067,,,,13.580669,,,1,IMF_GFS,,
SGP,Singapore,2004,11.60451,11.60451,,,,11.604512,,,1,IMF_GFS,,
SGP,Singapore,2018,13.01315,13.01315,,,,13.013148,,,1,IMF_GFS,,
SLB,Solomon Islands,2013,26.60637,26.606373,,,,,,,1,ADB,,
SLB,Solomon Islands,2019,22.23221,22.232207,,,,,,,1,ADB,,
SLB,Solomon Islands,2009,20.35011,20.350114,,,,,,,1,ADB,,
SLB,Solomon Islands,2020,21.05157,21.051566,,,,,,,1,ADB,,
SLB,Solomon Islands,2008,20.44413,20.444127,,,,,,,1,ADB,,
SLB,Solomon Islands,2014,25.59557,25.595573,,,,,,,1,ADB,,
SLB,Solomon Islands,2012,26.17662,26.176618,,,,,,,1,ADB,,
SLB,Solomon Islands,2023,21.53812,21.538125,,,,,,,1,ADB,,
SLB,Solomon Islands,2018,25.52769,25.527688,,,,,,,1,ADB,,
SLB,Solomon Islands,2011,25.15853,25.158529,,,,,,,1,ADB,,
SLB,Solomon Islands,2022,20.66969,20.669685,,,,,,,1,ADB,,
SLB,Solomon Islands,2017,24.81295,24.812946,,,,,,,1,ADB,,
SLB,Solomon Islands,2021,21.60046,21.600465,,,,,,,1,ADB,,
SLB,Solomon Islands,2016,23.98625,23.986251,,,,,,,1,ADB,,
SLB,Solomon Islands,2015,25.73916,25.739163,,,,,,,1,ADB,,
SLB,Solomon Islands,2010,21.98399,21.983992,,,,,,,1,ADB,,
SLV,El Salvador,2020,18.73265,,,,,18.732645,,,1,IMF_GFS,,
SLV,El Salvador,2011,16.29651,,,,,16.296511,,,1,IMF_GFS,,
SLV,El Salvador,2023,20.93168,,,,,20.93168,,,1,IMF_GFS,,
SLV,El Salvador,2018,18.42984,,,,,18.429836,,,1,IMF_GFS,,
SLV,El Salvador,2004,12.94663,,,,,12.946627,,,1,IMF_GFS,,
SLV,El Salvador,2012,17.20562,,,,,17.20562,,,1,IMF_GFS,,
SLV,El Salvador,2006,15.93574,,,,,15.935745,,,1,IMF_GFS,,
SLV,El Salvador,2014,17.13338,,,,,17.133385,,,1,IMF_GFS,,
SLV,El Salvador,2015,17.09437,,,,,17.094368,,,1,IMF_GFS,,
SLV,El Salvador,2005,14.785,,,,,14.785005,,,1,IMF_GFS,,
SLV,El Salvador,2009,15.62186,,,,,15.621858,,,1,IMF_GFS,,
SLV,El Salvador,2007,17.04763,,,,,17.047629,,,1,IMF_GFS,,
SLV,El Salvador,2013,17.4258,,,,,17.425797,,,1,IMF_GFS,,
SLV,El Salvador,2008,17.93252,,,,,17.932515,,,1,IMF_GFS,,
SLV,El Salvador,2010,16.74063,,,,,16.740632,,,1,IMF_GFS,,
SLV,El Salvador,2003,12.87914,,,,,12.879137,,,1,IMF_GFS,,
SLV,El Salvador,2019,18.38055,,,,,18.380552,,,1,IMF_GFS,,
SLV,El Salvador,2016,17.71039,,,,,17.710393,,,1,IMF_GFS,,
SLV,El Salvador,2021,19.99163,,,,,19.991633,,,1,IMF_GFS,,
SLV,El Salvador,2002,12.29529,,,,,12.295289,,,1,IMF_GFS,,
