ISO3,year,gen_govrev_GDP,source,nGDP,gen_govrev
BRN,1999,25.889,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,8638.345,2236.381
BRN,2000,44.352,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,11463.85,5084.449
BRN,2001,38.061,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,11119.79,4232.303
BRN,2002,36.812,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,11593.58,4267.829
BRN,2003,38.948,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,12658.57,4930.258
BRN,2004,41.719,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,14743.47,6150.828
BRN,2005,45.062,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,17578.19,7921.084
BRN,2006,47.769,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,20195.11,9647.003
BRN,2007,32.445,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,20452.36,6635.767
BRN,2008,63.312,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,22601.97,14309.76
BRN,2009,38.445,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,17298.19,6650.288
BRN,2010,43.79,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,18689.78,8184.256
BRN,2011,55.341,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,23302.58,12895.88
BRN,2012,46.777,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,23802.31,11134
BRN,2013,46.608,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,22638.78,10551.48
BRN,2014,37.664,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,21663.59,8159.376
BRN,2015,24.154,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,17778.01,4294.1
BRN,2016,17.671,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,15747.72,2782.78
BRN,2017,26.182,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,16747.68,4384.877
BRN,2018,28.565,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,18300.66,5227.583
BRN,2019,28.746,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,18374.99,5282.074
